c Instance Type k
c
n 500
c w	 v1	 v2
i 178	 835 	 161 
i 938	 117 	 799 
i 15	 379 	 656 
i 606	 466 	 462 
i 802	 647 	 269 
i 415	 255 	 759 
i 599	 458 	 634 
i 358	 636 	 402 
i 909	 484 	 531 
i 954	 76 	 843 
i 209	 253 	 837 
i 693	 191 	 721 
i 780	 206 	 782 
i 459	 811 	 271 
i 605	 613 	 398 
i 693	 29 	 975 
i 266	 627 	 326 
i 229	 985 	 104 
i 921	 894 	 83 
i 503	 848 	 145 
i 619	 58 	 955 
i 571	 750 	 332 
i 640	 531 	 391 
i 88	 990 	 102 
i 1	 595 	 413 
i 560	 289 	 724 
i 375	 554 	 384 
i 646	 783 	 152 
i 555	 704 	 210 
i 948	 207 	 878 
i 416	 826 	 270 
i 138	 398 	 648 
i 51	 38 	 898 
i 168	 126 	 824 
i 98	 126 	 944 
i 640	 685 	 242 
i 211	 60 	 950 
i 409	 706 	 289 
i 593	 262 	 673 
i 672	 210 	 767 
i 599	 626 	 316 
i 583	 763 	 259 
i 319	 813 	 216 
i 585	 981 	 92 
i 841	 79 	 982 
i 693	 719 	 297 
i 834	 930 	 109 
i 529	 340 	 629 
i 8	 932 	 103 
i 190	 604 	 460 
i 578	 204 	 785 
i 793	 787 	 154 
i 406	 106 	 798 
i 57	 690 	 210 
i 833	 531 	 385 
i 734	 225 	 835 
i 321	 60 	 957 
i 966	 589 	 324 
i 319	 596 	 304 
i 932	 786 	 235 
i 754	 364 	 698 
i 203	 158 	 862 
i 415	 564 	 477 
i 440	 621 	 357 
i 447	 454 	 631 
i 532	 188 	 742 
i 337	 508 	 433 
i 72	 475 	 585 
i 147	 793 	 186 
i 154	 725 	 211 
i 765	 480 	 529 
i 581	 683 	 358 
i 183	 98 	 854 
i 891	 538 	 540 
i 289	 984 	 40 
i 219	 517 	 489 
i 373	 853 	 54 
i 587	 925 	 90 
i 390	 73 	 880 
i 788	 226 	 680 
i 973	 991 	 56 
i 523	 572 	 367 
i 230	 755 	 203 
i 501	 646 	 420 
i 393	 935 	 135 
i 739	 154 	 812 
i 273	 526 	 411 
i 315	 113 	 809 
i 832	 502 	 434 
i 143	 291 	 691 
i 179	 265 	 715 
i 694	 787 	 308 
i 893	 18 	 968 
i 191	 518 	 457 
i 26	 911 	 59 
i 845	 650 	 342 
i 181	 923 	 175 
i 371	 239 	 681 
i 487	 71 	 932 
i 675	 214 	 865 
i 90	 392 	 540 
i 495	 87 	 990 
i 473	 979 	 117 
i 206	 171 	 825 
i 584	 196 	 783 
i 898	 41 	 864 
i 366	 222 	 872 
i 360	 593 	 348 
i 467	 81 	 869 
i 76	 756 	 242 
i 975	 845 	 232 
i 140	 341 	 753 
i 92	 814 	 276 
i 61	 20 	 894 
i 548	 604 	 359 
i 946	 502 	 469 
i 995	 868 	 148 
i 968	 228 	 706 
i 180	 694 	 256 
i 462	 770 	 131 
i 957	 746 	 325 
i 845	 885 	 53 
i 819	 977 	 1 
i 773	 38 	 865 
i 897	 585 	 441 
i 217	 531 	 395 
i 577	 527 	 373 
i 160	 495 	 450 
i 335	 674 	 411 
i 591	 137 	 902 
i 602	 94 	 891 
i 459	 939 	 52 
i 657	 758 	 202 
i 669	 532 	 436 
i 700	 429 	 656 
i 336	 646 	 345 
i 472	 224 	 873 
i 478	 384 	 612 
i 710	 719 	 211 
i 638	 310 	 648 
i 336	 911 	 73 
i 778	 371 	 593 
i 108	 28 	 882 
i 414	 697 	 326 
i 757	 397 	 511 
i 687	 732 	 306 
i 148	 205 	 878 
i 136	 683 	 276 
i 618	 393 	 510 
i 775	 32 	 910 
i 69	 367 	 580 
i 456	 146 	 876 
i 783	 253 	 774 
i 868	 666 	 300 
i 486	 424 	 622 
i 533	 112 	 880 
i 226	 259 	 775 
i 144	 394 	 576 
i 444	 12 	 971 
i 464	 787 	 268 
i 794	 855 	 73 
i 36	 312 	 645 
i 647	 95 	 910 
i 287	 963 	 28 
i 624	 449 	 577 
i 358	 981 	 88 
i 825	 208 	 692 
i 497	 351 	 628 
i 852	 795 	 186 
i 600	 259 	 679 
i 380	 53 	 854 
i 526	 88 	 880 
i 817	 735 	 256 
i 361	 23 	 928 
i 572	 646 	 428 
i 207	 5 	 984 
i 953	 829 	 82 
i 958	 327 	 654 
i 358	 179 	 761 
i 769	 779 	 213 
i 967	 159 	 844 
i 22	 684 	 337 
i 388	 501 	 466 
i 848	 862 	 110 
i 272	 434 	 467 
i 145	 641 	 261 
i 998	 594 	 474 
i 60	 553 	 380 
i 472	 910 	 66 
i 679	 680 	 245 
i 146	 647 	 310 
i 664	 669 	 425 
i 272	 57 	 917 
i 614	 905 	 65 
i 978	 178 	 876 
i 989	 322 	 659 
i 5	 321 	 579 
i 849	 381 	 630 
i 21	 852 	 141 
i 371	 532 	 397 
i 501	 677 	 382 
i 789	 342 	 650 
i 763	 613 	 391 
i 238	 228 	 757 
i 575	 207 	 813 
i 347	 196 	 889 
i 759	 201 	 747 
i 765	 50 	 944 
i 325	 71 	 910 
i 794	 441 	 460 
i 944	 942 	 109 
i 741	 732 	 173 
i 209	 495 	 533 
i 732	 732 	 342 
i 161	 308 	 607 
i 767	 654 	 300 
i 695	 413 	 581 
i 943	 178 	 826 
i 573	 503 	 515 
i 55	 298 	 608 
i 69	 242 	 853 
i 759	 983 	 83 
i 792	 192 	 748 
i 438	 923 	 166 
i 312	 85 	 859 
i 391	 851 	 228 
i 667	 546 	 415 
i 144	 489 	 508 
i 670	 63 	 998 
i 266	 118 	 839 
i 304	 186 	 820 
i 284	 945 	 80 
i 995	 737 	 304 
i 203	 176 	 849 
i 142	 487 	 555 
i 388	 878 	 134 
i 289	 545 	 376 
i 601	 689 	 331 
i 92	 359 	 673 
i 86	 625 	 431 
i 377	 928 	 166 
i 909	 213 	 869 
i 426	 209 	 820 
i 134	 411 	 653 
i 765	 553 	 408 
i 482	 940 	 30 
i 49	 229 	 817 
i 162	 830 	 154 
i 763	 922 	 139 
i 428	 8 	 935 
i 210	 384 	 582 
i 178	 293 	 716 
i 91	 718 	 333 
i 740	 852 	 80 
i 566	 618 	 425 
i 878	 100 	 931 
i 69	 148 	 930 
i 804	 309 	 734 
i 228	 73 	 937 
i 11	 501 	 528 
i 418	 710 	 195 
i 754	 887 	 77 
i 304	 978 	 5 
i 61	 718 	 361 
i 230	 285 	 717 
i 950	 163 	 859 
i 612	 232 	 820 
i 503	 36 	 872 
i 224	 264 	 664 
i 866	 275 	 753 
i 517	 693 	 277 
i 551	 448 	 500 
i 878	 751 	 192 
i 924	 812 	 276 
i 822	 42 	 889 
i 339	 991 	 42 
i 954	 604 	 419 
i 718	 107 	 924 
i 790	 330 	 754 
i 936	 197 	 741 
i 583	 713 	 364 
i 940	 264 	 702 
i 185	 142 	 774 
i 408	 67 	 983 
i 350	 888 	 200 
i 576	 227 	 859 
i 965	 182 	 825 
i 586	 899 	 129 
i 244	 690 	 404 
i 165	 626 	 307 
i 361	 209 	 867 
i 251	 149 	 779 
i 588	 334 	 623 
i 677	 742 	 228 
i 578	 92 	 854 
i 520	 667 	 326 
i 455	 632 	 398 
i 993	 219 	 791 
i 638	 462 	 485 
i 613	 626 	 447 
i 784	 987 	 8 
i 669	 238 	 706 
i 817	 826 	 185 
i 108	 503 	 456 
i 465	 81 	 889 
i 710	 601 	 310 
i 183	 56 	 951 
i 836	 49 	 986 
i 390	 687 	 287 
i 633	 300 	 799 
i 502	 85 	 997 
i 580	 753 	 191 
i 806	 570 	 339 
i 367	 678 	 332 
i 669	 143 	 883 
i 63	 852 	 94 
i 124	 35 	 903 
i 816	 871 	 96 
i 728	 261 	 643 
i 102	 894 	 70 
i 101	 396 	 585 
i 89	 975 	 20 
i 314	 782 	 264 
i 365	 150 	 831 
i 918	 818 	 192 
i 553	 881 	 99 
i 788	 5 	 940 
i 79	 821 	 140 
i 418	 549 	 465 
i 444	 650 	 343 
i 770	 751 	 321 
i 180	 839 	 228 
i 343	 154 	 870 
i 77	 518 	 536 
i 488	 436 	 581 
i 43	 988 	 52 
i 450	 777 	 217 
i 891	 855 	 103 
c
c
W 125573
c end of file
