c Instance Type k
c
n 500
c w	 v1	 v2
i 856	 597 	 452 
i 358	 561 	 458 
i 291	 112 	 816 
i 349	 114 	 847 
i 419	 162 	 809 
i 279	 78 	 971 
i 551	 834 	 92 
i 307	 443 	 512 
i 306	 67 	 953 
i 306	 586 	 501 
i 804	 442 	 564 
i 552	 800 	 118 
i 150	 91 	 847 
i 299	 440 	 523 
i 609	 858 	 137 
i 970	 137 	 874 
i 812	 688 	 290 
i 949	 995 	 87 
i 233	 302 	 778 
i 956	 607 	 390 
i 893	 411 	 675 
i 428	 962 	 101 
i 523	 113 	 951 
i 730	 412 	 539 
i 52	 21 	 892 
i 534	 991 	 28 
i 94	 803 	 286 
i 487	 753 	 335 
i 325	 985 	 28 
i 229	 942 	 134 
i 718	 836 	 115 
i 651	 264 	 680 
i 383	 787 	 179 
i 207	 517 	 532 
i 469	 569 	 484 
i 591	 103 	 948 
i 849	 196 	 816 
i 796	 683 	 279 
i 738	 8 	 924 
i 982	 236 	 712 
i 832	 954 	 11 
i 94	 605 	 363 
i 318	 988 	 14 
i 655	 195 	 834 
i 403	 664 	 278 
i 173	 255 	 708 
i 933	 105 	 897 
i 497	 901 	 39 
i 814	 640 	 300 
i 118	 622 	 365 
i 363	 455 	 523 
i 444	 549 	 350 
i 790	 866 	 232 
i 922	 521 	 415 
i 572	 924 	 149 
i 791	 98 	 821 
i 112	 31 	 895 
i 628	 528 	 393 
i 827	 343 	 706 
i 35	 460 	 513 
i 477	 823 	 242 
i 874	 268 	 706 
i 877	 58 	 879 
i 868	 979 	 92 
i 54	 552 	 485 
i 903	 343 	 713 
i 9	 455 	 608 
i 218	 84 	 878 
i 329	 911 	 129 
i 80	 946 	 22 
i 452	 423 	 670 
i 280	 298 	 648 
i 655	 175 	 783 
i 898	 43 	 895 
i 662	 97 	 965 
i 351	 1 	 915 
i 137	 9 	 958 
i 953	 227 	 814 
i 297	 555 	 468 
i 983	 635 	 377 
i 131	 88 	 998 
i 101	 367 	 589 
i 338	 23 	 933 
i 633	 920 	 90 
i 908	 582 	 438 
i 735	 933 	 100 
i 905	 70 	 933 
i 531	 23 	 979 
i 240	 320 	 657 
i 860	 304 	 600 
i 427	 435 	 486 
i 416	 535 	 460 
i 703	 873 	 127 
i 166	 507 	 477 
i 671	 415 	 485 
i 274	 150 	 937 
i 875	 55 	 845 
i 487	 585 	 320 
i 324	 825 	 144 
i 716	 685 	 345 
i 743	 112 	 805 
i 857	 528 	 496 
i 338	 232 	 767 
i 841	 398 	 502 
i 264	 70 	 900 
i 270	 343 	 670 
i 208	 219 	 805 
i 215	 705 	 236 
i 246	 29 	 874 
i 596	 745 	 298 
i 252	 488 	 578 
i 341	 345 	 626 
i 966	 683 	 335 
i 465	 525 	 573 
i 470	 789 	 122 
i 890	 59 	 904 
i 461	 266 	 757 
i 87	 481 	 483 
i 297	 726 	 244 
i 333	 323 	 596 
i 55	 574 	 443 
i 887	 915 	 172 
i 249	 881 	 142 
i 841	 346 	 581 
i 832	 816 	 270 
i 892	 707 	 390 
i 295	 169 	 781 
i 916	 255 	 791 
i 244	 552 	 439 
i 599	 884 	 172 
i 699	 938 	 58 
i 288	 826 	 128 
i 222	 75 	 851 
i 838	 916 	 92 
i 980	 748 	 215 
i 911	 641 	 263 
i 900	 935 	 32 
i 155	 852 	 137 
i 889	 96 	 803 
i 352	 695 	 382 
i 137	 395 	 669 
i 495	 683 	 346 
i 770	 904 	 142 
i 926	 743 	 285 
i 429	 723 	 254 
i 748	 634 	 271 
i 774	 535 	 558 
i 969	 689 	 374 
i 419	 579 	 504 
i 421	 930 	 103 
i 307	 67 	 832 
i 132	 562 	 475 
i 783	 332 	 686 
i 509	 258 	 708 
i 152	 687 	 223 
i 543	 435 	 603 
i 574	 209 	 735 
i 542	 179 	 904 
i 362	 597 	 401 
i 278	 18 	 931 
i 888	 325 	 673 
i 894	 457 	 452 
i 583	 240 	 736 
i 176	 749 	 279 
i 512	 901 	 65 
i 571	 444 	 608 
i 265	 19 	 996 
i 492	 560 	 369 
i 410	 921 	 134 
i 905	 200 	 853 
i 332	 89 	 827 
i 824	 982 	 64 
i 878	 566 	 491 
i 265	 742 	 265 
i 909	 254 	 733 
i 240	 824 	 252 
i 6	 89 	 981 
i 980	 581 	 410 
i 133	 990 	 42 
i 882	 896 	 119 
i 650	 229 	 804 
i 742	 53 	 946 
i 292	 931 	 36 
i 81	 197 	 895 
i 618	 106 	 836 
i 57	 346 	 560 
i 939	 352 	 572 
i 840	 332 	 709 
i 301	 464 	 575 
i 683	 347 	 671 
i 265	 996 	 85 
i 934	 739 	 336 
i 587	 31 	 974 
i 805	 111 	 789 
i 766	 729 	 192 
i 980	 786 	 204 
i 19	 725 	 336 
i 146	 565 	 362 
i 854	 865 	 155 
i 553	 549 	 541 
i 149	 813 	 276 
i 972	 747 	 289 
i 849	 335 	 708 
i 658	 141 	 924 
i 663	 906 	 108 
i 774	 886 	 81 
i 231	 905 	 13 
i 40	 51 	 944 
i 180	 904 	 97 
i 783	 458 	 450 
i 734	 606 	 466 
i 681	 579 	 442 
i 367	 429 	 659 
c
c
W 133031
c end of file
