c Instance Type k
c
n 500
c w	 v1	 v2
i 223	 113 	 876 
i 860	 546 	 445 
i 856	 909 	 73 
i 956	 174 	 762 
i 247	 360 	 723 
i 628	 367 	 655 
i 517	 379 	 620 
i 694	 18 	 958 
i 619	 693 	 310 
i 895	 242 	 792 
i 724	 464 	 593 
i 177	 325 	 641 
i 638	 182 	 765 
i 25	 138 	 844 
i 213	 385 	 670 
i 130	 14 	 901 
i 745	 531 	 473 
i 247	 225 	 782 
i 897	 844 	 102 
i 417	 739 	 255 
i 93	 463 	 625 
i 880	 640 	 312 
i 215	 278 	 711 
i 458	 303 	 713 
i 876	 515 	 579 
i 654	 644 	 452 
i 798	 390 	 612 
i 323	 637 	 410 
i 864	 534 	 482 
i 100	 950 	 48 
i 576	 44 	 969 
i 518	 924 	 75 
i 784	 139 	 901 
i 233	 597 	 303 
i 819	 473 	 531 
i 791	 127 	 805 
i 776	 925 	 97 
i 292	 248 	 689 
i 32	 113 	 932 
i 616	 212 	 823 
i 939	 788 	 256 
i 727	 306 	 722 
i 154	 91 	 958 
i 859	 323 	 652 
i 867	 142 	 928 
i 390	 932 	 164 
i 557	 708 	 373 
i 115	 1 	 913 
i 308	 32 	 902 
i 36	 647 	 348 
i 713	 587 	 365 
i 435	 314 	 700 
i 81	 468 	 564 
i 865	 328 	 769 
i 247	 195 	 729 
i 102	 585 	 326 
i 83	 143 	 910 
i 989	 257 	 796 
i 145	 564 	 495 
i 412	 599 	 390 
i 890	 313 	 593 
i 158	 747 	 222 
i 730	 827 	 236 
i 394	 692 	 236 
i 380	 939 	 54 
i 508	 41 	 989 
i 568	 123 	 789 
i 337	 113 	 851 
i 107	 257 	 820 
i 907	 668 	 329 
i 356	 559 	 500 
i 391	 716 	 293 
i 740	 447 	 527 
i 558	 840 	 72 
i 703	 221 	 679 
i 44	 728 	 180 
i 969	 297 	 636 
i 37	 633 	 322 
i 361	 740 	 267 
i 250	 647 	 293 
i 737	 3 	 975 
i 537	 393 	 602 
i 85	 134 	 951 
i 459	 692 	 361 
i 527	 395 	 702 
i 533	 439 	 604 
i 580	 409 	 492 
i 749	 445 	 584 
i 31	 806 	 170 
i 568	 56 	 848 
i 774	 792 	 114 
i 540	 330 	 655 
i 21	 414 	 598 
i 948	 873 	 77 
i 717	 400 	 629 
i 707	 933 	 14 
i 425	 513 	 486 
i 439	 262 	 826 
i 87	 292 	 757 
i 474	 860 	 200 
i 508	 635 	 383 
i 545	 175 	 910 
i 974	 196 	 771 
i 538	 145 	 796 
i 792	 861 	 161 
i 443	 569 	 439 
i 532	 993 	 6 
i 31	 433 	 530 
i 973	 519 	 503 
i 722	 993 	 50 
i 527	 501 	 419 
i 124	 47 	 894 
i 51	 21 	 936 
i 390	 558 	 466 
i 603	 351 	 645 
i 217	 794 	 115 
i 762	 326 	 582 
i 822	 356 	 639 
i 143	 329 	 770 
i 756	 52 	 998 
i 230	 579 	 419 
i 339	 702 	 305 
i 623	 753 	 258 
i 103	 144 	 779 
c
c
W 123373
c end of file
