c Instance Type c
c
n 800
c w	 v1	 v2
i 769	 169 	 120 
i 659	 476 	 448 
i 641	 463 	 464 
i 938	 200 	 111 
i 470	 476 	 474 
i 613	 579 	 586 
i 396	 962 	 925 
i 130	 372 	 289 
i 862	 331 	 391 
i 919	 626 	 593 
i 984	 680 	 601 
i 396	 907 	 960 
i 792	 340 	 321 
i 892	 793 	 762 
i 304	 843 	 906 
i 830	 390 	 375 
i 788	 867 	 932 
i 83	 262 	 353 
i 330	 338 	 401 
i 909	 163 	 210 
i 549	 464 	 508 
i 445	 561 	 484 
i 703	 354 	 435 
i 471	 717 	 777 
i 295	 137 	 58 
i 609	 863 	 950 
i 460	 357 	 402 
i 631	 202 	 263 
i 887	 162 	 89 
i 946	 889 	 798 
i 345	 654 	 673 
i 851	 407 	 315 
i 126	 511 	 559 
i 808	 430 	 373 
i 838	 254 	 256 
i 685	 348 	 271 
i 961	 292 	 307 
i 65	 936 	 878 
i 123	 765 	 684 
i 997	 887 	 795 
i 609	 929 	 906 
i 942	 570 	 517 
i 393	 607 	 580 
i 752	 380 	 314 
i 914	 572 	 474 
i 182	 136 	 175 
i 385	 243 	 274 
i 314	 758 	 802 
i 51	 945 	 1013 
i 924	 144 	 212 
i 845	 183 	 173 
i 362	 528 	 506 
i 919	 742 	 799 
i 223	 177 	 184 
i 741	 331 	 321 
i 770	 341 	 367 
i 918	 960 	 863 
i 647	 656 	 622 
i 586	 409 	 385 
i 623	 271 	 232 
i 705	 130 	 60 
i 175	 532 	 534 
i 884	 882 	 868 
i 959	 692 	 723 
i 208	 283 	 262 
i 467	 686 	 619 
i 423	 361 	 278 
i 37	 378 	 424 
i 373	 674 	 638 
i 553	 127 	 215 
i 575	 400 	 429 
i 49	 536 	 600 
i 916	 994 	 1035 
i 571	 491 	 524 
i 765	 186 	 261 
i 412	 540 	 508 
i 693	 689 	 742 
i 994	 767 	 827 
i 629	 531 	 465 
i 647	 816 	 861 
i 972	 766 	 726 
i 452	 454 	 424 
i 445	 297 	 250 
i 872	 926 	 993 
i 957	 631 	 651 
i 440	 520 	 423 
i 91	 824 	 865 
i 829	 616 	 656 
i 302	 440 	 406 
i 96	 595 	 690 
i 833	 353 	 443 
i 219	 621 	 601 
i 429	 934 	 1003 
i 346	 282 	 326 
i 931	 139 	 174 
i 392	 675 	 598 
i 195	 689 	 630 
i 763	 430 	 337 
i 135	 166 	 134 
i 679	 462 	 449 
i 951	 443 	 396 
i 527	 401 	 398 
i 452	 760 	 843 
i 646	 626 	 578 
i 678	 378 	 316 
i 313	 982 	 999 
i 963	 198 	 254 
i 323	 384 	 393 
i 386	 418 	 453 
i 780	 721 	 692 
i 155	 219 	 181 
i 482	 458 	 525 
i 212	 892 	 850 
i 791	 818 	 905 
i 93	 163 	 185 
i 73	 336 	 421 
i 171	 857 	 934 
i 478	 663 	 605 
i 824	 259 	 278 
i 511	 863 	 838 
i 633	 294 	 300 
i 25	 570 	 473 
i 903	 426 	 371 
i 699	 684 	 587 
i 758	 627 	 549 
i 12	 283 	 219 
i 851	 218 	 189 
i 473	 120 	 186 
i 640	 309 	 340 
i 487	 841 	 774 
i 693	 289 	 349 
i 211	 763 	 828 
i 565	 777 	 822 
i 210	 979 	 964 
i 790	 996 	 933 
i 984	 206 	 145 
i 106	 370 	 280 
i 116	 686 	 690 
i 339	 538 	 471 
i 161	 233 	 263 
i 361	 383 	 352 
i 95	 206 	 217 
i 844	 940 	 864 
i 821	 699 	 665 
i 817	 191 	 115 
i 925	 358 	 279 
i 218	 535 	 477 
i 865	 580 	 545 
i 346	 158 	 191 
i 484	 304 	 369 
i 789	 884 	 821 
i 896	 303 	 259 
i 829	 797 	 722 
i 491	 906 	 995 
i 582	 312 	 365 
i 860	 420 	 458 
i 337	 516 	 597 
i 865	 704 	 758 
i 918	 996 	 919 
i 137	 699 	 719 
i 8	 545 	 523 
i 224	 712 	 669 
i 996	 963 	 886 
i 890	 186 	 207 
i 117	 140 	 78 
i 465	 820 	 730 
i 920	 546 	 523 
i 589	 464 	 414 
i 584	 263 	 197 
i 247	 368 	 329 
i 735	 904 	 867 
i 412	 364 	 372 
i 370	 621 	 628 
i 455	 726 	 711 
i 489	 378 	 386 
i 287	 548 	 449 
i 776	 593 	 679 
i 175	 938 	 941 
i 346	 275 	 195 
i 636	 429 	 398 
i 529	 704 	 620 
i 813	 985 	 984 
i 388	 577 	 650 
i 80	 165 	 129 
i 381	 545 	 607 
i 873	 140 	 59 
i 416	 148 	 222 
i 347	 975 	 884 
i 532	 548 	 526 
i 889	 639 	 545 
i 557	 950 	 961 
i 541	 137 	 111 
i 66	 578 	 629 
i 128	 460 	 527 
i 616	 746 	 690 
i 649	 577 	 495 
i 691	 664 	 665 
i 664	 552 	 623 
i 156	 596 	 573 
i 750	 946 	 901 
i 695	 973 	 1039 
i 724	 581 	 556 
i 251	 912 	 900 
i 643	 698 	 711 
i 358	 555 	 492 
i 883	 751 	 817 
i 506	 833 	 838 
i 4	 397 	 334 
i 549	 269 	 237 
i 489	 614 	 533 
i 460	 860 	 918 
i 988	 713 	 715 
i 889	 158 	 211 
i 551	 551 	 532 
i 51	 168 	 221 
i 771	 333 	 363 
i 584	 185 	 116 
i 906	 652 	 584 
i 85	 820 	 862 
i 651	 238 	 177 
i 494	 322 	 353 
i 173	 136 	 165 
i 226	 593 	 600 
i 721	 385 	 302 
i 786	 749 	 676 
i 37	 542 	 623 
i 121	 232 	 230 
i 729	 372 	 352 
i 528	 515 	 512 
i 671	 257 	 184 
i 910	 435 	 461 
i 938	 132 	 192 
i 482	 707 	 612 
i 790	 296 	 346 
i 509	 374 	 381 
i 994	 497 	 511 
i 131	 417 	 455 
i 425	 857 	 841 
i 879	 324 	 414 
i 45	 756 	 780 
i 410	 877 	 883 
i 433	 548 	 542 
i 105	 373 	 463 
i 313	 398 	 446 
i 609	 177 	 127 
i 45	 654 	 603 
i 390	 274 	 249 
i 230	 890 	 950 
i 469	 377 	 413 
i 195	 334 	 379 
i 57	 887 	 813 
i 549	 472 	 485 
i 843	 890 	 924 
i 168	 848 	 945 
i 242	 620 	 639 
i 852	 844 	 872 
i 37	 173 	 79 
i 914	 508 	 459 
i 215	 331 	 376 
i 466	 936 	 1020 
i 339	 692 	 788 
i 745	 811 	 816 
i 622	 427 	 401 
i 452	 136 	 143 
i 26	 124 	 180 
i 850	 653 	 679 
i 920	 333 	 367 
i 368	 360 	 377 
i 616	 590 	 649 
i 544	 349 	 302 
i 198	 281 	 301 
i 986	 263 	 232 
i 343	 733 	 827 
i 372	 175 	 159 
i 386	 655 	 645 
i 996	 461 	 421 
i 246	 135 	 79 
i 526	 732 	 749 
i 66	 363 	 303 
i 334	 185 	 234 
i 525	 421 	 510 
i 697	 958 	 1044 
i 397	 380 	 335 
i 470	 356 	 385 
i 83	 734 	 640 
i 476	 245 	 150 
i 504	 512 	 467 
i 204	 708 	 768 
i 488	 343 	 416 
i 572	 525 	 465 
i 920	 302 	 347 
i 874	 255 	 239 
i 178	 195 	 259 
i 454	 440 	 398 
i 155	 126 	 100 
i 306	 156 	 225 
i 757	 182 	 152 
i 430	 427 	 438 
i 691	 250 	 158 
i 158	 132 	 155 
i 373	 311 	 318 
i 536	 957 	 939 
i 631	 444 	 461 
i 2	 284 	 192 
i 20	 541 	 480 
i 71	 873 	 873 
i 151	 738 	 690 
i 507	 164 	 202 
i 664	 659 	 635 
i 688	 698 	 706 
i 914	 357 	 439 
i 866	 834 	 824 
i 241	 311 	 227 
i 435	 835 	 751 
i 920	 874 	 794 
i 777	 162 	 96 
i 484	 610 	 574 
i 543	 843 	 909 
i 160	 569 	 568 
i 821	 910 	 846 
i 99	 502 	 421 
i 912	 426 	 518 
i 139	 826 	 766 
i 953	 898 	 926 
i 812	 972 	 984 
i 869	 174 	 141 
i 432	 329 	 393 
i 256	 617 	 589 
i 771	 468 	 472 
i 671	 908 	 877 
i 112	 183 	 171 
i 467	 270 	 241 
i 272	 238 	 237 
i 158	 421 	 410 
i 128	 990 	 942 
i 199	 599 	 525 
i 444	 899 	 911 
i 15	 741 	 804 
i 416	 176 	 194 
i 313	 642 	 594 
i 395	 950 	 924 
i 574	 456 	 523 
i 718	 773 	 695 
i 67	 324 	 277 
i 56	 723 	 702 
i 605	 955 	 974 
i 493	 182 	 89 
i 202	 682 	 592 
i 276	 521 	 515 
i 874	 157 	 213 
i 818	 389 	 324 
i 207	 720 	 770 
i 951	 577 	 570 
i 192	 676 	 683 
i 880	 916 	 934 
i 830	 379 	 318 
i 910	 909 	 947 
i 554	 944 	 1022 
i 16	 993 	 926 
i 68	 522 	 430 
i 380	 329 	 401 
i 66	 488 	 401 
i 591	 267 	 170 
i 228	 685 	 627 
i 134	 273 	 191 
i 436	 799 	 883 
i 334	 975 	 1041 
i 272	 701 	 678 
i 265	 605 	 585 
i 727	 755 	 748 
i 973	 793 	 862 
i 397	 670 	 752 
i 573	 729 	 730 
i 220	 746 	 792 
i 402	 933 	 1006 
i 177	 125 	 85 
i 149	 944 	 971 
i 812	 794 	 875 
i 370	 248 	 182 
i 95	 604 	 684 
i 862	 132 	 206 
i 492	 887 	 841 
i 188	 811 	 879 
i 903	 372 	 284 
i 828	 134 	 127 
i 845	 905 	 933 
i 782	 285 	 343 
i 551	 851 	 871 
i 706	 770 	 864 
i 262	 925 	 838 
i 286	 836 	 922 
i 159	 724 	 708 
i 946	 965 	 987 
i 240	 827 	 829 
i 267	 884 	 852 
i 161	 408 	 345 
i 357	 979 	 1072 
i 190	 793 	 797 
i 932	 440 	 385 
i 848	 416 	 413 
i 664	 476 	 530 
i 355	 414 	 500 
i 316	 790 	 865 
i 122	 443 	 366 
i 991	 899 	 876 
i 327	 315 	 324 
i 304	 481 	 561 
i 71	 455 	 373 
i 442	 918 	 822 
i 785	 231 	 305 
i 197	 665 	 672 
i 538	 464 	 542 
i 302	 404 	 345 
i 676	 296 	 261 
i 564	 401 	 365 
i 793	 743 	 772 
i 211	 339 	 429 
i 598	 252 	 156 
i 506	 335 	 327 
i 642	 357 	 306 
i 266	 244 	 233 
i 664	 722 	 818 
i 994	 626 	 583 
i 203	 811 	 903 
i 529	 215 	 220 
i 242	 501 	 465 
i 499	 188 	 194 
i 658	 145 	 70 
i 910	 164 	 191 
i 187	 577 	 532 
i 337	 799 	 807 
i 25	 307 	 248 
i 605	 293 	 233 
i 393	 548 	 528 
i 510	 515 	 601 
i 949	 983 	 918 
i 37	 379 	 413 
i 75	 851 	 817 
i 136	 966 	 914 
i 660	 642 	 627 
i 434	 888 	 941 
i 655	 483 	 541 
i 860	 667 	 646 
i 352	 847 	 904 
i 806	 317 	 276 
i 788	 258 	 207 
i 91	 414 	 370 
i 923	 124 	 95 
i 885	 419 	 417 
i 483	 634 	 564 
i 358	 126 	 143 
i 776	 807 	 755 
i 403	 620 	 540 
i 231	 972 	 962 
i 463	 783 	 735 
i 629	 159 	 68 
i 970	 379 	 307 
i 985	 631 	 543 
i 332	 949 	 1038 
i 920	 499 	 485 
i 938	 635 	 693 
i 721	 268 	 281 
i 295	 484 	 577 
i 264	 575 	 514 
i 21	 979 	 1011 
i 75	 323 	 281 
i 377	 367 	 319 
i 961	 492 	 441 
i 905	 548 	 563 
i 342	 503 	 503 
i 931	 888 	 875 
i 109	 701 	 632 
i 529	 316 	 306 
i 52	 289 	 332 
i 30	 467 	 514 
i 268	 167 	 229 
i 557	 426 	 363 
i 985	 659 	 589 
i 478	 879 	 790 
i 920	 506 	 485 
i 794	 950 	 915 
i 459	 451 	 438 
i 690	 593 	 686 
i 890	 997 	 900 
i 291	 746 	 655 
i 355	 513 	 476 
i 709	 346 	 420 
i 327	 514 	 585 
i 192	 648 	 615 
i 636	 698 	 649 
i 580	 162 	 72 
i 963	 454 	 455 
i 506	 844 	 783 
i 503	 814 	 732 
i 218	 831 	 807 
i 670	 874 	 921 
i 935	 267 	 256 
i 390	 154 	 208 
i 994	 918 	 1010 
i 655	 328 	 347 
i 713	 556 	 491 
i 100	 602 	 530 
i 924	 166 	 195 
i 716	 344 	 274 
i 527	 424 	 397 
i 387	 763 	 670 
i 562	 529 	 623 
i 611	 925 	 897 
i 519	 722 	 693 
i 764	 690 	 592 
i 266	 334 	 379 
i 818	 494 	 559 
c
c
W 201653
c end of file
