c Instance Type k
c
n 400
c w	 v1	 v2
i 642	 260 	 654 
i 678	 509 	 453 
i 536	 188 	 767 
i 855	 865 	 109 
i 595	 616 	 432 
i 264	 960 	 112 
i 802	 159 	 856 
i 856	 789 	 275 
i 373	 539 	 524 
i 356	 31 	 893 
i 529	 672 	 318 
i 606	 350 	 742 
i 920	 886 	 43 
i 202	 742 	 160 
i 576	 337 	 689 
i 321	 600 	 418 
i 122	 403 	 646 
i 702	 260 	 747 
i 524	 632 	 283 
i 345	 988 	 12 
i 540	 517 	 539 
i 995	 124 	 801 
i 959	 44 	 857 
i 110	 246 	 805 
i 126	 821 	 97 
i 758	 143 	 896 
i 351	 264 	 655 
i 102	 966 	 48 
i 642	 491 	 607 
i 722	 835 	 261 
i 831	 376 	 623 
i 614	 372 	 651 
i 746	 331 	 701 
i 764	 441 	 641 
i 525	 566 	 480 
i 623	 325 	 749 
i 321	 675 	 251 
i 422	 776 	 144 
i 782	 419 	 599 
i 775	 141 	 844 
i 756	 972 	 103 
i 254	 586 	 349 
i 875	 332 	 669 
i 541	 97 	 990 
i 452	 622 	 380 
i 185	 245 	 823 
i 60	 566 	 436 
i 199	 987 	 33 
i 304	 770 	 271 
i 900	 545 	 525 
i 332	 301 	 763 
i 140	 555 	 426 
i 319	 431 	 617 
i 829	 971 	 108 
i 780	 423 	 568 
i 297	 607 	 433 
i 138	 666 	 287 
i 654	 864 	 87 
i 946	 169 	 735 
i 657	 69 	 927 
i 509	 400 	 674 
i 333	 540 	 445 
i 743	 859 	 212 
i 485	 688 	 378 
i 325	 468 	 482 
i 785	 765 	 307 
i 492	 902 	 104 
i 763	 556 	 421 
i 23	 503 	 508 
i 51	 161 	 864 
i 624	 669 	 235 
i 499	 3 	 955 
i 928	 746 	 239 
i 789	 232 	 690 
i 620	 556 	 460 
i 874	 342 	 627 
i 736	 833 	 116 
i 265	 596 	 465 
i 657	 618 	 343 
i 218	 669 	 325 
i 847	 294 	 633 
i 877	 792 	 136 
i 447	 721 	 357 
i 876	 510 	 413 
i 993	 131 	 904 
i 580	 6 	 895 
i 930	 742 	 328 
i 184	 7 	 940 
i 994	 663 	 249 
i 307	 881 	 166 
i 779	 729 	 176 
i 921	 607 	 457 
i 67	 54 	 929 
i 957	 930 	 9 
i 80	 923 	 32 
i 757	 503 	 434 
i 776	 434 	 652 
i 630	 618 	 470 
i 80	 612 	 408 
i 148	 918 	 88 
i 884	 698 	 244 
i 915	 619 	 445 
i 738	 685 	 390 
i 283	 642 	 419 
i 338	 722 	 323 
i 524	 479 	 466 
i 716	 256 	 777 
i 650	 885 	 71 
i 590	 964 	 122 
i 195	 112 	 950 
i 680	 996 	 53 
i 895	 911 	 25 
i 718	 650 	 413 
i 594	 933 	 76 
i 400	 272 	 663 
i 130	 795 	 236 
i 363	 512 	 571 
i 31	 162 	 898 
i 315	 751 	 302 
i 213	 945 	 136 
i 28	 626 	 448 
c
c
W 102648
c end of file
