c Instance Type k
c
n 400
c w	 v1	 v2
i 207	 727 	 284 
i 710	 563 	 423 
i 76	 250 	 662 
i 674	 174 	 729 
i 777	 726 	 226 
i 933	 977 	 32 
i 524	 654 	 262 
i 711	 695 	 368 
i 239	 842 	 173 
i 143	 753 	 226 
i 444	 959 	 18 
i 4	 670 	 368 
i 437	 745 	 343 
i 502	 419 	 503 
i 524	 197 	 871 
i 788	 131 	 932 
i 52	 654 	 340 
i 138	 366 	 566 
i 955	 604 	 297 
i 534	 747 	 305 
i 936	 192 	 852 
i 66	 195 	 783 
i 758	 632 	 294 
i 700	 134 	 877 
i 816	 658 	 392 
i 659	 446 	 630 
i 479	 498 	 509 
i 952	 635 	 445 
i 121	 591 	 410 
i 132	 126 	 824 
i 896	 62 	 910 
i 620	 128 	 900 
i 15	 886 	 68 
i 153	 587 	 394 
i 710	 403 	 509 
i 465	 62 	 920 
i 350	 540 	 361 
i 889	 493 	 535 
i 794	 613 	 333 
i 304	 745 	 226 
i 560	 642 	 342 
i 8	 263 	 746 
i 650	 277 	 710 
i 925	 430 	 473 
i 334	 141 	 843 
i 401	 606 	 391 
i 913	 955 	 4 
i 924	 845 	 158 
i 571	 639 	 287 
i 807	 943 	 138 
i 170	 503 	 501 
i 594	 511 	 545 
i 147	 162 	 749 
i 584	 87 	 904 
i 609	 421 	 605 
i 37	 821 	 126 
i 526	 735 	 203 
i 556	 660 	 246 
i 78	 231 	 804 
i 214	 39 	 947 
i 96	 208 	 716 
i 619	 802 	 224 
i 405	 948 	 121 
i 468	 533 	 543 
i 960	 143 	 817 
i 594	 179 	 745 
i 833	 705 	 367 
i 28	 261 	 742 
i 68	 339 	 711 
i 746	 553 	 504 
i 369	 648 	 451 
i 494	 267 	 793 
i 131	 672 	 377 
i 929	 140 	 815 
i 814	 100 	 884 
i 121	 694 	 326 
i 248	 527 	 434 
i 110	 554 	 459 
i 632	 622 	 459 
i 385	 368 	 623 
i 176	 737 	 184 
i 175	 232 	 742 
i 975	 362 	 546 
i 726	 291 	 645 
i 9	 106 	 851 
i 434	 226 	 870 
i 39	 473 	 528 
i 349	 583 	 328 
i 919	 215 	 821 
i 828	 600 	 309 
i 291	 775 	 283 
i 402	 949 	 3 
i 779	 925 	 67 
i 828	 651 	 383 
i 18	 660 	 396 
i 306	 95 	 805 
i 289	 133 	 862 
i 798	 481 	 430 
i 862	 401 	 553 
i 549	 229 	 846 
i 603	 520 	 510 
i 395	 921 	 107 
i 417	 701 	 304 
i 802	 529 	 405 
i 478	 546 	 521 
i 260	 852 	 234 
i 267	 141 	 771 
i 746	 939 	 87 
i 810	 801 	 288 
i 89	 350 	 584 
i 966	 953 	 102 
i 619	 348 	 675 
i 222	 765 	 198 
i 749	 567 	 502 
i 927	 45 	 911 
i 765	 304 	 644 
i 698	 570 	 406 
i 762	 317 	 647 
i 309	 127 	 797 
i 256	 215 	 780 
i 432	 181 	 804 
i 128	 800 	 255 
i 745	 23 	 943 
i 65	 772 	 149 
i 912	 699 	 231 
i 307	 465 	 526 
i 554	 163 	 741 
i 941	 925 	 60 
i 268	 235 	 759 
i 396	 491 	 546 
i 874	 922 	 154 
i 306	 51 	 949 
i 85	 796 	 242 
i 628	 860 	 132 
i 739	 773 	 158 
i 894	 80 	 932 
i 354	 633 	 425 
i 384	 574 	 469 
i 730	 842 	 248 
i 204	 238 	 749 
i 891	 112 	 860 
i 761	 417 	 565 
i 431	 502 	 439 
i 123	 131 	 782 
i 587	 869 	 199 
i 750	 764 	 320 
i 379	 118 	 893 
i 171	 502 	 423 
i 887	 232 	 862 
i 839	 435 	 506 
i 282	 327 	 637 
i 647	 88 	 951 
i 63	 518 	 429 
i 275	 640 	 333 
i 346	 227 	 720 
i 191	 977 	 0 
i 116	 356 	 567 
i 674	 527 	 497 
i 806	 414 	 657 
i 780	 254 	 703 
i 992	 536 	 487 
i 317	 183 	 857 
i 58	 246 	 697 
i 301	 520 	 552 
i 674	 866 	 51 
i 916	 58 	 851 
i 922	 174 	 810 
i 47	 847 	 243 
i 673	 653 	 319 
i 530	 434 	 589 
i 822	 427 	 503 
i 442	 743 	 224 
i 148	 801 	 215 
c
c
W 99157
c end of file
