c Instance Type c
c
n 900
c w	 v1	 v2
i 106	 273 	 302 
i 177	 450 	 519 
i 359	 724 	 676 
i 202	 904 	 947 
i 622	 412 	 499 
i 847	 146 	 133 
i 277	 201 	 124 
i 527	 376 	 455 
i 578	 912 	 913 
i 753	 906 	 809 
i 936	 530 	 454 
i 319	 217 	 176 
i 9	 972 	 1003 
i 900	 318 	 389 
i 240	 957 	 953 
i 279	 901 	 866 
i 381	 403 	 424 
i 680	 509 	 435 
i 582	 418 	 460 
i 477	 870 	 862 
i 948	 886 	 866 
i 69	 994 	 1037 
i 37	 371 	 416 
i 270	 956 	 981 
i 222	 831 	 904 
i 112	 370 	 299 
i 441	 662 	 667 
i 889	 312 	 253 
i 236	 430 	 488 
i 91	 173 	 126 
i 962	 586 	 529 
i 956	 942 	 898 
i 250	 693 	 657 
i 200	 450 	 468 
i 11	 120 	 182 
i 302	 891 	 976 
i 921	 133 	 106 
i 148	 603 	 554 
i 507	 788 	 786 
i 577	 602 	 618 
i 112	 840 	 848 
i 48	 144 	 144 
i 702	 397 	 446 
i 85	 682 	 772 
i 96	 319 	 411 
i 973	 153 	 105 
i 999	 976 	 912 
i 553	 412 	 378 
i 316	 639 	 706 
i 868	 187 	 170 
i 689	 704 	 709 
i 726	 299 	 313 
i 49	 743 	 698 
i 691	 521 	 493 
i 926	 477 	 468 
i 974	 441 	 427 
i 947	 674 	 660 
i 287	 837 	 933 
i 882	 243 	 202 
i 968	 989 	 922 
i 636	 469 	 540 
i 847	 938 	 954 
i 559	 560 	 586 
i 22	 806 	 770 
i 434	 239 	 188 
i 806	 645 	 589 
i 440	 139 	 73 
i 258	 522 	 513 
i 407	 507 	 475 
i 395	 773 	 734 
i 798	 923 	 1011 
i 728	 796 	 854 
i 234	 425 	 395 
i 17	 987 	 961 
i 161	 385 	 446 
i 762	 606 	 628 
i 794	 805 	 715 
i 258	 957 	 919 
i 704	 476 	 519 
i 450	 778 	 700 
i 364	 163 	 244 
i 135	 114 	 141 
i 488	 818 	 892 
i 474	 241 	 318 
i 782	 573 	 482 
i 340	 401 	 463 
i 122	 945 	 966 
i 75	 992 	 1064 
i 485	 379 	 392 
i 236	 128 	 31 
i 296	 227 	 203 
i 300	 147 	 150 
i 96	 714 	 614 
i 243	 601 	 596 
i 762	 501 	 452 
i 90	 545 	 564 
i 29	 377 	 421 
i 21	 915 	 974 
i 322	 794 	 750 
i 342	 410 	 413 
i 473	 426 	 488 
i 513	 765 	 687 
i 193	 334 	 275 
i 744	 337 	 326 
i 184	 762 	 704 
i 671	 993 	 953 
i 970	 637 	 603 
i 876	 390 	 360 
i 645	 208 	 242 
i 981	 457 	 359 
i 336	 917 	 914 
i 72	 750 	 849 
i 323	 849 	 787 
i 578	 145 	 232 
i 311	 545 	 468 
i 304	 734 	 792 
i 896	 113 	 165 
i 211	 407 	 434 
i 320	 718 	 674 
i 710	 427 	 379 
i 617	 439 	 458 
i 336	 872 	 906 
i 167	 872 	 970 
i 206	 154 	 168 
i 694	 986 	 1062 
i 395	 203 	 140 
i 398	 906 	 822 
i 731	 695 	 653 
i 415	 373 	 395 
i 771	 624 	 589 
i 141	 859 	 947 
i 997	 503 	 458 
i 853	 211 	 199 
i 902	 207 	 237 
i 887	 716 	 684 
i 991	 613 	 660 
i 886	 780 	 707 
i 544	 855 	 928 
i 839	 229 	 185 
i 417	 775 	 685 
i 259	 175 	 114 
i 701	 124 	 62 
i 814	 371 	 280 
i 922	 766 	 855 
i 604	 455 	 522 
i 170	 761 	 826 
i 922	 529 	 571 
i 760	 651 	 602 
i 893	 535 	 454 
i 641	 786 	 788 
i 714	 834 	 888 
i 729	 119 	 113 
i 22	 290 	 247 
i 759	 332 	 274 
i 147	 286 	 348 
i 878	 140 	 236 
i 350	 875 	 956 
i 958	 620 	 653 
i 436	 849 	 861 
i 196	 934 	 874 
i 11	 502 	 585 
i 20	 299 	 328 
i 222	 720 	 753 
i 471	 976 	 961 
i 668	 274 	 288 
i 701	 998 	 988 
i 561	 983 	 1043 
i 134	 900 	 952 
i 964	 604 	 543 
i 891	 213 	 191 
i 331	 393 	 373 
i 543	 318 	 302 
i 229	 892 	 920 
i 202	 596 	 518 
i 386	 975 	 1031 
i 384	 595 	 591 
i 366	 997 	 905 
i 254	 821 	 756 
i 809	 608 	 536 
i 925	 783 	 689 
i 243	 242 	 215 
i 477	 600 	 681 
i 356	 975 	 902 
i 901	 658 	 625 
i 874	 760 	 805 
i 420	 567 	 488 
i 417	 996 	 991 
i 217	 147 	 193 
i 776	 305 	 312 
i 533	 432 	 424 
i 681	 463 	 504 
i 231	 788 	 724 
i 203	 707 	 714 
i 819	 830 	 818 
i 549	 243 	 206 
i 63	 888 	 935 
i 59	 986 	 916 
i 100	 520 	 493 
i 319	 280 	 209 
i 681	 759 	 794 
i 78	 283 	 254 
i 839	 912 	 930 
i 510	 186 	 244 
i 320	 665 	 687 
i 468	 169 	 101 
i 343	 449 	 393 
i 327	 214 	 170 
i 787	 350 	 326 
i 977	 678 	 718 
i 708	 808 	 784 
i 902	 522 	 514 
i 803	 842 	 802 
i 888	 478 	 540 
i 513	 295 	 221 
i 578	 840 	 859 
i 959	 985 	 1073 
i 76	 296 	 249 
i 345	 548 	 459 
i 982	 889 	 795 
i 766	 625 	 673 
i 230	 965 	 993 
i 53	 486 	 475 
i 466	 753 	 720 
i 674	 585 	 654 
i 495	 701 	 686 
i 479	 343 	 320 
i 687	 291 	 283 
i 179	 529 	 590 
i 55	 579 	 636 
i 632	 608 	 618 
i 594	 378 	 434 
i 17	 950 	 1017 
i 740	 459 	 419 
i 274	 757 	 852 
i 937	 621 	 615 
i 200	 111 	 201 
i 402	 454 	 481 
i 873	 863 	 926 
i 400	 690 	 764 
i 959	 501 	 501 
i 261	 994 	 913 
i 206	 802 	 724 
i 597	 657 	 727 
i 324	 926 	 851 
i 898	 905 	 817 
i 899	 435 	 387 
i 285	 391 	 424 
i 132	 957 	 964 
i 784	 794 	 881 
i 224	 678 	 757 
i 218	 236 	 168 
i 995	 322 	 295 
i 610	 423 	 515 
i 527	 293 	 250 
i 420	 407 	 344 
i 785	 464 	 380 
i 101	 699 	 672 
i 54	 403 	 403 
i 822	 883 	 840 
i 460	 829 	 830 
i 601	 739 	 784 
i 839	 882 	 926 
i 192	 318 	 284 
i 397	 285 	 356 
i 730	 540 	 495 
i 129	 705 	 618 
i 791	 780 	 713 
i 120	 220 	 163 
i 988	 666 	 574 
i 797	 920 	 920 
i 504	 484 	 404 
i 372	 242 	 330 
i 605	 884 	 810 
i 802	 291 	 297 
i 286	 166 	 118 
i 954	 414 	 391 
i 708	 472 	 408 
i 831	 620 	 580 
i 457	 815 	 772 
i 368	 853 	 770 
i 788	 410 	 428 
i 935	 502 	 594 
i 805	 450 	 463 
i 9	 569 	 543 
i 71	 152 	 183 
i 413	 385 	 407 
i 819	 731 	 694 
i 393	 892 	 822 
i 186	 270 	 291 
i 21	 528 	 623 
i 357	 604 	 656 
i 797	 240 	 279 
i 180	 207 	 207 
i 695	 712 	 714 
i 742	 153 	 169 
i 51	 736 	 834 
i 749	 390 	 452 
i 628	 674 	 615 
i 807	 808 	 786 
i 277	 459 	 441 
i 832	 437 	 491 
i 978	 226 	 239 
i 87	 847 	 896 
i 764	 406 	 394 
i 811	 861 	 797 
i 516	 489 	 436 
i 830	 484 	 580 
i 465	 319 	 341 
i 250	 503 	 487 
i 642	 852 	 891 
i 10	 330 	 335 
i 140	 126 	 127 
i 968	 630 	 648 
i 300	 404 	 375 
i 144	 797 	 731 
i 570	 961 	 998 
i 990	 282 	 285 
i 225	 268 	 364 
i 667	 813 	 759 
i 501	 297 	 371 
i 748	 917 	 993 
i 765	 498 	 402 
i 350	 950 	 1047 
i 680	 589 	 546 
i 453	 908 	 894 
i 410	 170 	 70 
i 603	 780 	 878 
i 780	 350 	 293 
i 570	 333 	 409 
i 781	 537 	 514 
i 688	 423 	 349 
i 125	 318 	 397 
i 69	 336 	 285 
i 607	 326 	 412 
i 504	 583 	 559 
i 571	 967 	 1025 
i 324	 969 	 948 
i 593	 962 	 897 
i 843	 267 	 316 
i 323	 164 	 169 
i 675	 507 	 450 
i 908	 626 	 594 
i 162	 537 	 518 
i 404	 759 	 662 
i 934	 697 	 701 
i 898	 148 	 66 
i 863	 854 	 836 
i 821	 318 	 219 
i 997	 475 	 545 
i 58	 251 	 185 
i 503	 721 	 790 
i 84	 914 	 965 
i 563	 328 	 411 
i 292	 692 	 656 
i 951	 707 	 658 
i 994	 280 	 211 
i 830	 361 	 264 
i 64	 730 	 798 
i 474	 737 	 804 
i 632	 605 	 684 
i 319	 760 	 739 
i 222	 626 	 622 
i 467	 410 	 319 
i 122	 338 	 305 
i 792	 625 	 582 
i 983	 855 	 811 
i 266	 993 	 915 
i 962	 122 	 57 
i 668	 870 	 900 
i 225	 727 	 683 
i 955	 635 	 655 
i 535	 991 	 1055 
i 872	 531 	 489 
i 129	 572 	 554 
i 708	 873 	 813 
i 545	 241 	 178 
i 538	 493 	 483 
i 551	 594 	 577 
i 406	 752 	 668 
i 100	 442 	 403 
i 690	 694 	 646 
i 680	 340 	 399 
i 154	 184 	 218 
i 673	 442 	 502 
i 530	 809 	 810 
i 676	 991 	 901 
i 107	 269 	 287 
i 651	 672 	 600 
i 373	 153 	 162 
i 746	 229 	 258 
i 403	 503 	 470 
i 661	 738 	 641 
i 743	 560 	 494 
i 117	 268 	 337 
i 902	 980 	 955 
i 892	 544 	 454 
i 71	 592 	 523 
i 702	 229 	 290 
i 750	 357 	 293 
i 883	 845 	 930 
i 325	 533 	 499 
i 32	 834 	 932 
i 537	 851 	 898 
i 714	 116 	 186 
i 693	 867 	 918 
i 180	 312 	 341 
i 721	 358 	 401 
i 855	 499 	 483 
i 133	 330 	 264 
i 958	 493 	 403 
i 434	 429 	 404 
i 249	 723 	 705 
i 82	 716 	 805 
i 87	 482 	 514 
i 938	 351 	 321 
i 165	 133 	 139 
i 443	 709 	 660 
i 881	 458 	 380 
i 129	 832 	 780 
i 558	 984 	 924 
i 916	 143 	 170 
i 606	 480 	 556 
i 287	 844 	 937 
i 704	 797 	 707 
i 974	 496 	 594 
i 999	 810 	 741 
i 673	 396 	 415 
i 65	 623 	 618 
i 875	 721 	 742 
i 858	 937 	 870 
i 894	 228 	 144 
i 310	 793 	 830 
i 135	 690 	 785 
i 906	 660 	 695 
i 340	 707 	 737 
i 127	 699 	 729 
i 448	 837 	 802 
i 25	 480 	 458 
i 711	 907 	 860 
i 641	 559 	 484 
i 773	 706 	 609 
i 541	 779 	 744 
i 194	 502 	 494 
i 811	 480 	 454 
i 482	 195 	 237 
i 143	 777 	 844 
i 960	 469 	 426 
i 376	 760 	 721 
i 272	 220 	 124 
i 776	 457 	 489 
i 446	 569 	 556 
i 199	 587 	 682 
i 638	 880 	 813 
i 54	 403 	 499 
i 149	 733 	 725 
i 898	 475 	 496 
i 302	 331 	 344 
i 34	 584 	 672 
i 156	 859 	 801 
i 546	 878 	 975 
i 63	 578 	 565 
i 598	 965 	 991 
i 463	 944 	 898 
i 792	 206 	 171 
i 492	 189 	 184 
i 902	 600 	 574 
i 150	 249 	 284 
i 683	 752 	 793 
i 525	 700 	 772 
i 388	 890 	 872 
i 913	 881 	 875 
i 874	 379 	 293 
i 811	 943 	 949 
i 918	 296 	 261 
i 7	 586 	 649 
i 557	 120 	 164 
i 712	 452 	 526 
i 434	 164 	 175 
i 97	 794 	 710 
i 973	 674 	 667 
i 839	 151 	 127 
i 142	 571 	 522 
i 78	 634 	 547 
i 286	 221 	 318 
i 821	 512 	 610 
i 831	 352 	 361 
i 216	 994 	 946 
i 276	 880 	 919 
i 46	 485 	 543 
i 679	 557 	 610 
i 724	 973 	 994 
i 243	 424 	 473 
i 832	 652 	 716 
i 955	 712 	 634 
i 407	 700 	 786 
i 678	 694 	 746 
i 672	 293 	 388 
i 538	 526 	 477 
i 959	 255 	 215 
i 461	 960 	 1055 
i 432	 752 	 792 
i 784	 401 	 490 
i 393	 175 	 230 
i 69	 908 	 954 
i 732	 117 	 45 
i 388	 945 	 1009 
i 593	 734 	 732 
i 61	 715 	 621 
i 224	 942 	 1039 
i 179	 320 	 310 
i 900	 302 	 378 
i 227	 928 	 961 
i 300	 881 	 792 
i 197	 684 	 609 
i 205	 448 	 519 
i 144	 574 	 523 
i 845	 414 	 482 
i 525	 852 	 932 
i 461	 879 	 804 
i 697	 870 	 830 
i 912	 382 	 322 
i 832	 278 	 264 
i 699	 870 	 916 
i 344	 923 	 1008 
i 724	 147 	 73 
i 246	 912 	 867 
i 587	 243 	 167 
i 422	 991 	 1020 
i 286	 903 	 824 
i 141	 125 	 185 
i 446	 396 	 439 
i 634	 578 	 587 
i 489	 961 	 910 
i 403	 722 	 740 
i 444	 658 	 621 
i 346	 776 	 788 
i 495	 132 	 61 
i 485	 240 	 253 
i 376	 814 	 885 
i 393	 909 	 1008 
i 713	 735 	 723 
i 239	 482 	 397 
i 196	 970 	 983 
i 883	 301 	 394 
i 499	 827 	 809 
i 248	 219 	 270 
i 272	 717 	 667 
i 418	 849 	 896 
i 209	 467 	 390 
i 108	 338 	 339 
i 809	 335 	 279 
i 228	 728 	 720 
i 195	 797 	 828 
i 409	 411 	 418 
i 216	 384 	 291 
i 337	 751 	 708 
i 20	 538 	 549 
i 850	 764 	 859 
i 251	 532 	 468 
i 507	 634 	 592 
i 759	 197 	 117 
i 455	 394 	 360 
i 227	 803 	 807 
i 565	 498 	 584 
i 872	 977 	 906 
i 594	 123 	 120 
i 75	 377 	 378 
i 808	 874 	 845 
i 283	 852 	 873 
i 871	 127 	 49 
i 968	 387 	 461 
i 288	 478 	 443 
i 67	 771 	 782 
i 502	 349 	 273 
i 478	 290 	 388 
i 491	 424 	 441 
i 791	 856 	 888 
i 649	 417 	 411 
i 483	 734 	 784 
i 502	 384 	 408 
i 813	 486 	 504 
i 227	 374 	 450 
i 969	 666 	 755 
i 238	 271 	 260 
i 441	 379 	 464 
i 792	 373 	 356 
i 631	 896 	 837 
i 975	 595 	 666 
i 676	 125 	 93 
i 984	 794 	 863 
i 407	 461 	 492 
i 702	 988 	 1065 
i 327	 882 	 953 
i 507	 835 	 753 
i 809	 346 	 352 
i 105	 282 	 247 
i 988	 654 	 745 
i 534	 841 	 927 
i 550	 716 	 738 
i 319	 131 	 149 
i 713	 882 	 782 
i 700	 579 	 619 
i 569	 477 	 383 
i 384	 348 	 355 
i 649	 431 	 400 
i 842	 906 	 896 
i 454	 307 	 294 
i 276	 270 	 364 
i 955	 211 	 215 
i 979	 753 	 821 
i 847	 393 	 404 
i 374	 394 	 345 
i 786	 130 	 195 
i 54	 157 	 98 
i 415	 636 	 707 
i 310	 944 	 984 
i 531	 456 	 387 
i 710	 847 	 833 
i 823	 824 	 801 
i 546	 400 	 373 
i 863	 260 	 202 
i 183	 754 	 771 
i 205	 983 	 957 
i 258	 827 	 812 
i 848	 124 	 192 
i 786	 888 	 818 
i 175	 622 	 658 
i 4	 760 	 738 
i 806	 253 	 195 
i 132	 597 	 649 
i 300	 921 	 945 
i 25	 221 	 282 
i 6	 743 	 645 
i 811	 185 	 138 
i 827	 565 	 488 
i 701	 423 	 503 
i 276	 557 	 472 
i 7	 274 	 190 
i 167	 622 	 699 
i 713	 813 	 717 
i 626	 600 	 564 
i 750	 266 	 235 
i 462	 983 	 953 
i 546	 994 	 926 
i 57	 344 	 441 
i 409	 449 	 487 
i 911	 364 	 457 
i 96	 435 	 529 
i 671	 509 	 436 
i 462	 411 	 481 
i 13	 430 	 425 
i 187	 716 	 661 
i 168	 135 	 173 
i 162	 447 	 394 
i 424	 592 	 550 
i 805	 583 	 623 
i 92	 308 	 330 
i 456	 278 	 320 
i 904	 254 	 230 
i 243	 378 	 446 
i 602	 248 	 319 
i 283	 674 	 582 
i 310	 878 	 820 
i 689	 604 	 578 
i 230	 815 	 874 
i 761	 188 	 208 
i 982	 813 	 851 
i 172	 471 	 400 
i 333	 213 	 123 
i 634	 553 	 512 
i 788	 414 	 493 
i 422	 285 	 221 
i 286	 322 	 320 
i 840	 509 	 444 
i 633	 839 	 820 
i 721	 657 	 591 
i 511	 303 	 233 
i 916	 918 	 883 
i 33	 161 	 192 
i 530	 209 	 167 
i 871	 471 	 386 
i 68	 380 	 380 
i 306	 541 	 598 
i 754	 977 	 1002 
i 573	 248 	 200 
i 189	 612 	 708 
i 405	 764 	 762 
i 314	 901 	 883 
i 371	 301 	 289 
i 481	 886 	 980 
i 887	 255 	 323 
i 191	 326 	 408 
i 675	 772 	 715 
i 650	 583 	 677 
i 805	 252 	 260 
i 369	 485 	 531 
i 105	 469 	 396 
i 993	 908 	 898 
i 208	 384 	 448 
i 80	 779 	 739 
i 243	 755 	 693 
i 485	 617 	 593 
i 230	 538 	 449 
i 760	 731 	 772 
i 920	 706 	 708 
i 341	 301 	 377 
i 744	 952 	 1049 
i 642	 186 	 282 
i 950	 588 	 525 
i 701	 430 	 383 
i 426	 700 	 702 
i 995	 870 	 969 
i 477	 321 	 266 
i 175	 372 	 469 
i 844	 113 	 194 
i 59	 569 	 518 
i 6	 464 	 562 
i 91	 452 	 478 
i 627	 434 	 450 
i 985	 602 	 559 
i 649	 840 	 882 
i 504	 405 	 446 
i 741	 402 	 338 
i 36	 602 	 573 
i 39	 590 	 530 
i 554	 506 	 458 
i 951	 726 	 679 
i 335	 718 	 689 
i 699	 393 	 489 
i 252	 911 	 1004 
i 73	 276 	 299 
i 405	 908 	 832 
i 732	 647 	 719 
i 285	 810 	 889 
i 824	 240 	 327 
i 269	 420 	 418 
i 961	 651 	 639 
i 645	 888 	 943 
i 962	 315 	 310 
i 863	 300 	 345 
i 50	 272 	 332 
i 946	 821 	 762 
i 550	 929 	 1016 
i 338	 807 	 751 
i 483	 717 	 626 
i 830	 661 	 624 
i 439	 208 	 163 
i 313	 601 	 685 
i 543	 402 	 479 
i 756	 825 	 874 
i 937	 584 	 643 
i 737	 407 	 455 
i 658	 590 	 548 
i 442	 535 	 561 
i 125	 733 	 656 
i 744	 774 	 863 
i 854	 166 	 142 
i 407	 412 	 451 
i 734	 344 	 292 
i 539	 242 	 341 
i 72	 907 	 994 
i 405	 727 	 761 
i 944	 500 	 466 
i 421	 762 	 816 
i 121	 435 	 514 
i 867	 537 	 565 
i 929	 489 	 488 
i 270	 831 	 911 
i 532	 563 	 590 
i 679	 777 	 712 
i 575	 775 	 724 
i 269	 718 	 748 
i 707	 427 	 446 
i 440	 721 	 624 
i 804	 519 	 447 
i 285	 428 	 329 
i 710	 998 	 1085 
i 521	 551 	 492 
i 30	 465 	 512 
i 779	 143 	 126 
i 527	 300 	 398 
i 211	 521 	 473 
i 567	 213 	 306 
i 253	 744 	 725 
i 712	 761 	 703 
i 69	 885 	 884 
i 68	 892 	 833 
i 563	 837 	 882 
i 961	 132 	 183 
i 998	 788 	 795 
i 212	 271 	 184 
i 673	 264 	 219 
i 787	 497 	 565 
i 500	 470 	 389 
i 232	 833 	 894 
i 104	 134 	 209 
i 982	 577 	 666 
c
c
W 229349
c end of file
