@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA
0,100,0.667,0.135,0.02,1.0,0,0.072,0.289,0.0,0
0,100,0.667,0.135,0.02,0.451,0,0.041,0.127,0.0,0
0,100,0.667,0.135,0.02,0.313,0,0.037,0.098,0.0,0
0,100,0.667,0.135,0.02,0.129,0,0.022,0.024,0.0,0
0,100,0.667,0.135,0.02,0.089,0,0.025,0.029,0.0,0
0,100,0.667,0.135,0.02,0.048,0,0.03,0.036,0.0,0
0,100,0.667,0.135,0.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.135,0.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.135,0.082,1.0,0,0.036,0.211,0.0,0
0,100,0.667,0.135,0.082,0.451,0,0.023,0.085,0.011,0
0,100,0.667,0.135,0.082,0.313,0,0.021,0.062,0.007,0
0,100,0.667,0.135,0.082,0.129,0,0.02,0.022,0.0,0
0,100,0.667,0.135,0.082,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.135,0.082,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.135,0.082,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.135,0.082,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.135,0.204,1.0,0,0.021,0.151,0.007,0
0,100,0.667,0.135,0.204,0.451,0,0.016,0.054,0.014,0
0,100,0.667,0.135,0.204,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.135,0.204,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.135,0.204,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.135,0.204,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.135,0.204,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.135,0.204,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.135,0.612,1.0,0,0.025,0.136,0.004,0
0,100,0.667,0.135,0.612,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.135,0.612,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.135,0.612,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.135,0.612,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.135,0.612,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.135,0.612,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.135,0.612,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.135,1.02,1.0,0,0.027,0.132,0.004,0
0,100,0.667,0.135,1.02,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.135,1.02,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.135,1.02,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.135,1.02,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.135,1.02,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.135,1.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.135,1.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.205,0.02,1.0,0,0.072,0.289,0.0,0
0,100,0.667,0.205,0.02,0.451,0,0.041,0.127,0.0,0
0,100,0.667,0.205,0.02,0.313,0,0.037,0.098,0.0,0
0,100,0.667,0.205,0.02,0.129,0,0.022,0.024,0.0,0
0,100,0.667,0.205,0.02,0.089,0,0.025,0.029,0.0,0
0,100,0.667,0.205,0.02,0.048,0,0.03,0.036,0.0,0
0,100,0.667,0.205,0.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.205,0.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.205,0.082,1.0,0,0.036,0.211,0.0,0
0,100,0.667,0.205,0.082,0.451,0,0.023,0.085,0.011,0
0,100,0.667,0.205,0.082,0.313,0,0.021,0.062,0.007,0
0,100,0.667,0.205,0.082,0.129,0,0.02,0.022,0.0,0
0,100,0.667,0.205,0.082,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.205,0.082,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.205,0.082,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.205,0.082,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.205,0.204,1.0,0,0.021,0.151,0.007,0
0,100,0.667,0.205,0.204,0.451,0,0.016,0.054,0.014,0
0,100,0.667,0.205,0.204,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.205,0.204,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.205,0.204,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.205,0.204,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.205,0.204,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.205,0.204,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.205,0.612,1.0,0,0.013,0.108,0.029,0
0,100,0.667,0.205,0.612,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.205,0.612,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.205,0.612,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.205,0.612,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.205,0.612,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.205,0.612,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.205,0.612,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.205,1.02,1.0,0,0.013,0.11,0.022,0
0,100,0.667,0.205,1.02,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.205,1.02,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.205,1.02,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.205,1.02,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.205,1.02,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.205,1.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.205,1.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.305,0.02,1.0,0,0.072,0.289,0.0,0
0,100,0.667,0.305,0.02,0.451,0,0.041,0.127,0.0,0
0,100,0.667,0.305,0.02,0.313,0,0.037,0.098,0.0,0
0,100,0.667,0.305,0.02,0.129,0,0.022,0.024,0.0,0
0,100,0.667,0.305,0.02,0.089,0,0.025,0.029,0.0,0
0,100,0.667,0.305,0.02,0.048,0,0.03,0.036,0.0,0
0,100,0.667,0.305,0.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.305,0.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.305,0.082,1.0,0,0.036,0.211,0.0,0
0,100,0.667,0.305,0.082,0.451,0,0.023,0.085,0.011,0
0,100,0.667,0.305,0.082,0.313,0,0.021,0.062,0.007,0
0,100,0.667,0.305,0.082,0.129,0,0.02,0.022,0.0,0
0,100,0.667,0.305,0.082,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.305,0.082,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.305,0.082,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.305,0.082,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.305,0.204,1.0,0,0.021,0.151,0.007,0
0,100,0.667,0.305,0.204,0.451,0,0.016,0.054,0.014,0
0,100,0.667,0.305,0.204,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.305,0.204,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.305,0.204,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.305,0.204,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.305,0.204,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.305,0.204,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.305,0.612,1.0,0,0.012,0.108,0.032,0
0,100,0.667,0.305,0.612,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.305,0.612,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.305,0.612,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.305,0.612,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.305,0.612,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.305,0.612,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.305,0.612,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.305,1.02,1.0,0,0.012,0.104,0.048,0
0,100,0.667,0.305,1.02,0.451,0,0.016,0.053,0.014,0
0,100,0.667,0.305,1.02,0.313,0,0.019,0.055,0.007,0
0,100,0.667,0.305,1.02,0.129,0,0.02,0.021,0.0,0
0,100,0.667,0.305,1.02,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.305,1.02,0.048,0,0.031,0.037,0.0,0
0,100,0.667,0.305,1.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.305,1.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.455,0.02,1.0,0,0.072,0.289,0.0,0
0,100,0.667,0.455,0.02,0.451,0,0.041,0.127,0.0,0
0,100,0.667,0.455,0.02,0.313,0,0.037,0.098,0.0,0
0,100,0.667,0.455,0.02,0.129,0,0.022,0.024,0.0,0
0,100,0.667,0.455,0.02,0.089,0,0.025,0.029,0.0,0
0,100,0.667,0.455,0.02,0.048,0,0.03,0.036,0.0,0
0,100,0.667,0.455,0.02,0.041,0,0.032,0.038,0.0,0
0,100,0.667,0.455,0.02,0.0,0,0.04,0.04,0.0,0
0,100,0.667,0.455,0.082,1.0,0,0.036,0.211,0.0,0
0,100,0.667,0.455,0.082,0.451,0,0.023,0.085,0.011,0
0,100,0.667,0.455,0.082,0.313,0,0.021,0.062,0.007,0
0,100,0.667,0.455,0.082,0.129,0,0.02,0.022,0.0,0
0,100,0.667,0.455,0.082,0.089,0,0.027,0.032,0.0,0
0,100,0.667,0.455,0.082,0.048,0,0.031,0.037,0.0,0
