c Instance Type c
c
n 3000
c w	 v1	 v2
i 291	 473 	 382 
i 109	 198 	 124 
i 224	 294 	 275 
i 451	 580 	 663 
i 977	 661 	 679 
i 660	 842 	 921 
i 346	 569 	 599 
i 891	 693 	 627 
i 693	 551 	 502 
i 374	 199 	 155 
i 781	 902 	 916 
i 879	 945 	 981 
i 86	 176 	 257 
i 615	 540 	 511 
i 235	 468 	 434 
i 58	 995 	 1093 
i 573	 905 	 873 
i 228	 596 	 542 
i 724	 751 	 835 
i 823	 978 	 937 
i 713	 340 	 255 
i 652	 849 	 940 
i 725	 566 	 474 
i 209	 483 	 514 
i 610	 799 	 877 
i 605	 207 	 297 
i 498	 202 	 206 
i 44	 504 	 554 
i 764	 710 	 705 
i 740	 642 	 601 
i 997	 907 	 809 
i 828	 977 	 1009 
i 342	 940 	 918 
i 760	 979 	 998 
i 535	 676 	 617 
i 644	 581 	 643 
i 747	 537 	 499 
i 191	 113 	 84 
i 864	 781 	 704 
i 463	 314 	 386 
i 359	 579 	 650 
i 333	 590 	 627 
i 266	 292 	 197 
i 243	 638 	 695 
i 878	 281 	 245 
i 408	 467 	 560 
i 887	 302 	 345 
i 890	 579 	 660 
i 644	 895 	 948 
i 873	 113 	 59 
i 401	 877 	 895 
i 940	 751 	 835 
i 145	 472 	 410 
i 738	 497 	 483 
i 930	 309 	 271 
i 332	 597 	 640 
i 546	 568 	 589 
i 73	 315 	 314 
i 955	 231 	 159 
i 957	 915 	 818 
i 820	 233 	 216 
i 540	 759 	 730 
i 946	 692 	 692 
i 382	 861 	 809 
i 605	 358 	 292 
i 152	 635 	 635 
i 667	 386 	 295 
i 897	 926 	 850 
i 33	 480 	 395 
i 937	 606 	 512 
i 76	 621 	 691 
i 805	 992 	 970 
i 459	 421 	 389 
i 304	 868 	 912 
i 582	 193 	 158 
i 172	 344 	 339 
i 482	 791 	 720 
i 399	 834 	 742 
i 814	 941 	 856 
i 372	 120 	 22 
i 945	 150 	 67 
i 937	 910 	 989 
i 287	 371 	 341 
i 139	 675 	 706 
i 232	 428 	 376 
i 495	 719 	 701 
i 260	 257 	 335 
i 73	 387 	 345 
i 8	 426 	 347 
i 19	 494 	 489 
i 64	 506 	 490 
i 962	 586 	 558 
i 256	 493 	 522 
i 890	 808 	 865 
i 248	 504 	 407 
i 932	 718 	 720 
i 97	 195 	 249 
i 407	 990 	 1059 
i 761	 361 	 431 
i 193	 456 	 530 
i 637	 882 	 968 
i 173	 371 	 450 
i 602	 692 	 622 
i 386	 380 	 288 
i 829	 191 	 149 
i 512	 207 	 151 
i 607	 663 	 626 
i 595	 461 	 506 
i 877	 324 	 321 
i 266	 194 	 230 
i 134	 969 	 932 
i 427	 910 	 907 
i 82	 819 	 737 
i 384	 955 	 950 
i 474	 993 	 954 
i 583	 362 	 425 
i 205	 560 	 545 
i 599	 843 	 747 
i 840	 600 	 679 
i 933	 144 	 76 
i 899	 749 	 708 
i 799	 142 	 187 
i 596	 578 	 639 
i 546	 660 	 598 
i 538	 196 	 228 
i 821	 469 	 418 
i 327	 308 	 298 
i 152	 686 	 596 
i 701	 705 	 783 
i 739	 615 	 680 
i 457	 761 	 805 
i 493	 137 	 141 
i 19	 782 	 705 
i 636	 610 	 642 
i 731	 779 	 719 
i 135	 481 	 385 
i 357	 701 	 671 
i 5	 213 	 213 
i 674	 259 	 200 
i 241	 163 	 251 
i 972	 897 	 877 
i 3	 652 	 730 
i 757	 228 	 310 
i 319	 334 	 343 
i 72	 926 	 881 
i 488	 217 	 199 
i 152	 240 	 294 
i 268	 553 	 608 
i 435	 111 	 101 
i 494	 294 	 332 
i 378	 244 	 276 
i 987	 601 	 634 
i 120	 507 	 491 
i 372	 429 	 477 
i 289	 916 	 978 
i 409	 276 	 236 
i 554	 645 	 635 
i 52	 442 	 486 
i 53	 243 	 173 
i 259	 644 	 673 
i 409	 369 	 274 
i 961	 959 	 861 
i 407	 661 	 587 
i 766	 148 	 149 
i 672	 808 	 866 
i 859	 642 	 582 
i 460	 910 	 961 
i 832	 423 	 484 
i 982	 174 	 246 
i 582	 312 	 235 
i 872	 889 	 894 
i 827	 912 	 909 
i 447	 925 	 1004 
i 489	 156 	 188 
i 274	 606 	 573 
i 871	 423 	 361 
i 770	 604 	 634 
i 123	 389 	 386 
i 194	 219 	 212 
i 421	 985 	 895 
i 296	 202 	 286 
i 198	 672 	 722 
i 115	 218 	 157 
i 166	 126 	 163 
i 722	 715 	 806 
i 75	 124 	 190 
i 630	 296 	 316 
i 943	 878 	 922 
i 66	 421 	 504 
i 50	 838 	 805 
i 152	 883 	 910 
i 783	 815 	 881 
i 903	 593 	 682 
i 920	 768 	 690 
i 600	 489 	 556 
i 615	 454 	 535 
i 824	 304 	 311 
i 687	 839 	 835 
i 37	 595 	 604 
i 854	 522 	 541 
i 723	 824 	 873 
i 515	 500 	 506 
i 59	 352 	 339 
i 798	 305 	 276 
i 225	 406 	 497 
i 611	 260 	 274 
i 828	 179 	 158 
i 649	 659 	 575 
i 194	 199 	 123 
i 656	 686 	 781 
i 459	 328 	 367 
i 897	 994 	 936 
i 169	 579 	 533 
i 388	 967 	 881 
i 720	 395 	 354 
i 888	 357 	 438 
i 965	 866 	 912 
i 582	 330 	 306 
i 681	 405 	 420 
i 329	 512 	 458 
i 574	 490 	 528 
i 568	 222 	 239 
i 95	 412 	 463 
i 58	 654 	 583 
i 378	 716 	 789 
i 655	 979 	 1029 
i 505	 895 	 938 
i 752	 659 	 619 
i 84	 111 	 207 
i 536	 624 	 586 
i 963	 831 	 908 
i 89	 557 	 547 
i 427	 192 	 201 
i 39	 866 	 887 
i 720	 996 	 1092 
i 697	 877 	 904 
i 580	 658 	 586 
i 197	 409 	 488 
i 198	 678 	 774 
i 775	 663 	 666 
i 585	 941 	 937 
i 89	 840 	 853 
i 181	 355 	 454 
i 31	 843 	 749 
i 27	 493 	 543 
i 888	 479 	 469 
i 504	 158 	 64 
i 840	 286 	 231 
i 478	 195 	 180 
i 100	 178 	 118 
i 34	 638 	 695 
i 854	 176 	 250 
i 129	 681 	 591 
i 952	 677 	 594 
i 382	 708 	 630 
i 796	 490 	 589 
i 850	 891 	 891 
i 48	 919 	 887 
i 143	 233 	 297 
i 219	 611 	 695 
i 811	 789 	 879 
i 885	 599 	 660 
i 527	 488 	 575 
i 165	 537 	 614 
i 836	 613 	 567 
i 264	 712 	 625 
i 142	 711 	 794 
i 51	 270 	 363 
i 188	 575 	 496 
i 751	 416 	 381 
i 515	 345 	 272 
i 65	 304 	 208 
i 489	 133 	 143 
i 968	 965 	 1007 
i 534	 866 	 876 
i 210	 218 	 280 
i 885	 278 	 369 
i 65	 204 	 105 
i 587	 173 	 111 
i 930	 269 	 358 
i 194	 559 	 551 
i 411	 681 	 686 
i 436	 702 	 604 
i 397	 302 	 398 
i 247	 938 	 941 
i 367	 539 	 584 
i 555	 374 	 396 
i 660	 335 	 370 
i 730	 342 	 294 
i 908	 515 	 453 
i 412	 467 	 444 
i 55	 876 	 935 
i 719	 454 	 400 
i 935	 466 	 492 
i 865	 451 	 526 
i 347	 911 	 859 
i 644	 668 	 727 
i 897	 323 	 314 
i 157	 925 	 862 
i 612	 271 	 190 
i 13	 444 	 446 
i 874	 789 	 801 
i 260	 610 	 566 
i 660	 818 	 761 
i 44	 490 	 406 
i 943	 382 	 368 
i 570	 599 	 514 
i 809	 421 	 515 
i 726	 829 	 755 
i 906	 998 	 1046 
i 282	 196 	 247 
i 45	 650 	 675 
i 606	 263 	 340 
i 402	 516 	 525 
i 829	 711 	 729 
i 135	 787 	 794 
i 684	 282 	 203 
i 33	 349 	 432 
i 841	 325 	 353 
i 840	 441 	 451 
i 936	 212 	 278 
i 544	 883 	 958 
i 715	 554 	 550 
i 172	 455 	 531 
i 847	 944 	 986 
i 608	 583 	 652 
i 800	 172 	 178 
i 70	 269 	 282 
i 311	 196 	 177 
i 683	 768 	 717 
i 797	 369 	 305 
i 666	 220 	 265 
i 165	 999 	 987 
i 552	 539 	 562 
i 490	 436 	 428 
i 22	 182 	 96 
i 92	 937 	 1011 
i 270	 521 	 609 
i 366	 135 	 85 
i 106	 497 	 583 
i 396	 717 	 763 
i 519	 880 	 859 
i 518	 638 	 650 
i 1	 143 	 65 
i 367	 689 	 709 
i 448	 212 	 237 
i 377	 274 	 317 
i 838	 160 	 257 
i 866	 996 	 966 
i 301	 330 	 321 
i 982	 272 	 343 
i 847	 921 	 895 
i 441	 385 	 463 
i 477	 885 	 963 
i 128	 986 	 937 
i 242	 635 	 676 
i 426	 303 	 219 
i 482	 941 	 1025 
i 478	 931 	 988 
i 725	 356 	 273 
i 906	 764 	 678 
i 818	 635 	 718 
i 128	 968 	 939 
i 998	 873 	 940 
i 983	 778 	 870 
i 573	 120 	 61 
i 789	 749 	 775 
i 724	 824 	 746 
i 647	 756 	 774 
i 922	 568 	 531 
i 658	 647 	 591 
i 249	 710 	 618 
i 214	 638 	 571 
i 72	 958 	 891 
i 823	 813 	 743 
i 834	 781 	 825 
i 553	 964 	 966 
i 356	 636 	 583 
i 82	 737 	 813 
i 595	 374 	 435 
i 199	 656 	 649 
i 873	 854 	 896 
i 467	 891 	 976 
i 421	 152 	 251 
i 211	 300 	 364 
i 964	 433 	 464 
i 923	 188 	 129 
i 515	 644 	 656 
i 221	 855 	 884 
i 518	 753 	 701 
i 131	 582 	 569 
i 967	 996 	 958 
i 845	 741 	 797 
i 891	 677 	 617 
i 105	 676 	 658 
i 468	 518 	 493 
i 554	 212 	 172 
i 155	 398 	 461 
i 992	 900 	 807 
i 715	 585 	 595 
i 245	 799 	 835 
i 241	 301 	 331 
i 950	 580 	 579 
i 587	 385 	 362 
i 224	 564 	 562 
i 681	 931 	 1023 
i 795	 376 	 379 
i 119	 643 	 677 
i 7	 479 	 511 
i 540	 511 	 486 
i 315	 114 	 138 
i 529	 723 	 795 
i 58	 414 	 476 
i 366	 856 	 836 
i 876	 313 	 337 
i 799	 752 	 713 
i 98	 718 	 638 
i 696	 288 	 232 
i 111	 884 	 829 
i 561	 585 	 638 
i 565	 921 	 837 
i 254	 586 	 608 
i 595	 465 	 498 
i 434	 300 	 206 
i 662	 657 	 739 
i 384	 324 	 366 
i 68	 596 	 657 
i 267	 686 	 686 
i 137	 882 	 904 
i 670	 196 	 131 
i 582	 878 	 926 
i 117	 951 	 1049 
i 516	 605 	 622 
i 729	 311 	 215 
i 344	 341 	 377 
i 583	 262 	 175 
i 129	 894 	 821 
i 776	 723 	 703 
i 645	 282 	 289 
i 740	 829 	 770 
i 604	 985 	 1043 
i 549	 754 	 835 
i 106	 749 	 733 
i 331	 383 	 313 
i 590	 403 	 402 
i 761	 122 	 37 
i 642	 182 	 123 
i 331	 303 	 400 
i 524	 660 	 686 
i 332	 251 	 225 
i 315	 438 	 532 
i 39	 252 	 256 
i 756	 171 	 196 
i 63	 548 	 639 
i 392	 684 	 693 
i 404	 236 	 198 
i 485	 307 	 397 
i 701	 493 	 449 
i 320	 480 	 541 
i 478	 151 	 78 
i 846	 481 	 471 
i 6	 458 	 456 
i 74	 924 	 873 
i 565	 594 	 556 
i 211	 558 	 598 
i 352	 157 	 78 
i 573	 433 	 451 
i 3	 390 	 348 
i 418	 642 	 664 
i 463	 470 	 388 
i 880	 593 	 680 
i 272	 996 	 1084 
i 187	 545 	 448 
i 730	 766 	 782 
i 234	 155 	 213 
i 287	 780 	 708 
i 649	 876 	 919 
i 963	 514 	 558 
i 561	 776 	 703 
i 965	 434 	 454 
i 508	 516 	 512 
i 504	 462 	 512 
i 992	 412 	 499 
i 730	 428 	 461 
i 780	 946 	 1026 
i 533	 762 	 699 
i 395	 891 	 958 
i 849	 640 	 700 
i 598	 392 	 364 
i 961	 514 	 479 
i 418	 160 	 227 
i 813	 588 	 555 
i 153	 368 	 334 
i 509	 314 	 226 
i 449	 910 	 978 
i 183	 824 	 799 
i 61	 993 	 1047 
i 657	 850 	 873 
i 972	 674 	 617 
i 427	 997 	 932 
i 482	 400 	 419 
i 20	 254 	 236 
i 309	 556 	 568 
i 538	 851 	 765 
i 437	 907 	 911 
i 240	 767 	 808 
i 233	 212 	 265 
i 65	 897 	 881 
i 698	 559 	 538 
i 695	 752 	 816 
i 22	 912 	 872 
i 183	 555 	 519 
i 684	 921 	 947 
i 517	 533 	 467 
i 413	 598 	 619 
i 151	 174 	 243 
i 265	 801 	 717 
i 150	 592 	 520 
i 654	 968 	 1036 
i 376	 430 	 437 
i 278	 272 	 283 
i 778	 543 	 591 
i 689	 830 	 815 
i 165	 503 	 591 
i 713	 655 	 626 
i 784	 306 	 307 
i 561	 170 	 224 
i 103	 242 	 326 
i 68	 370 	 385 
i 427	 230 	 320 
i 609	 709 	 655 
i 95	 317 	 218 
i 904	 977 	 1016 
i 347	 467 	 539 
i 958	 418 	 433 
i 179	 735 	 707 
i 247	 298 	 382 
i 394	 986 	 890 
i 686	 917 	 835 
i 820	 541 	 544 
i 493	 499 	 424 
i 725	 704 	 648 
i 700	 712 	 637 
i 102	 444 	 438 
i 448	 322 	 308 
i 151	 834 	 856 
i 362	 266 	 337 
i 346	 197 	 147 
i 254	 219 	 306 
i 738	 301 	 352 
i 176	 762 	 712 
i 843	 876 	 971 
i 520	 185 	 220 
i 895	 298 	 353 
i 133	 719 	 664 
i 947	 215 	 190 
i 123	 759 	 806 
i 220	 632 	 548 
i 341	 856 	 823 
i 555	 801 	 716 
i 289	 586 	 536 
i 150	 809 	 728 
i 234	 788 	 811 
i 445	 501 	 503 
i 130	 304 	 332 
i 248	 505 	 523 
i 976	 840 	 882 
i 563	 608 	 694 
i 402	 683 	 637 
i 179	 983 	 1048 
i 713	 162 	 85 
i 498	 386 	 339 
i 260	 470 	 470 
i 699	 129 	 218 
i 916	 583 	 498 
i 361	 267 	 231 
i 182	 792 	 751 
i 741	 538 	 610 
i 384	 478 	 430 
i 366	 722 	 710 
i 424	 570 	 501 
i 733	 674 	 704 
i 138	 912 	 994 
i 159	 468 	 490 
i 690	 419 	 424 
i 865	 486 	 564 
i 632	 773 	 687 
i 113	 149 	 211 
i 526	 916 	 855 
i 214	 262 	 274 
i 730	 655 	 752 
i 364	 793 	 837 
i 266	 485 	 556 
i 668	 408 	 311 
i 16	 953 	 994 
i 438	 535 	 549 
i 183	 437 	 377 
i 227	 502 	 465 
i 133	 335 	 403 
i 302	 510 	 421 
i 914	 122 	 179 
i 682	 999 	 929 
i 104	 750 	 733 
i 438	 624 	 540 
i 386	 639 	 558 
i 862	 378 	 385 
i 231	 886 	 930 
i 670	 178 	 267 
i 923	 460 	 375 
i 373	 320 	 296 
i 386	 370 	 329 
i 386	 180 	 275 
i 106	 314 	 230 
i 683	 684 	 687 
i 278	 759 	 839 
i 578	 847 	 900 
i 451	 436 	 535 
i 527	 188 	 221 
i 920	 141 	 159 
i 156	 211 	 303 
i 447	 550 	 519 
i 525	 813 	 860 
i 753	 793 	 861 
i 399	 865 	 869 
i 128	 438 	 498 
i 956	 353 	 329 
i 323	 146 	 212 
i 410	 144 	 115 
i 443	 738 	 693 
i 557	 375 	 361 
i 51	 343 	 419 
i 841	 654 	 635 
i 609	 418 	 349 
i 459	 277 	 288 
i 827	 742 	 779 
i 100	 566 	 594 
i 140	 904 	 996 
i 178	 753 	 727 
i 884	 183 	 246 
i 182	 430 	 404 
i 443	 815 	 799 
i 54	 709 	 662 
i 400	 181 	 256 
i 586	 322 	 288 
i 297	 818 	 750 
i 809	 538 	 490 
i 702	 220 	 200 
i 425	 188 	 203 
i 506	 520 	 512 
i 865	 357 	 385 
i 658	 690 	 607 
i 331	 178 	 105 
i 410	 415 	 422 
i 648	 304 	 229 
i 445	 601 	 585 
i 926	 744 	 690 
i 50	 976 	 1062 
i 137	 443 	 414 
i 597	 957 	 1030 
i 874	 480 	 526 
i 526	 163 	 140 
i 602	 240 	 284 
i 944	 364 	 290 
i 162	 843 	 898 
i 713	 955 	 899 
i 426	 442 	 372 
i 400	 649 	 588 
i 773	 590 	 557 
i 726	 909 	 995 
i 142	 790 	 851 
i 201	 551 	 517 
i 346	 896 	 983 
i 631	 648 	 723 
i 456	 764 	 672 
i 406	 568 	 618 
i 779	 767 	 703 
i 385	 900 	 916 
i 924	 188 	 158 
i 822	 486 	 402 
i 587	 426 	 370 
i 82	 255 	 239 
i 965	 551 	 604 
i 570	 494 	 474 
i 305	 387 	 458 
i 819	 423 	 375 
i 557	 206 	 114 
i 445	 366 	 351 
i 533	 882 	 852 
i 955	 308 	 242 
i 311	 380 	 431 
i 473	 577 	 645 
i 968	 953 	 1014 
i 399	 748 	 723 
i 710	 215 	 251 
i 62	 977 	 977 
i 169	 322 	 233 
i 457	 359 	 359 
i 325	 738 	 645 
i 547	 161 	 259 
i 850	 315 	 275 
i 375	 990 	 1045 
i 323	 849 	 897 
i 40	 678 	 606 
i 158	 124 	 194 
i 133	 731 	 814 
i 371	 288 	 204 
i 650	 341 	 349 
i 357	 789 	 862 
i 413	 822 	 804 
i 643	 816 	 768 
i 633	 197 	 224 
i 464	 887 	 979 
i 103	 660 	 560 
i 118	 788 	 719 
i 815	 658 	 616 
i 16	 583 	 615 
i 275	 658 	 620 
i 38	 249 	 282 
i 838	 130 	 46 
i 632	 497 	 541 
i 729	 731 	 702 
i 603	 408 	 472 
i 221	 373 	 457 
i 982	 373 	 281 
i 599	 514 	 585 
i 130	 773 	 847 
i 745	 472 	 401 
i 901	 750 	 687 
i 923	 455 	 359 
i 358	 527 	 558 
i 56	 283 	 260 
i 391	 601 	 698 
i 686	 442 	 383 
i 981	 374 	 312 
i 435	 411 	 469 
i 181	 284 	 368 
i 587	 170 	 203 
i 306	 301 	 314 
i 693	 466 	 464 
i 163	 487 	 556 
i 357	 182 	 262 
i 908	 524 	 482 
i 281	 514 	 610 
i 577	 700 	 792 
i 915	 871 	 850 
i 110	 686 	 701 
i 177	 615 	 547 
i 392	 318 	 312 
i 791	 823 	 755 
i 215	 370 	 335 
i 295	 235 	 271 
i 760	 150 	 168 
i 215	 413 	 487 
i 878	 395 	 384 
i 734	 361 	 333 
i 381	 714 	 708 
i 948	 338 	 368 
i 183	 484 	 392 
i 983	 903 	 969 
i 275	 160 	 69 
i 416	 451 	 419 
i 460	 169 	 89 
i 800	 695 	 658 
i 121	 581 	 520 
i 403	 981 	 1067 
i 82	 416 	 378 
i 338	 838 	 789 
i 758	 528 	 516 
i 649	 566 	 551 
i 705	 419 	 459 
i 88	 463 	 386 
i 154	 769 	 784 
i 811	 861 	 836 
i 341	 256 	 255 
i 320	 430 	 509 
i 663	 368 	 464 
i 481	 645 	 608 
i 951	 876 	 791 
i 464	 380 	 425 
i 810	 757 	 743 
i 207	 491 	 494 
i 947	 594 	 628 
i 792	 217 	 213 
i 955	 551 	 615 
i 315	 993 	 921 
i 605	 903 	 964 
i 207	 886 	 843 
i 68	 280 	 227 
i 370	 348 	 388 
i 98	 993 	 995 
i 525	 488 	 532 
i 69	 949 	 982 
i 188	 657 	 648 
i 683	 198 	 181 
i 675	 930 	 976 
i 567	 169 	 136 
i 439	 886 	 894 
i 629	 253 	 274 
i 896	 466 	 561 
i 889	 202 	 117 
i 314	 658 	 678 
i 257	 410 	 443 
i 872	 115 	 186 
i 970	 524 	 532 
i 892	 893 	 836 
i 958	 653 	 709 
i 830	 951 	 895 
i 991	 543 	 613 
i 391	 195 	 244 
i 494	 176 	 203 
i 110	 243 	 333 
i 447	 777 	 718 
i 452	 483 	 398 
i 917	 356 	 265 
i 797	 836 	 924 
i 408	 138 	 218 
i 353	 834 	 880 
i 840	 141 	 185 
i 935	 897 	 819 
i 9	 672 	 693 
i 158	 349 	 392 
i 907	 304 	 236 
i 326	 488 	 511 
i 602	 558 	 564 
i 418	 602 	 568 
i 449	 551 	 598 
i 263	 462 	 380 
i 297	 223 	 309 
i 183	 864 	 937 
i 814	 964 	 1039 
i 83	 614 	 520 
i 300	 362 	 450 
i 725	 507 	 460 
i 229	 165 	 238 
i 782	 639 	 596 
i 278	 932 	 979 
i 673	 699 	 798 
i 800	 781 	 739 
i 648	 720 	 715 
i 608	 602 	 560 
i 175	 491 	 465 
i 458	 521 	 555 
i 903	 468 	 447 
i 965	 706 	 731 
i 559	 589 	 571 
i 483	 844 	 881 
i 146	 609 	 581 
i 899	 606 	 538 
i 585	 869 	 930 
i 137	 404 	 387 
i 565	 662 	 680 
i 27	 994 	 904 
i 430	 704 	 794 
i 100	 169 	 252 
i 638	 727 	 722 
i 463	 203 	 295 
i 24	 815 	 736 
i 581	 247 	 148 
i 434	 391 	 409 
i 763	 221 	 266 
i 384	 592 	 550 
i 379	 230 	 194 
i 47	 275 	 325 
i 113	 234 	 304 
i 806	 163 	 160 
i 910	 588 	 678 
i 703	 554 	 648 
i 856	 650 	 661 
i 172	 657 	 754 
i 296	 294 	 344 
i 837	 942 	 869 
i 971	 315 	 318 
i 157	 600 	 612 
i 296	 379 	 413 
i 354	 246 	 242 
i 891	 680 	 658 
i 390	 636 	 554 
i 997	 614 	 704 
i 612	 218 	 142 
i 818	 209 	 192 
i 753	 878 	 829 
i 983	 111 	 56 
i 534	 570 	 546 
i 835	 180 	 215 
i 987	 780 	 686 
i 628	 318 	 402 
i 219	 667 	 629 
i 785	 750 	 712 
i 906	 707 	 791 
i 18	 815 	 863 
i 881	 298 	 296 
i 881	 525 	 520 
i 398	 727 	 629 
i 477	 179 	 248 
i 230	 782 	 849 
i 464	 811 	 803 
i 90	 744 	 780 
i 809	 134 	 127 
i 480	 411 	 385 
i 273	 343 	 321 
i 484	 113 	 67 
i 950	 553 	 483 
i 643	 978 	 988 
i 720	 989 	 894 
i 476	 853 	 804 
i 264	 707 	 751 
i 976	 230 	 292 
i 4	 837 	 861 
i 342	 364 	 284 
i 603	 697 	 671 
i 606	 155 	 226 
i 105	 397 	 458 
i 81	 534 	 524 
i 68	 136 	 70 
i 903	 162 	 191 
i 575	 393 	 475 
i 710	 147 	 224 
i 527	 869 	 947 
i 812	 533 	 479 
i 472	 623 	 690 
i 522	 955 	 943 
i 845	 829 	 838 
i 322	 658 	 683 
i 351	 170 	 208 
i 409	 322 	 341 
i 727	 897 	 831 
i 768	 817 	 893 
i 621	 717 	 699 
i 97	 620 	 564 
i 672	 827 	 865 
i 622	 680 	 623 
i 430	 184 	 96 
i 46	 670 	 646 
i 112	 338 	 384 
i 350	 955 	 883 
i 234	 598 	 672 
i 29	 752 	 779 
i 711	 649 	 600 
i 285	 125 	 96 
i 91	 323 	 228 
i 731	 941 	 971 
i 814	 244 	 160 
i 444	 299 	 224 
i 699	 640 	 587 
i 650	 403 	 420 
i 199	 531 	 595 
i 920	 415 	 484 
i 526	 983 	 995 
i 542	 324 	 393 
i 781	 641 	 728 
i 715	 665 	 698 
i 865	 355 	 351 
i 78	 426 	 511 
i 673	 538 	 563 
i 3	 749 	 704 
i 475	 382 	 376 
i 818	 223 	 202 
i 799	 978 	 1062 
i 41	 588 	 580 
i 636	 452 	 401 
i 261	 396 	 488 
i 535	 990 	 1055 
i 890	 530 	 610 
i 371	 465 	 480 
i 90	 133 	 148 
i 396	 379 	 289 
i 522	 801 	 875 
i 498	 264 	 298 
i 36	 194 	 236 
i 420	 606 	 575 
i 741	 824 	 845 
i 730	 789 	 717 
i 203	 634 	 540 
i 602	 548 	 529 
i 627	 171 	 169 
i 929	 686 	 764 
i 705	 734 	 716 
i 877	 621 	 703 
i 971	 329 	 418 
i 529	 962 	 935 
i 332	 383 	 304 
i 95	 924 	 991 
i 683	 163 	 70 
i 176	 193 	 221 
i 244	 554 	 507 
i 891	 993 	 932 
i 593	 896 	 976 
i 168	 373 	 429 
i 414	 294 	 344 
i 371	 246 	 202 
i 677	 572 	 594 
i 592	 667 	 708 
i 651	 523 	 501 
i 744	 558 	 571 
i 243	 239 	 301 
i 236	 478 	 518 
i 120	 654 	 613 
i 415	 568 	 560 
i 621	 373 	 448 
i 773	 154 	 103 
i 293	 404 	 489 
i 918	 950 	 953 
i 382	 691 	 624 
i 885	 151 	 233 
i 31	 655 	 586 
i 444	 487 	 465 
i 55	 223 	 225 
i 569	 486 	 571 
i 865	 898 	 907 
i 913	 789 	 753 
i 244	 120 	 142 
i 189	 943 	 949 
i 841	 514 	 596 
i 886	 664 	 723 
i 499	 587 	 653 
i 922	 725 	 679 
i 49	 184 	 149 
i 471	 638 	 717 
i 357	 572 	 624 
i 120	 169 	 204 
i 132	 454 	 538 
i 68	 999 	 920 
i 522	 583 	 673 
i 145	 506 	 573 
i 680	 329 	 296 
i 372	 178 	 129 
i 454	 422 	 383 
i 48	 715 	 770 
i 566	 624 	 551 
i 631	 414 	 365 
i 18	 127 	 104 
i 17	 946 	 936 
i 547	 154 	 249 
i 992	 999 	 923 
i 238	 855 	 915 
i 314	 264 	 198 
i 664	 494 	 519 
i 344	 767 	 801 
i 921	 570 	 518 
i 263	 691 	 765 
i 282	 918 	 995 
i 222	 373 	 454 
i 271	 777 	 767 
i 271	 756 	 745 
i 108	 864 	 900 
i 281	 687 	 786 
i 712	 841 	 873 
i 451	 510 	 411 
i 968	 220 	 305 
i 621	 434 	 372 
i 530	 321 	 315 
i 825	 222 	 260 
i 575	 139 	 231 
i 301	 542 	 489 
i 149	 939 	 907 
i 797	 659 	 683 
i 619	 657 	 624 
i 69	 357 	 414 
i 192	 362 	 413 
i 556	 297 	 272 
i 792	 467 	 548 
i 917	 887 	 933 
i 949	 615 	 576 
i 435	 584 	 605 
i 367	 793 	 844 
i 983	 209 	 219 
i 598	 764 	 698 
i 875	 175 	 123 
i 159	 876 	 862 
i 369	 660 	 757 
i 769	 996 	 1052 
i 642	 914 	 953 
i 209	 676 	 705 
i 741	 950 	 866 
i 509	 602 	 592 
i 620	 386 	 373 
i 356	 879 	 785 
i 428	 144 	 225 
