c Instance Type c
c
n 600
c w	 v1	 v2
i 291	 473 	 382 
i 109	 198 	 124 
i 224	 294 	 275 
i 451	 580 	 663 
i 977	 661 	 679 
i 660	 842 	 921 
i 346	 569 	 599 
i 891	 693 	 627 
i 693	 551 	 502 
i 374	 199 	 155 
i 781	 902 	 916 
i 879	 945 	 981 
i 86	 176 	 257 
i 615	 540 	 511 
i 235	 468 	 434 
i 58	 995 	 1093 
i 573	 905 	 873 
i 228	 596 	 542 
i 724	 751 	 835 
i 823	 978 	 937 
i 713	 340 	 255 
i 652	 849 	 940 
i 725	 566 	 474 
i 209	 483 	 514 
i 610	 799 	 877 
i 605	 207 	 297 
i 498	 202 	 206 
i 44	 504 	 554 
i 764	 710 	 705 
i 740	 642 	 601 
i 997	 907 	 809 
i 828	 977 	 1009 
i 342	 940 	 918 
i 760	 979 	 998 
i 535	 676 	 617 
i 644	 581 	 643 
i 747	 537 	 499 
i 191	 113 	 84 
i 864	 781 	 704 
i 463	 314 	 386 
i 359	 579 	 650 
i 333	 590 	 627 
i 266	 292 	 197 
i 243	 638 	 695 
i 878	 281 	 245 
i 408	 467 	 560 
i 887	 302 	 345 
i 890	 579 	 660 
i 644	 895 	 948 
i 873	 113 	 59 
i 401	 877 	 895 
i 940	 751 	 835 
i 145	 472 	 410 
i 738	 497 	 483 
i 930	 309 	 271 
i 332	 597 	 640 
i 546	 568 	 589 
i 73	 315 	 314 
i 955	 231 	 159 
i 957	 915 	 818 
i 820	 233 	 216 
i 540	 759 	 730 
i 946	 692 	 692 
i 382	 861 	 809 
i 605	 358 	 292 
i 152	 635 	 635 
i 667	 386 	 295 
i 897	 926 	 850 
i 33	 480 	 395 
i 937	 606 	 512 
i 76	 621 	 691 
i 805	 992 	 970 
i 459	 421 	 389 
i 304	 868 	 912 
i 582	 193 	 158 
i 172	 344 	 339 
i 482	 791 	 720 
i 399	 834 	 742 
i 814	 941 	 856 
i 372	 120 	 22 
i 945	 150 	 67 
i 937	 910 	 989 
i 287	 371 	 341 
i 139	 675 	 706 
i 232	 428 	 376 
i 495	 719 	 701 
i 260	 257 	 335 
i 73	 387 	 345 
i 8	 426 	 347 
i 19	 494 	 489 
i 64	 506 	 490 
i 962	 586 	 558 
i 256	 493 	 522 
i 890	 808 	 865 
i 248	 504 	 407 
i 932	 718 	 720 
i 97	 195 	 249 
i 407	 990 	 1059 
i 761	 361 	 431 
i 193	 456 	 530 
i 637	 882 	 968 
i 173	 371 	 450 
i 602	 692 	 622 
i 386	 380 	 288 
i 829	 191 	 149 
i 512	 207 	 151 
i 607	 663 	 626 
i 595	 461 	 506 
i 877	 324 	 321 
i 266	 194 	 230 
i 134	 969 	 932 
i 427	 910 	 907 
i 82	 819 	 737 
i 384	 955 	 950 
i 474	 993 	 954 
i 583	 362 	 425 
i 205	 560 	 545 
i 599	 843 	 747 
i 840	 600 	 679 
i 933	 144 	 76 
i 899	 749 	 708 
i 799	 142 	 187 
i 596	 578 	 639 
i 546	 660 	 598 
i 538	 196 	 228 
i 821	 469 	 418 
i 327	 308 	 298 
i 152	 686 	 596 
i 701	 705 	 783 
i 739	 615 	 680 
i 457	 761 	 805 
i 493	 137 	 141 
i 19	 782 	 705 
i 636	 610 	 642 
i 731	 779 	 719 
i 135	 481 	 385 
i 357	 701 	 671 
i 5	 213 	 213 
i 674	 259 	 200 
i 241	 163 	 251 
i 972	 897 	 877 
i 3	 652 	 730 
i 757	 228 	 310 
i 319	 334 	 343 
i 72	 926 	 881 
i 488	 217 	 199 
i 152	 240 	 294 
i 268	 553 	 608 
i 435	 111 	 101 
i 494	 294 	 332 
i 378	 244 	 276 
i 987	 601 	 634 
i 120	 507 	 491 
i 372	 429 	 477 
i 289	 916 	 978 
i 409	 276 	 236 
i 554	 645 	 635 
i 52	 442 	 486 
i 53	 243 	 173 
i 259	 644 	 673 
i 409	 369 	 274 
i 961	 959 	 861 
i 407	 661 	 587 
i 766	 148 	 149 
i 672	 808 	 866 
i 859	 642 	 582 
i 460	 910 	 961 
i 832	 423 	 484 
i 982	 174 	 246 
i 582	 312 	 235 
i 872	 889 	 894 
i 827	 912 	 909 
i 447	 925 	 1004 
i 489	 156 	 188 
i 274	 606 	 573 
i 871	 423 	 361 
i 770	 604 	 634 
i 123	 389 	 386 
i 194	 219 	 212 
i 421	 985 	 895 
i 296	 202 	 286 
i 198	 672 	 722 
i 115	 218 	 157 
i 166	 126 	 163 
i 722	 715 	 806 
i 75	 124 	 190 
i 630	 296 	 316 
i 943	 878 	 922 
i 66	 421 	 504 
i 50	 838 	 805 
i 152	 883 	 910 
i 783	 815 	 881 
i 903	 593 	 682 
i 920	 768 	 690 
i 600	 489 	 556 
i 615	 454 	 535 
i 824	 304 	 311 
i 687	 839 	 835 
i 37	 595 	 604 
i 854	 522 	 541 
i 723	 824 	 873 
i 515	 500 	 506 
i 59	 352 	 339 
i 798	 305 	 276 
i 225	 406 	 497 
i 611	 260 	 274 
i 828	 179 	 158 
i 649	 659 	 575 
i 194	 199 	 123 
i 656	 686 	 781 
i 459	 328 	 367 
i 897	 994 	 936 
i 169	 579 	 533 
i 388	 967 	 881 
i 720	 395 	 354 
i 888	 357 	 438 
i 965	 866 	 912 
i 582	 330 	 306 
i 681	 405 	 420 
i 329	 512 	 458 
i 574	 490 	 528 
i 568	 222 	 239 
i 95	 412 	 463 
i 58	 654 	 583 
i 378	 716 	 789 
i 655	 979 	 1029 
i 505	 895 	 938 
i 752	 659 	 619 
i 84	 111 	 207 
i 536	 624 	 586 
i 963	 831 	 908 
i 89	 557 	 547 
i 427	 192 	 201 
i 39	 866 	 887 
i 720	 996 	 1092 
i 697	 877 	 904 
i 580	 658 	 586 
i 197	 409 	 488 
i 198	 678 	 774 
i 775	 663 	 666 
i 585	 941 	 937 
i 89	 840 	 853 
i 181	 355 	 454 
i 31	 843 	 749 
i 27	 493 	 543 
i 888	 479 	 469 
i 504	 158 	 64 
i 840	 286 	 231 
i 478	 195 	 180 
i 100	 178 	 118 
i 34	 638 	 695 
i 854	 176 	 250 
i 129	 681 	 591 
i 952	 677 	 594 
i 382	 708 	 630 
i 796	 490 	 589 
i 850	 891 	 891 
i 48	 919 	 887 
i 143	 233 	 297 
i 219	 611 	 695 
i 811	 789 	 879 
i 885	 599 	 660 
i 527	 488 	 575 
i 165	 537 	 614 
i 836	 613 	 567 
i 264	 712 	 625 
i 142	 711 	 794 
i 51	 270 	 363 
i 188	 575 	 496 
i 751	 416 	 381 
i 515	 345 	 272 
i 65	 304 	 208 
i 489	 133 	 143 
i 968	 965 	 1007 
i 534	 866 	 876 
i 210	 218 	 280 
i 885	 278 	 369 
i 65	 204 	 105 
i 587	 173 	 111 
i 930	 269 	 358 
i 194	 559 	 551 
i 411	 681 	 686 
i 436	 702 	 604 
i 397	 302 	 398 
i 247	 938 	 941 
i 367	 539 	 584 
i 555	 374 	 396 
i 660	 335 	 370 
i 730	 342 	 294 
i 908	 515 	 453 
i 412	 467 	 444 
i 55	 876 	 935 
i 719	 454 	 400 
i 935	 466 	 492 
i 865	 451 	 526 
i 347	 911 	 859 
i 644	 668 	 727 
i 897	 323 	 314 
i 157	 925 	 862 
i 612	 271 	 190 
i 13	 444 	 446 
i 874	 789 	 801 
i 260	 610 	 566 
i 660	 818 	 761 
i 44	 490 	 406 
i 943	 382 	 368 
i 570	 599 	 514 
i 809	 421 	 515 
i 726	 829 	 755 
i 906	 998 	 1046 
i 282	 196 	 247 
i 45	 650 	 675 
i 606	 263 	 340 
i 402	 516 	 525 
i 829	 711 	 729 
i 135	 787 	 794 
i 684	 282 	 203 
i 33	 349 	 432 
i 841	 325 	 353 
i 840	 441 	 451 
i 936	 212 	 278 
i 544	 883 	 958 
i 715	 554 	 550 
i 172	 455 	 531 
i 847	 944 	 986 
i 608	 583 	 652 
i 800	 172 	 178 
i 70	 269 	 282 
i 311	 196 	 177 
i 683	 768 	 717 
i 797	 369 	 305 
i 666	 220 	 265 
i 165	 999 	 987 
i 552	 539 	 562 
i 490	 436 	 428 
i 22	 182 	 96 
i 92	 937 	 1011 
i 270	 521 	 609 
i 366	 135 	 85 
i 106	 497 	 583 
i 396	 717 	 763 
i 519	 880 	 859 
i 518	 638 	 650 
i 1	 143 	 65 
i 367	 689 	 709 
i 448	 212 	 237 
i 377	 274 	 317 
i 838	 160 	 257 
i 866	 996 	 966 
i 301	 330 	 321 
i 982	 272 	 343 
i 847	 921 	 895 
i 441	 385 	 463 
i 477	 885 	 963 
i 128	 986 	 937 
i 242	 635 	 676 
i 426	 303 	 219 
i 482	 941 	 1025 
i 478	 931 	 988 
i 725	 356 	 273 
i 906	 764 	 678 
i 818	 635 	 718 
i 128	 968 	 939 
i 998	 873 	 940 
i 983	 778 	 870 
i 573	 120 	 61 
i 789	 749 	 775 
i 724	 824 	 746 
i 647	 756 	 774 
i 922	 568 	 531 
i 658	 647 	 591 
i 249	 710 	 618 
i 214	 638 	 571 
i 72	 958 	 891 
i 823	 813 	 743 
i 834	 781 	 825 
i 553	 964 	 966 
i 356	 636 	 583 
i 82	 737 	 813 
i 595	 374 	 435 
i 199	 656 	 649 
i 873	 854 	 896 
i 467	 891 	 976 
i 421	 152 	 251 
i 211	 300 	 364 
i 964	 433 	 464 
i 923	 188 	 129 
i 515	 644 	 656 
i 221	 855 	 884 
i 518	 753 	 701 
i 131	 582 	 569 
i 967	 996 	 958 
i 845	 741 	 797 
i 891	 677 	 617 
i 105	 676 	 658 
i 468	 518 	 493 
i 554	 212 	 172 
i 155	 398 	 461 
i 992	 900 	 807 
i 715	 585 	 595 
i 245	 799 	 835 
i 241	 301 	 331 
i 950	 580 	 579 
i 587	 385 	 362 
i 224	 564 	 562 
i 681	 931 	 1023 
i 795	 376 	 379 
i 119	 643 	 677 
i 7	 479 	 511 
i 540	 511 	 486 
i 315	 114 	 138 
i 529	 723 	 795 
i 58	 414 	 476 
i 366	 856 	 836 
i 876	 313 	 337 
i 799	 752 	 713 
i 98	 718 	 638 
i 696	 288 	 232 
i 111	 884 	 829 
i 561	 585 	 638 
i 565	 921 	 837 
i 254	 586 	 608 
i 595	 465 	 498 
i 434	 300 	 206 
i 662	 657 	 739 
i 384	 324 	 366 
i 68	 596 	 657 
i 267	 686 	 686 
i 137	 882 	 904 
i 670	 196 	 131 
i 582	 878 	 926 
i 117	 951 	 1049 
i 516	 605 	 622 
i 729	 311 	 215 
i 344	 341 	 377 
i 583	 262 	 175 
i 129	 894 	 821 
i 776	 723 	 703 
i 645	 282 	 289 
i 740	 829 	 770 
i 604	 985 	 1043 
i 549	 754 	 835 
i 106	 749 	 733 
i 331	 383 	 313 
i 590	 403 	 402 
i 761	 122 	 37 
i 642	 182 	 123 
i 331	 303 	 400 
i 524	 660 	 686 
i 332	 251 	 225 
i 315	 438 	 532 
i 39	 252 	 256 
i 756	 171 	 196 
i 63	 548 	 639 
i 392	 684 	 693 
i 404	 236 	 198 
i 485	 307 	 397 
i 701	 493 	 449 
i 320	 480 	 541 
i 478	 151 	 78 
i 846	 481 	 471 
i 6	 458 	 456 
i 74	 924 	 873 
i 565	 594 	 556 
i 211	 558 	 598 
i 352	 157 	 78 
i 573	 433 	 451 
i 3	 390 	 348 
i 418	 642 	 664 
i 463	 470 	 388 
i 880	 593 	 680 
i 272	 996 	 1084 
i 187	 545 	 448 
i 730	 766 	 782 
i 234	 155 	 213 
i 287	 780 	 708 
i 649	 876 	 919 
i 963	 514 	 558 
i 561	 776 	 703 
i 965	 434 	 454 
i 508	 516 	 512 
i 504	 462 	 512 
i 992	 412 	 499 
i 730	 428 	 461 
i 780	 946 	 1026 
i 533	 762 	 699 
i 395	 891 	 958 
i 849	 640 	 700 
i 598	 392 	 364 
i 961	 514 	 479 
i 418	 160 	 227 
i 813	 588 	 555 
i 153	 368 	 334 
i 509	 314 	 226 
i 449	 910 	 978 
i 183	 824 	 799 
i 61	 993 	 1047 
i 657	 850 	 873 
i 972	 674 	 617 
i 427	 997 	 932 
i 482	 400 	 419 
i 20	 254 	 236 
i 309	 556 	 568 
i 538	 851 	 765 
i 437	 907 	 911 
i 240	 767 	 808 
i 233	 212 	 265 
i 65	 897 	 881 
i 698	 559 	 538 
i 695	 752 	 816 
i 22	 912 	 872 
i 183	 555 	 519 
i 684	 921 	 947 
i 517	 533 	 467 
i 413	 598 	 619 
i 151	 174 	 243 
i 265	 801 	 717 
i 150	 592 	 520 
i 654	 968 	 1036 
c
c
W 149101
c end of file
