c Instance Type c
c
n 900
c w	 v1	 v2
i 227	 633 	 654 
i 369	 273 	 222 
i 879	 375 	 387 
i 124	 298 	 324 
i 487	 324 	 388 
i 173	 338 	 242 
i 31	 909 	 847 
i 298	 500 	 561 
i 508	 594 	 537 
i 603	 631 	 597 
i 191	 572 	 583 
i 374	 221 	 306 
i 671	 440 	 501 
i 882	 942 	 1028 
i 123	 616 	 599 
i 378	 459 	 477 
i 277	 479 	 503 
i 715	 648 	 731 
i 259	 478 	 463 
i 843	 671 	 577 
i 362	 967 	 911 
i 487	 575 	 594 
i 858	 511 	 464 
i 793	 340 	 269 
i 362	 279 	 233 
i 754	 650 	 679 
i 169	 286 	 371 
i 773	 839 	 867 
i 186	 767 	 846 
i 816	 259 	 307 
i 780	 286 	 206 
i 303	 483 	 501 
i 753	 123 	 112 
i 11	 360 	 308 
i 200	 492 	 513 
i 807	 733 	 704 
i 6	 422 	 427 
i 824	 356 	 316 
i 563	 925 	 922 
i 730	 835 	 795 
i 928	 606 	 522 
i 348	 699 	 676 
i 362	 336 	 263 
i 643	 736 	 665 
i 73	 952 	 921 
i 773	 601 	 532 
i 123	 920 	 852 
i 399	 500 	 597 
i 315	 767 	 776 
i 131	 310 	 265 
i 688	 580 	 521 
i 350	 653 	 664 
i 604	 996 	 1079 
i 308	 230 	 242 
i 255	 363 	 389 
i 806	 674 	 655 
i 717	 813 	 818 
i 155	 957 	 1042 
i 893	 945 	 893 
i 118	 545 	 519 
i 645	 793 	 705 
i 256	 978 	 960 
i 252	 583 	 486 
i 387	 509 	 473 
i 671	 119 	 134 
i 304	 681 	 657 
i 95	 153 	 73 
i 47	 622 	 573 
i 985	 558 	 487 
i 474	 774 	 727 
i 242	 216 	 298 
i 218	 271 	 204 
i 749	 637 	 621 
i 198	 651 	 712 
i 207	 938 	 933 
i 848	 563 	 619 
i 896	 904 	 979 
i 472	 994 	 1078 
i 975	 333 	 414 
i 721	 466 	 442 
i 840	 703 	 727 
i 21	 625 	 693 
i 612	 775 	 793 
i 220	 260 	 317 
i 151	 978 	 1077 
i 660	 515 	 584 
i 553	 321 	 369 
i 547	 212 	 154 
i 797	 144 	 81 
i 197	 953 	 1034 
i 863	 405 	 454 
i 442	 960 	 1013 
i 191	 821 	 797 
i 359	 458 	 478 
i 335	 271 	 321 
i 790	 268 	 250 
i 27	 130 	 223 
i 141	 789 	 791 
i 180	 979 	 941 
i 127	 257 	 258 
i 458	 176 	 150 
i 414	 842 	 904 
i 213	 637 	 537 
i 603	 977 	 949 
i 783	 623 	 662 
i 960	 403 	 400 
i 982	 770 	 772 
i 746	 740 	 771 
i 723	 307 	 373 
i 888	 583 	 675 
i 962	 145 	 128 
i 785	 474 	 540 
i 378	 308 	 217 
i 353	 310 	 339 
i 928	 632 	 618 
i 258	 363 	 341 
i 999	 796 	 771 
i 707	 364 	 288 
i 927	 947 	 1016 
i 459	 799 	 845 
i 497	 765 	 804 
i 906	 249 	 245 
i 128	 990 	 1061 
i 353	 141 	 83 
i 939	 718 	 646 
i 224	 214 	 193 
i 995	 563 	 542 
i 281	 897 	 817 
i 222	 117 	 23 
i 996	 869 	 867 
i 732	 633 	 730 
i 888	 363 	 441 
i 877	 791 	 695 
i 911	 666 	 640 
i 595	 854 	 816 
i 711	 979 	 986 
i 221	 444 	 450 
i 106	 798 	 860 
i 114	 890 	 797 
i 967	 919 	 825 
i 555	 467 	 519 
i 838	 456 	 486 
i 604	 363 	 368 
i 229	 382 	 370 
i 66	 716 	 623 
i 43	 995 	 1044 
i 418	 584 	 677 
i 192	 169 	 83 
i 69	 893 	 830 
i 978	 924 	 854 
i 379	 951 	 992 
i 767	 742 	 751 
i 51	 432 	 362 
i 357	 903 	 878 
i 38	 405 	 393 
i 33	 437 	 434 
i 565	 212 	 293 
i 631	 183 	 102 
i 511	 248 	 181 
i 426	 413 	 341 
i 372	 550 	 554 
i 82	 290 	 247 
i 443	 777 	 745 
i 334	 911 	 950 
i 666	 359 	 405 
i 33	 754 	 807 
i 147	 298 	 264 
i 228	 214 	 306 
i 382	 300 	 294 
i 722	 447 	 526 
i 217	 575 	 529 
i 419	 150 	 120 
i 169	 407 	 466 
i 69	 710 	 635 
i 348	 440 	 499 
i 72	 204 	 269 
i 284	 886 	 981 
i 400	 292 	 232 
i 614	 259 	 276 
i 992	 681 	 642 
i 515	 591 	 595 
i 560	 832 	 920 
i 893	 257 	 179 
i 567	 964 	 900 
i 938	 190 	 195 
i 44	 898 	 918 
i 915	 745 	 821 
i 120	 723 	 680 
i 287	 904 	 983 
i 928	 535 	 613 
i 469	 809 	 790 
i 282	 387 	 480 
i 446	 337 	 409 
i 406	 437 	 422 
i 496	 599 	 572 
i 381	 180 	 162 
i 95	 715 	 680 
i 784	 613 	 602 
i 677	 866 	 912 
i 155	 776 	 808 
i 940	 680 	 606 
i 252	 153 	 135 
i 506	 123 	 194 
i 873	 888 	 840 
i 423	 379 	 430 
i 501	 705 	 633 
i 181	 181 	 128 
i 746	 470 	 373 
i 596	 867 	 906 
i 345	 629 	 699 
i 985	 328 	 386 
i 33	 445 	 353 
i 47	 811 	 820 
i 921	 685 	 669 
i 224	 919 	 988 
i 892	 705 	 674 
i 971	 829 	 834 
i 376	 149 	 103 
i 227	 167 	 240 
i 810	 786 	 728 
i 56	 653 	 592 
i 431	 468 	 414 
i 220	 506 	 461 
i 865	 994 	 933 
i 775	 481 	 465 
i 444	 343 	 306 
i 252	 652 	 609 
i 296	 232 	 264 
i 359	 475 	 552 
i 119	 359 	 399 
i 729	 550 	 601 
i 131	 727 	 664 
i 576	 933 	 914 
i 569	 292 	 246 
i 986	 469 	 378 
i 248	 845 	 843 
i 856	 237 	 285 
i 993	 492 	 399 
i 404	 192 	 171 
i 683	 983 	 986 
i 178	 716 	 665 
i 871	 499 	 474 
i 797	 665 	 755 
i 2	 138 	 142 
i 405	 379 	 380 
i 231	 421 	 472 
i 373	 857 	 879 
i 802	 629 	 650 
i 893	 663 	 564 
i 875	 127 	 165 
i 557	 586 	 660 
i 994	 804 	 852 
i 618	 249 	 256 
i 648	 206 	 213 
i 950	 670 	 758 
i 301	 232 	 167 
i 141	 903 	 912 
i 723	 559 	 529 
i 345	 208 	 156 
i 364	 216 	 139 
i 898	 831 	 866 
i 679	 716 	 750 
i 835	 486 	 443 
i 942	 965 	 1052 
i 572	 556 	 633 
i 708	 507 	 444 
i 600	 662 	 627 
i 104	 261 	 171 
i 214	 572 	 551 
i 332	 790 	 842 
i 143	 896 	 927 
i 823	 609 	 576 
i 246	 316 	 250 
i 208	 573 	 496 
i 708	 517 	 554 
i 154	 418 	 397 
i 774	 586 	 685 
i 943	 878 	 797 
i 463	 925 	 887 
i 227	 389 	 417 
i 111	 176 	 233 
i 671	 762 	 784 
i 902	 174 	 245 
i 422	 328 	 240 
i 879	 432 	 486 
i 226	 155 	 240 
i 760	 507 	 547 
i 623	 504 	 533 
i 539	 592 	 513 
i 852	 871 	 838 
i 925	 555 	 544 
i 658	 366 	 289 
i 729	 909 	 812 
i 974	 781 	 769 
i 336	 838 	 802 
i 386	 636 	 645 
i 831	 571 	 532 
i 274	 305 	 391 
i 816	 878 	 871 
i 671	 975 	 939 
i 172	 384 	 333 
i 459	 781 	 861 
i 357	 885 	 911 
i 112	 903 	 924 
i 930	 406 	 494 
i 521	 691 	 657 
i 39	 288 	 220 
i 257	 561 	 548 
i 121	 499 	 449 
i 93	 916 	 1000 
i 401	 312 	 231 
i 155	 532 	 542 
i 27	 447 	 529 
i 917	 122 	 26 
i 250	 664 	 754 
i 903	 615 	 609 
i 104	 909 	 911 
i 610	 164 	 217 
i 47	 552 	 629 
i 951	 776 	 872 
i 179	 708 	 684 
i 653	 793 	 800 
i 32	 396 	 408 
i 46	 317 	 313 
i 667	 336 	 382 
i 235	 294 	 320 
i 133	 714 	 761 
i 193	 280 	 249 
i 689	 963 	 941 
i 439	 864 	 833 
i 111	 848 	 852 
i 878	 299 	 234 
i 200	 777 	 718 
i 432	 389 	 339 
i 686	 817 	 901 
i 892	 578 	 509 
i 572	 253 	 210 
i 762	 909 	 905 
i 721	 329 	 263 
i 568	 678 	 700 
i 398	 985 	 1029 
i 610	 562 	 582 
i 360	 720 	 780 
i 673	 906 	 852 
i 469	 243 	 326 
i 994	 174 	 236 
i 156	 313 	 289 
i 54	 571 	 500 
i 299	 111 	 184 
i 937	 264 	 251 
i 921	 807 	 873 
i 430	 560 	 548 
i 116	 205 	 265 
i 11	 916 	 911 
i 160	 235 	 324 
i 231	 163 	 251 
i 459	 885 	 804 
i 976	 337 	 267 
i 976	 467 	 456 
i 150	 348 	 325 
i 933	 735 	 696 
i 439	 587 	 634 
i 545	 982 	 1052 
i 451	 807 	 880 
c
c
W 221239
c end of file
