c Instance Type c
c
n 900
c w	 v1	 v2
i 925	 352 	 270 
i 32	 630 	 712 
i 724	 458 	 554 
i 609	 408 	 488 
i 65	 985 	 960 
i 433	 831 	 843 
i 23	 467 	 526 
i 738	 284 	 308 
i 812	 362 	 322 
i 299	 157 	 119 
i 570	 408 	 355 
i 155	 492 	 445 
i 546	 413 	 511 
i 880	 400 	 420 
i 864	 315 	 348 
i 675	 652 	 571 
i 76	 265 	 189 
i 271	 976 	 1047 
i 554	 642 	 676 
i 606	 910 	 1004 
i 940	 298 	 306 
i 369	 509 	 548 
i 710	 748 	 696 
i 36	 742 	 666 
i 265	 388 	 485 
i 874	 980 	 1012 
i 49	 178 	 225 
i 22	 286 	 187 
i 620	 161 	 173 
i 519	 759 	 692 
i 730	 733 	 654 
i 179	 324 	 319 
i 896	 943 	 880 
i 606	 269 	 213 
i 917	 378 	 375 
i 895	 366 	 338 
i 972	 954 	 936 
i 170	 721 	 707 
i 226	 729 	 639 
i 955	 339 	 353 
i 655	 489 	 449 
i 895	 585 	 581 
i 832	 121 	 96 
i 11	 287 	 383 
i 311	 485 	 565 
i 598	 919 	 978 
i 548	 352 	 405 
i 235	 718 	 805 
i 929	 214 	 146 
i 188	 261 	 184 
i 613	 770 	 824 
i 147	 150 	 184 
i 158	 577 	 577 
i 357	 913 	 915 
i 778	 898 	 962 
i 687	 810 	 794 
i 959	 630 	 723 
i 642	 424 	 364 
i 758	 369 	 295 
i 927	 516 	 480 
i 669	 622 	 708 
i 713	 422 	 338 
i 239	 128 	 75 
i 141	 575 	 593 
i 28	 142 	 116 
i 814	 874 	 785 
i 399	 360 	 263 
i 752	 333 	 365 
i 44	 514 	 498 
i 499	 633 	 602 
i 75	 918 	 821 
i 424	 859 	 905 
i 444	 930 	 1023 
i 966	 252 	 174 
i 2	 781 	 708 
i 859	 223 	 313 
i 140	 276 	 246 
i 390	 293 	 213 
i 843	 882 	 811 
i 431	 366 	 394 
i 339	 676 	 719 
i 180	 692 	 620 
i 102	 452 	 469 
i 262	 425 	 435 
i 16	 524 	 534 
i 143	 646 	 628 
i 329	 603 	 613 
i 535	 915 	 1003 
i 402	 118 	 175 
i 690	 247 	 190 
i 326	 820 	 831 
i 980	 570 	 617 
i 365	 697 	 764 
i 719	 330 	 249 
i 184	 822 	 745 
i 786	 426 	 377 
i 341	 795 	 812 
i 246	 399 	 323 
i 254	 349 	 353 
i 408	 160 	 102 
i 207	 353 	 361 
i 724	 848 	 852 
i 384	 614 	 690 
i 631	 470 	 490 
i 432	 559 	 616 
i 787	 661 	 675 
i 557	 891 	 973 
i 881	 524 	 455 
i 149	 632 	 614 
i 205	 209 	 273 
i 478	 399 	 304 
i 307	 879 	 929 
i 873	 453 	 380 
i 277	 350 	 403 
i 781	 887 	 826 
i 401	 698 	 795 
i 279	 319 	 327 
i 743	 242 	 226 
i 330	 384 	 398 
i 440	 751 	 806 
i 765	 592 	 542 
i 630	 617 	 629 
i 15	 396 	 382 
i 285	 516 	 558 
i 159	 309 	 307 
i 819	 485 	 563 
i 54	 472 	 406 
i 202	 954 	 1036 
i 509	 441 	 389 
i 230	 950 	 987 
i 771	 751 	 741 
i 341	 977 	 892 
i 661	 587 	 505 
i 118	 973 	 948 
i 341	 717 	 724 
i 762	 266 	 237 
i 169	 171 	 153 
i 117	 323 	 345 
i 489	 248 	 172 
i 433	 465 	 435 
i 154	 185 	 109 
i 129	 585 	 577 
i 664	 656 	 580 
i 635	 740 	 688 
i 317	 188 	 204 
i 492	 666 	 634 
i 559	 984 	 986 
i 798	 460 	 485 
i 952	 115 	 38 
i 352	 223 	 233 
i 436	 534 	 574 
i 969	 642 	 708 
i 583	 163 	 162 
i 292	 273 	 199 
i 379	 487 	 476 
i 5	 115 	 203 
i 986	 421 	 420 
i 380	 876 	 835 
i 385	 547 	 497 
i 511	 651 	 671 
i 987	 252 	 159 
i 585	 878 	 779 
i 644	 728 	 746 
i 827	 281 	 357 
i 251	 398 	 350 
i 257	 797 	 750 
i 606	 744 	 694 
i 467	 299 	 325 
i 957	 564 	 467 
i 566	 787 	 792 
i 725	 433 	 436 
i 588	 466 	 386 
i 283	 472 	 521 
i 475	 997 	 1011 
i 798	 893 	 957 
i 571	 236 	 152 
i 284	 472 	 509 
i 496	 697 	 627 
i 6	 371 	 293 
i 766	 387 	 422 
i 129	 857 	 837 
i 529	 428 	 526 
i 936	 519 	 473 
i 933	 294 	 343 
i 813	 804 	 813 
i 954	 648 	 571 
i 362	 720 	 700 
i 22	 442 	 521 
i 314	 579 	 659 
i 625	 679 	 712 
i 465	 392 	 451 
i 821	 750 	 715 
i 281	 741 	 693 
i 487	 984 	 923 
i 267	 760 	 661 
i 871	 357 	 449 
i 558	 461 	 426 
i 930	 817 	 786 
i 458	 726 	 758 
i 98	 639 	 596 
i 414	 345 	 395 
i 134	 166 	 180 
i 842	 457 	 527 
i 825	 691 	 658 
i 556	 866 	 887 
i 833	 875 	 870 
i 228	 843 	 750 
i 24	 244 	 337 
i 715	 552 	 536 
i 310	 251 	 255 
i 574	 505 	 592 
i 636	 284 	 197 
i 26	 792 	 874 
i 678	 662 	 709 
i 527	 964 	 922 
i 387	 614 	 539 
i 211	 149 	 120 
i 360	 181 	 156 
i 857	 151 	 69 
i 16	 529 	 509 
i 459	 993 	 1088 
i 654	 936 	 958 
i 421	 997 	 1024 
i 41	 919 	 882 
i 1	 685 	 753 
i 566	 946 	 892 
i 610	 170 	 158 
i 690	 486 	 546 
i 735	 822 	 853 
i 206	 905 	 939 
i 198	 375 	 301 
i 127	 354 	 411 
i 124	 899 	 840 
i 33	 577 	 526 
i 678	 858 	 807 
i 618	 719 	 782 
i 685	 923 	 908 
i 107	 426 	 349 
i 907	 249 	 319 
i 801	 835 	 746 
i 99	 544 	 495 
i 374	 663 	 639 
i 261	 474 	 475 
i 785	 659 	 666 
i 626	 880 	 823 
i 311	 213 	 279 
i 225	 938 	 941 
i 579	 428 	 453 
i 735	 531 	 537 
i 550	 399 	 366 
i 39	 450 	 436 
i 659	 677 	 738 
i 68	 128 	 41 
i 684	 577 	 647 
i 550	 165 	 161 
i 665	 357 	 415 
i 596	 210 	 113 
i 953	 671 	 689 
i 426	 339 	 305 
i 751	 814 	 890 
i 134	 223 	 306 
i 770	 609 	 624 
i 789	 438 	 467 
i 314	 499 	 465 
i 376	 369 	 445 
i 653	 796 	 805 
i 765	 610 	 538 
i 396	 624 	 542 
i 653	 264 	 268 
i 444	 558 	 512 
i 570	 452 	 433 
i 131	 380 	 315 
i 499	 894 	 987 
i 936	 580 	 535 
i 227	 874 	 905 
i 998	 768 	 729 
i 560	 364 	 278 
i 138	 490 	 483 
i 311	 574 	 498 
i 814	 148 	 161 
i 198	 390 	 317 
i 501	 750 	 703 
i 383	 907 	 960 
i 911	 876 	 916 
i 770	 236 	 321 
i 510	 818 	 903 
i 795	 204 	 201 
i 223	 269 	 294 
i 744	 686 	 773 
i 786	 795 	 845 
i 101	 409 	 498 
i 820	 530 	 520 
i 716	 768 	 834 
i 577	 560 	 608 
i 718	 296 	 299 
i 514	 233 	 138 
i 619	 169 	 233 
i 796	 603 	 511 
i 444	 271 	 328 
i 214	 215 	 229 
i 549	 882 	 917 
i 22	 837 	 836 
i 760	 349 	 291 
i 266	 200 	 257 
i 474	 862 	 863 
i 612	 431 	 334 
i 677	 454 	 481 
i 232	 295 	 282 
i 411	 334 	 409 
i 529	 145 	 63 
i 397	 656 	 684 
i 214	 367 	 399 
i 482	 807 	 792 
i 583	 995 	 1033 
i 429	 807 	 740 
i 789	 368 	 423 
i 176	 385 	 376 
i 383	 953 	 990 
i 634	 451 	 370 
i 673	 344 	 369 
i 287	 427 	 331 
i 575	 998 	 945 
i 359	 700 	 743 
i 354	 189 	 149 
i 138	 803 	 849 
i 427	 951 	 955 
i 736	 753 	 792 
i 684	 268 	 184 
i 67	 878 	 920 
i 330	 965 	 942 
i 685	 633 	 667 
i 684	 653 	 603 
i 348	 864 	 885 
i 436	 615 	 707 
i 216	 884 	 804 
i 161	 645 	 650 
i 882	 219 	 171 
i 61	 839 	 928 
i 924	 910 	 812 
i 885	 656 	 624 
i 473	 112 	 17 
i 84	 712 	 754 
i 931	 935 	 847 
i 499	 587 	 586 
i 369	 554 	 596 
i 969	 644 	 718 
i 92	 224 	 275 
i 910	 457 	 520 
i 809	 410 	 457 
i 424	 422 	 447 
i 426	 728 	 647 
i 104	 753 	 689 
i 31	 498 	 420 
i 567	 552 	 574 
i 66	 994 	 1090 
i 666	 738 	 828 
i 793	 624 	 532 
i 184	 407 	 497 
i 520	 242 	 294 
i 871	 900 	 837 
i 566	 567 	 589 
i 289	 654 	 697 
i 724	 817 	 866 
i 222	 918 	 880 
i 215	 575 	 550 
i 920	 559 	 468 
i 498	 515 	 582 
i 831	 554 	 458 
i 979	 512 	 520 
i 867	 301 	 283 
i 381	 468 	 563 
i 992	 124 	 77 
i 786	 761 	 859 
i 695	 535 	 477 
i 217	 814 	 799 
i 721	 262 	 231 
i 177	 302 	 371 
i 675	 158 	 193 
i 127	 178 	 209 
i 342	 659 	 663 
i 743	 138 	 219 
i 758	 119 	 198 
i 490	 357 	 393 
i 967	 350 	 325 
i 759	 540 	 559 
i 929	 921 	 884 
i 146	 341 	 339 
i 200	 205 	 138 
i 275	 807 	 766 
i 892	 502 	 529 
i 922	 968 	 944 
i 932	 884 	 811 
i 210	 793 	 818 
i 480	 512 	 531 
i 962	 849 	 820 
i 874	 490 	 446 
i 134	 772 	 758 
i 240	 323 	 348 
i 24	 473 	 553 
i 464	 737 	 796 
i 429	 415 	 458 
i 299	 754 	 784 
i 67	 878 	 950 
i 518	 548 	 516 
i 349	 189 	 149 
i 775	 505 	 440 
i 520	 758 	 720 
i 759	 252 	 262 
i 168	 811 	 826 
i 871	 726 	 634 
i 214	 545 	 538 
i 937	 295 	 348 
i 800	 874 	 941 
i 292	 751 	 721 
i 381	 166 	 206 
i 824	 437 	 432 
i 554	 595 	 694 
i 712	 873 	 924 
i 501	 475 	 559 
i 194	 988 	 1047 
i 682	 135 	 37 
i 889	 553 	 642 
i 748	 347 	 396 
i 470	 201 	 109 
i 532	 515 	 499 
i 898	 250 	 199 
i 444	 674 	 733 
i 302	 672 	 674 
i 712	 456 	 358 
i 699	 389 	 330 
i 726	 208 	 285 
i 224	 217 	 272 
i 490	 170 	 175 
i 591	 835 	 934 
i 47	 870 	 875 
i 203	 356 	 341 
i 837	 574 	 648 
i 469	 395 	 329 
i 858	 851 	 928 
i 172	 862 	 878 
i 282	 157 	 119 
i 401	 947 	 954 
i 468	 751 	 656 
i 283	 330 	 353 
i 138	 328 	 360 
i 413	 798 	 871 
i 934	 288 	 328 
i 255	 174 	 108 
i 88	 328 	 234 
i 933	 226 	 166 
i 985	 746 	 742 
i 927	 134 	 210 
i 647	 610 	 580 
i 894	 633 	 660 
i 139	 292 	 346 
i 911	 881 	 818 
i 112	 762 	 686 
i 184	 498 	 473 
i 428	 651 	 643 
i 559	 678 	 657 
i 274	 858 	 834 
i 301	 399 	 360 
i 862	 296 	 387 
i 450	 610 	 680 
i 654	 286 	 383 
i 521	 973 	 1053 
i 253	 250 	 152 
i 688	 357 	 296 
i 296	 690 	 715 
i 934	 213 	 149 
i 774	 565 	 556 
i 99	 904 	 955 
i 308	 289 	 313 
i 869	 250 	 164 
i 67	 118 	 163 
i 38	 997 	 946 
i 194	 910 	 909 
i 470	 922 	 859 
i 123	 208 	 204 
i 238	 764 	 747 
i 748	 927 	 865 
i 641	 446 	 404 
i 842	 231 	 250 
i 999	 784 	 777 
i 8	 847 	 853 
i 6	 603 	 617 
i 904	 822 	 874 
i 817	 376 	 323 
i 926	 543 	 514 
i 661	 972 	 991 
i 579	 454 	 422 
i 956	 624 	 720 
i 93	 883 	 948 
i 849	 525 	 590 
i 678	 941 	 1007 
i 233	 527 	 594 
i 33	 146 	 194 
i 331	 826 	 838 
i 817	 146 	 143 
i 786	 464 	 393 
i 173	 993 	 1038 
i 750	 410 	 446 
i 619	 396 	 451 
i 86	 241 	 266 
i 20	 976 	 936 
i 488	 828 	 835 
i 528	 685 	 698 
i 334	 457 	 536 
i 374	 956 	 999 
i 772	 499 	 499 
i 765	 631 	 666 
c
c
W 221857
c end of file
