c Instance Type c
c
n 800
c w	 v1	 v2
i 899	 697 	 606 
i 611	 591 	 523 
i 715	 415 	 421 
i 514	 599 	 597 
i 327	 244 	 218 
i 50	 824 	 762 
i 665	 336 	 403 
i 982	 456 	 498 
i 855	 913 	 989 
i 11	 300 	 373 
i 670	 872 	 925 
i 212	 913 	 888 
i 554	 171 	 89 
i 103	 644 	 665 
i 253	 195 	 281 
i 56	 528 	 624 
i 309	 700 	 730 
i 697	 556 	 582 
i 600	 303 	 300 
i 813	 200 	 199 
i 670	 972 	 905 
i 573	 766 	 742 
i 640	 214 	 300 
i 241	 298 	 205 
i 336	 838 	 795 
i 805	 780 	 749 
i 469	 766 	 796 
i 970	 455 	 425 
i 187	 129 	 219 
i 287	 563 	 615 
i 256	 117 	 103 
i 993	 267 	 168 
i 110	 605 	 634 
i 320	 546 	 623 
i 139	 578 	 523 
i 891	 836 	 742 
i 629	 254 	 253 
i 18	 835 	 829 
i 38	 258 	 289 
i 546	 215 	 303 
i 553	 894 	 833 
i 729	 392 	 330 
i 285	 398 	 358 
i 775	 974 	 998 
i 301	 875 	 927 
i 118	 186 	 216 
i 279	 214 	 170 
i 94	 658 	 617 
i 260	 187 	 154 
i 378	 771 	 847 
i 260	 720 	 707 
i 576	 897 	 830 
i 899	 179 	 169 
i 870	 448 	 393 
i 731	 112 	 117 
i 816	 789 	 817 
i 932	 481 	 565 
i 549	 732 	 635 
i 635	 998 	 953 
i 378	 409 	 439 
i 63	 305 	 387 
i 947	 693 	 691 
i 25	 840 	 817 
i 404	 352 	 303 
i 406	 553 	 651 
i 170	 132 	 193 
i 586	 705 	 753 
i 285	 637 	 594 
i 283	 652 	 736 
i 618	 898 	 858 
i 836	 591 	 563 
i 492	 515 	 477 
i 313	 951 	 918 
i 584	 408 	 456 
i 82	 639 	 568 
i 107	 631 	 594 
i 775	 460 	 540 
i 367	 229 	 166 
i 975	 486 	 479 
i 861	 418 	 335 
i 403	 687 	 771 
i 858	 122 	 104 
i 803	 399 	 444 
i 139	 699 	 661 
i 733	 468 	 446 
i 319	 599 	 598 
i 712	 880 	 834 
i 845	 793 	 821 
i 268	 958 	 981 
i 614	 486 	 481 
i 262	 563 	 639 
i 275	 494 	 541 
i 599	 862 	 870 
i 261	 620 	 656 
i 663	 897 	 879 
i 212	 357 	 403 
i 78	 801 	 790 
i 844	 157 	 115 
i 798	 727 	 738 
i 221	 387 	 321 
i 729	 813 	 800 
i 161	 708 	 750 
i 7	 477 	 438 
i 579	 960 	 974 
i 463	 677 	 623 
i 741	 157 	 146 
i 518	 809 	 813 
i 570	 317 	 290 
i 264	 576 	 509 
i 575	 184 	 161 
i 366	 338 	 261 
i 39	 726 	 681 
i 451	 468 	 424 
i 406	 743 	 815 
i 44	 361 	 325 
i 95	 569 	 482 
i 880	 965 	 981 
i 113	 541 	 471 
i 636	 868 	 851 
i 718	 126 	 224 
i 974	 469 	 440 
i 666	 572 	 551 
i 69	 817 	 886 
i 780	 180 	 130 
i 63	 946 	 905 
i 578	 346 	 324 
i 540	 404 	 358 
i 24	 923 	 899 
i 875	 170 	 73 
i 892	 541 	 588 
i 296	 534 	 576 
i 815	 852 	 827 
i 610	 315 	 304 
i 688	 179 	 124 
i 627	 403 	 361 
i 892	 666 	 739 
i 223	 124 	 105 
i 136	 366 	 352 
i 204	 707 	 668 
i 688	 724 	 663 
i 165	 491 	 490 
i 999	 236 	 198 
i 229	 573 	 657 
i 306	 971 	 992 
i 635	 284 	 231 
i 260	 543 	 468 
i 275	 426 	 396 
i 562	 789 	 786 
i 233	 283 	 321 
i 922	 556 	 531 
i 351	 734 	 742 
i 492	 286 	 294 
i 12	 562 	 616 
i 979	 492 	 407 
i 175	 144 	 186 
i 661	 355 	 449 
i 16	 469 	 418 
i 778	 781 	 842 
i 972	 325 	 233 
i 474	 939 	 1031 
i 176	 387 	 350 
i 373	 870 	 931 
i 880	 463 	 526 
i 310	 260 	 319 
i 347	 328 	 422 
i 622	 961 	 987 
i 26	 936 	 966 
i 780	 266 	 251 
i 22	 986 	 966 
i 954	 133 	 208 
i 265	 991 	 901 
i 120	 382 	 366 
i 516	 211 	 171 
i 683	 939 	 961 
i 928	 759 	 851 
i 885	 736 	 752 
i 814	 411 	 432 
i 989	 989 	 966 
i 974	 481 	 463 
i 999	 837 	 810 
i 990	 727 	 753 
i 296	 773 	 822 
i 409	 261 	 214 
i 340	 532 	 621 
i 71	 189 	 264 
i 773	 154 	 206 
i 112	 673 	 688 
i 99	 325 	 338 
i 515	 671 	 679 
i 333	 148 	 156 
i 27	 473 	 479 
i 771	 144 	 209 
i 939	 811 	 758 
i 414	 158 	 173 
i 501	 112 	 141 
i 551	 892 	 875 
i 184	 681 	 687 
i 425	 305 	 330 
i 57	 809 	 737 
i 99	 401 	 396 
i 506	 882 	 882 
i 544	 465 	 419 
i 332	 311 	 253 
i 385	 520 	 545 
i 387	 143 	 68 
i 267	 717 	 752 
i 908	 200 	 272 
i 128	 672 	 629 
i 914	 342 	 310 
i 242	 470 	 458 
i 110	 894 	 983 
i 508	 453 	 451 
i 734	 696 	 760 
i 196	 886 	 827 
i 232	 555 	 574 
i 914	 669 	 741 
i 16	 384 	 438 
i 647	 262 	 341 
i 907	 518 	 580 
i 312	 824 	 735 
i 193	 328 	 260 
i 578	 282 	 316 
i 237	 720 	 701 
i 110	 565 	 585 
i 609	 751 	 818 
i 238	 393 	 442 
i 545	 271 	 323 
i 715	 957 	 939 
i 173	 868 	 831 
i 975	 702 	 727 
i 220	 751 	 815 
i 413	 898 	 878 
i 100	 607 	 634 
i 610	 969 	 1018 
i 331	 616 	 587 
i 648	 470 	 488 
i 828	 247 	 174 
i 780	 927 	 997 
i 632	 404 	 309 
i 298	 687 	 587 
i 19	 358 	 302 
i 904	 201 	 228 
i 463	 557 	 604 
i 429	 235 	 204 
i 997	 900 	 935 
i 402	 328 	 292 
i 555	 857 	 787 
i 473	 981 	 1067 
i 803	 852 	 865 
i 451	 876 	 948 
i 729	 879 	 955 
i 830	 189 	 246 
i 333	 754 	 703 
i 474	 519 	 554 
i 362	 827 	 862 
i 606	 539 	 454 
i 446	 828 	 854 
i 425	 964 	 885 
i 259	 904 	 985 
i 121	 518 	 489 
i 984	 397 	 314 
i 73	 293 	 376 
i 797	 992 	 942 
i 257	 325 	 370 
i 63	 927 	 844 
i 545	 639 	 677 
i 352	 708 	 635 
i 312	 381 	 393 
i 205	 474 	 538 
i 663	 392 	 480 
i 985	 712 	 797 
i 191	 790 	 690 
i 182	 718 	 777 
i 423	 943 	 853 
i 342	 699 	 622 
i 936	 777 	 809 
i 608	 505 	 408 
i 911	 629 	 594 
i 321	 242 	 248 
i 638	 974 	 913 
i 315	 924 	 860 
i 80	 860 	 834 
i 763	 861 	 871 
i 699	 681 	 776 
i 361	 730 	 693 
i 111	 835 	 785 
i 554	 535 	 607 
i 138	 549 	 603 
i 285	 840 	 758 
i 256	 424 	 470 
i 171	 598 	 507 
i 14	 759 	 684 
i 857	 200 	 277 
i 500	 692 	 709 
i 197	 671 	 761 
i 12	 954 	 866 
i 489	 290 	 313 
i 982	 168 	 218 
i 802	 855 	 762 
i 155	 940 	 898 
i 703	 702 	 694 
i 432	 745 	 740 
i 533	 857 	 824 
i 187	 760 	 827 
i 817	 394 	 300 
i 766	 351 	 259 
i 968	 405 	 411 
i 33	 952 	 955 
i 870	 732 	 695 
i 803	 766 	 760 
i 469	 138 	 73 
i 182	 551 	 572 
i 23	 976 	 904 
i 752	 386 	 351 
i 72	 240 	 169 
i 342	 268 	 350 
i 673	 307 	 382 
i 620	 781 	 863 
i 320	 350 	 406 
i 58	 633 	 649 
i 89	 165 	 75 
i 584	 321 	 268 
i 558	 862 	 813 
i 868	 987 	 889 
i 14	 389 	 305 
i 191	 518 	 502 
i 413	 439 	 358 
i 167	 332 	 375 
i 437	 253 	 160 
i 25	 948 	 866 
i 86	 579 	 515 
i 323	 626 	 679 
i 168	 835 	 800 
i 154	 176 	 114 
i 467	 185 	 126 
i 925	 258 	 237 
i 295	 635 	 697 
i 544	 721 	 816 
i 704	 470 	 452 
i 646	 503 	 490 
i 173	 587 	 592 
i 752	 749 	 818 
i 568	 542 	 445 
i 641	 831 	 764 
i 725	 114 	 141 
i 890	 298 	 310 
i 480	 652 	 723 
i 167	 483 	 462 
i 571	 463 	 383 
i 13	 831 	 880 
i 548	 332 	 416 
i 266	 799 	 833 
i 751	 664 	 612 
i 563	 679 	 755 
i 567	 829 	 850 
i 778	 506 	 505 
i 387	 116 	 211 
i 805	 877 	 805 
i 202	 344 	 387 
i 12	 436 	 481 
i 261	 214 	 169 
i 36	 144 	 152 
i 659	 744 	 702 
i 298	 959 	 1030 
i 107	 855 	 839 
i 552	 506 	 446 
i 558	 949 	 966 
i 421	 929 	 907 
i 683	 169 	 187 
i 50	 805 	 826 
i 165	 564 	 637 
i 203	 808 	 888 
i 914	 401 	 413 
i 868	 662 	 733 
i 705	 534 	 627 
i 151	 910 	 913 
i 94	 199 	 114 
i 15	 722 	 721 
i 80	 182 	 117 
i 861	 710 	 655 
i 371	 359 	 337 
i 157	 241 	 260 
i 483	 154 	 156 
i 104	 653 	 629 
i 579	 529 	 446 
i 478	 499 	 446 
i 578	 960 	 925 
i 266	 139 	 107 
i 346	 580 	 564 
i 20	 740 	 696 
i 300	 943 	 974 
i 446	 404 	 466 
i 495	 935 	 894 
i 106	 500 	 479 
i 576	 838 	 933 
i 13	 914 	 905 
i 968	 235 	 141 
i 999	 528 	 487 
i 528	 833 	 862 
i 237	 320 	 353 
i 174	 574 	 667 
i 504	 268 	 250 
i 431	 990 	 1071 
i 869	 364 	 266 
i 687	 718 	 735 
i 592	 699 	 719 
i 732	 215 	 228 
i 202	 246 	 259 
i 15	 512 	 431 
i 251	 197 	 163 
i 772	 789 	 790 
i 949	 758 	 659 
i 939	 234 	 222 
i 224	 151 	 112 
i 908	 161 	 260 
i 570	 684 	 701 
i 687	 328 	 292 
i 839	 834 	 838 
i 292	 450 	 457 
i 389	 535 	 592 
i 153	 831 	 843 
i 880	 392 	 394 
i 21	 400 	 389 
i 66	 792 	 826 
i 123	 178 	 194 
i 767	 175 	 105 
i 13	 699 	 766 
i 826	 985 	 1020 
i 208	 561 	 655 
i 685	 150 	 121 
i 496	 852 	 854 
i 812	 462 	 440 
i 138	 916 	 898 
i 904	 427 	 422 
i 980	 138 	 158 
i 54	 655 	 628 
i 715	 790 	 766 
i 698	 647 	 588 
i 205	 362 	 345 
i 250	 336 	 256 
i 84	 656 	 675 
i 480	 222 	 203 
i 386	 571 	 580 
i 742	 938 	 928 
i 773	 475 	 461 
i 386	 120 	 116 
i 151	 448 	 387 
i 754	 788 	 867 
i 38	 973 	 893 
i 291	 453 	 423 
i 904	 543 	 530 
i 30	 184 	 267 
i 548	 548 	 508 
i 479	 145 	 53 
i 888	 545 	 608 
i 899	 928 	 868 
i 280	 470 	 440 
i 42	 646 	 567 
i 12	 555 	 484 
i 397	 646 	 633 
i 883	 960 	 927 
i 966	 458 	 431 
i 458	 384 	 467 
i 496	 652 	 631 
i 985	 692 	 648 
i 905	 530 	 466 
i 309	 711 	 703 
i 912	 137 	 137 
i 413	 233 	 236 
i 16	 362 	 444 
i 970	 749 	 808 
i 362	 163 	 215 
i 669	 491 	 435 
i 279	 417 	 460 
i 933	 769 	 809 
i 405	 133 	 154 
i 81	 296 	 379 
i 111	 708 	 774 
i 248	 268 	 216 
i 530	 727 	 678 
i 249	 650 	 595 
i 308	 470 	 488 
i 735	 259 	 210 
i 81	 457 	 464 
i 821	 206 	 200 
i 847	 832 	 907 
i 56	 485 	 576 
i 727	 412 	 325 
i 904	 262 	 224 
i 598	 478 	 546 
i 205	 707 	 625 
i 608	 911 	 891 
i 776	 546 	 473 
i 166	 777 	 720 
i 273	 366 	 273 
i 85	 785 	 862 
i 505	 674 	 762 
i 844	 636 	 669 
i 15	 695 	 709 
i 428	 975 	 909 
i 99	 837 	 812 
i 998	 921 	 1017 
i 489	 389 	 441 
i 239	 511 	 596 
i 526	 704 	 643 
i 284	 739 	 695 
i 918	 639 	 696 
i 509	 587 	 613 
i 167	 293 	 322 
i 140	 804 	 718 
i 956	 956 	 890 
i 868	 402 	 336 
i 182	 388 	 420 
i 631	 175 	 254 
i 300	 997 	 981 
i 7	 285 	 326 
i 601	 536 	 561 
i 137	 347 	 273 
i 343	 909 	 869 
i 123	 594 	 582 
i 74	 660 	 639 
i 402	 813 	 766 
i 713	 965 	 954 
i 785	 663 	 578 
i 783	 573 	 548 
i 978	 950 	 927 
i 457	 690 	 787 
i 723	 358 	 282 
i 621	 478 	 471 
i 165	 746 	 763 
i 782	 249 	 281 
i 573	 603 	 515 
i 534	 840 	 895 
i 156	 349 	 361 
i 675	 419 	 388 
i 620	 756 	 720 
i 272	 210 	 266 
i 550	 197 	 197 
i 962	 307 	 232 
i 677	 721 	 678 
i 833	 355 	 269 
i 387	 943 	 971 
i 208	 111 	 46 
i 476	 801 	 767 
i 823	 412 	 314 
i 549	 720 	 745 
i 661	 119 	 199 
i 758	 814 	 804 
i 979	 373 	 355 
i 666	 484 	 402 
i 940	 742 	 826 
i 877	 806 	 768 
i 877	 491 	 494 
i 655	 650 	 748 
i 994	 947 	 1010 
i 679	 956 	 929 
i 689	 627 	 532 
i 480	 539 	 596 
i 775	 941 	 993 
i 196	 419 	 405 
i 906	 500 	 474 
i 689	 432 	 381 
i 117	 709 	 634 
i 723	 280 	 336 
i 664	 274 	 328 
i 615	 111 	 101 
i 196	 437 	 365 
i 678	 460 	 484 
i 612	 269 	 248 
i 959	 949 	 967 
i 398	 442 	 442 
i 759	 772 	 709 
i 432	 993 	 954 
i 623	 216 	 121 
i 807	 910 	 948 
i 808	 710 	 671 
i 175	 225 	 225 
i 568	 352 	 288 
i 747	 906 	 964 
i 690	 372 	 422 
i 64	 900 	 829 
i 807	 456 	 537 
i 800	 625 	 593 
i 919	 897 	 989 
i 818	 922 	 976 
i 493	 649 	 664 
i 621	 922 	 972 
i 893	 480 	 444 
i 788	 641 	 554 
i 83	 456 	 507 
i 970	 236 	 300 
i 360	 369 	 395 
i 938	 288 	 274 
i 823	 591 	 560 
i 736	 559 	 492 
i 342	 356 	 388 
i 255	 871 	 827 
i 671	 652 	 587 
i 268	 939 	 1031 
i 656	 112 	 21 
i 797	 787 	 690 
i 88	 629 	 604 
i 287	 300 	 263 
i 827	 683 	 610 
i 332	 994 	 1068 
i 607	 254 	 197 
i 463	 842 	 836 
i 73	 204 	 132 
i 5	 360 	 341 
i 6	 329 	 242 
i 766	 370 	 442 
c
c
W 196709
c end of file
