c Instance Type c
c
n 700
c w	 v1	 v2
i 181	 641 	 542 
i 413	 217 	 273 
i 794	 163 	 98 
i 82	 196 	 256 
i 565	 958 	 1034 
i 964	 528 	 460 
i 708	 469 	 522 
i 171	 323 	 236 
i 574	 682 	 604 
i 236	 475 	 561 
i 832	 700 	 622 
i 951	 708 	 713 
i 11	 514 	 477 
i 106	 673 	 653 
i 59	 496 	 589 
i 529	 392 	 477 
i 931	 535 	 562 
i 171	 327 	 388 
i 813	 386 	 362 
i 223	 485 	 508 
i 886	 424 	 414 
i 558	 524 	 504 
i 13	 991 	 973 
i 645	 386 	 389 
i 80	 742 	 757 
i 396	 712 	 633 
i 873	 649 	 556 
i 118	 327 	 268 
i 427	 157 	 61 
i 848	 497 	 445 
i 201	 157 	 83 
i 666	 558 	 595 
i 656	 915 	 955 
i 965	 392 	 361 
i 676	 852 	 836 
i 353	 475 	 539 
i 958	 569 	 607 
i 203	 601 	 663 
i 255	 786 	 733 
i 689	 805 	 722 
i 742	 133 	 90 
i 245	 249 	 339 
i 150	 861 	 882 
i 466	 595 	 610 
i 299	 902 	 852 
i 709	 391 	 411 
i 225	 232 	 244 
i 776	 849 	 902 
i 537	 682 	 586 
i 318	 895 	 936 
i 343	 972 	 962 
i 499	 339 	 378 
i 343	 298 	 367 
i 887	 840 	 802 
i 778	 462 	 484 
i 94	 686 	 650 
i 230	 335 	 343 
i 61	 835 	 799 
i 704	 627 	 698 
i 586	 644 	 579 
i 555	 386 	 389 
i 812	 788 	 691 
i 23	 518 	 489 
i 842	 381 	 330 
i 238	 658 	 563 
i 885	 312 	 235 
i 138	 597 	 566 
i 952	 192 	 173 
i 533	 478 	 400 
i 134	 352 	 391 
i 444	 508 	 458 
i 206	 969 	 882 
i 664	 984 	 901 
i 968	 415 	 501 
i 585	 635 	 568 
i 812	 657 	 567 
i 360	 763 	 701 
i 452	 184 	 112 
i 865	 548 	 583 
i 137	 649 	 711 
i 583	 381 	 332 
i 549	 607 	 599 
i 532	 666 	 591 
i 874	 744 	 662 
i 465	 682 	 717 
i 80	 832 	 830 
i 814	 880 	 950 
i 896	 162 	 122 
i 389	 291 	 224 
i 994	 894 	 855 
i 299	 726 	 803 
i 857	 954 	 941 
i 482	 475 	 569 
i 194	 587 	 656 
i 837	 671 	 633 
i 649	 386 	 364 
i 515	 824 	 764 
i 573	 693 	 613 
i 776	 963 	 960 
i 657	 225 	 221 
i 350	 497 	 553 
i 298	 399 	 426 
i 708	 790 	 714 
i 244	 764 	 726 
i 873	 626 	 556 
i 184	 902 	 962 
i 986	 360 	 323 
i 641	 541 	 618 
i 601	 630 	 663 
i 729	 176 	 140 
i 165	 605 	 639 
i 490	 411 	 504 
i 254	 979 	 1014 
i 988	 197 	 281 
i 569	 477 	 535 
i 459	 612 	 707 
i 739	 435 	 527 
i 224	 716 	 737 
i 809	 617 	 558 
i 882	 320 	 407 
i 439	 607 	 527 
i 777	 315 	 333 
i 754	 288 	 357 
i 852	 891 	 957 
i 264	 820 	 800 
i 828	 637 	 709 
i 193	 618 	 638 
i 874	 587 	 652 
i 444	 237 	 263 
i 680	 421 	 424 
i 238	 365 	 456 
i 468	 455 	 501 
i 668	 981 	 978 
i 545	 844 	 811 
i 344	 696 	 716 
i 936	 165 	 151 
i 507	 931 	 955 
i 44	 576 	 575 
i 186	 421 	 509 
i 534	 985 	 1009 
i 820	 556 	 628 
i 208	 517 	 482 
i 188	 280 	 379 
i 12	 714 	 722 
i 670	 127 	 204 
i 731	 663 	 727 
i 654	 158 	 124 
i 178	 713 	 687 
i 528	 268 	 279 
i 512	 217 	 135 
i 14	 771 	 853 
i 471	 648 	 572 
i 661	 941 	 902 
i 340	 939 	 903 
i 358	 533 	 631 
i 979	 432 	 476 
i 33	 275 	 250 
i 711	 569 	 580 
i 887	 901 	 817 
i 8	 509 	 528 
i 751	 592 	 613 
i 356	 516 	 431 
i 291	 625 	 673 
i 223	 900 	 815 
i 697	 297 	 284 
i 59	 289 	 272 
i 244	 932 	 921 
i 758	 378 	 310 
i 647	 872 	 781 
i 96	 946 	 857 
i 638	 586 	 647 
i 94	 238 	 170 
i 672	 308 	 298 
i 560	 966 	 1001 
i 769	 148 	 122 
i 970	 537 	 523 
i 894	 907 	 941 
i 196	 418 	 404 
i 53	 561 	 477 
i 991	 604 	 539 
i 527	 654 	 716 
i 670	 482 	 563 
i 891	 627 	 643 
i 854	 141 	 68 
i 895	 742 	 823 
i 375	 185 	 260 
i 272	 568 	 622 
i 618	 279 	 372 
i 125	 665 	 569 
i 679	 737 	 639 
i 291	 894 	 901 
i 709	 729 	 670 
i 290	 647 	 567 
i 325	 274 	 364 
i 36	 398 	 468 
i 119	 317 	 262 
i 634	 209 	 208 
i 823	 896 	 819 
i 447	 868 	 816 
i 151	 887 	 970 
i 33	 898 	 840 
i 728	 488 	 571 
i 332	 674 	 615 
i 516	 764 	 770 
i 840	 724 	 737 
i 73	 591 	 628 
i 184	 791 	 755 
i 68	 345 	 274 
i 920	 448 	 466 
i 793	 661 	 709 
i 678	 590 	 645 
i 104	 777 	 777 
i 737	 705 	 772 
i 472	 891 	 861 
i 162	 477 	 415 
i 701	 983 	 935 
i 467	 706 	 695 
i 731	 991 	 994 
i 111	 231 	 218 
i 729	 758 	 703 
i 269	 529 	 610 
i 19	 329 	 231 
i 687	 776 	 825 
i 565	 630 	 573 
i 977	 942 	 918 
i 958	 223 	 139 
i 628	 458 	 467 
i 619	 856 	 812 
i 755	 426 	 404 
i 483	 814 	 738 
i 953	 129 	 106 
i 200	 936 	 917 
i 948	 946 	 865 
i 532	 721 	 753 
i 468	 917 	 944 
i 594	 366 	 385 
i 985	 440 	 385 
i 824	 928 	 997 
i 180	 289 	 309 
i 970	 637 	 553 
i 991	 744 	 651 
i 919	 201 	 148 
i 858	 564 	 500 
i 546	 649 	 692 
i 453	 348 	 284 
i 740	 916 	 971 
i 111	 558 	 610 
i 31	 759 	 776 
i 232	 621 	 674 
i 823	 266 	 313 
i 535	 340 	 386 
i 637	 373 	 402 
i 148	 583 	 584 
i 753	 747 	 657 
i 21	 495 	 496 
i 926	 658 	 607 
i 430	 462 	 433 
i 160	 252 	 229 
i 735	 776 	 800 
i 909	 570 	 558 
i 168	 339 	 434 
i 463	 988 	 1011 
i 994	 677 	 729 
i 710	 240 	 243 
i 142	 289 	 296 
i 758	 740 	 733 
i 154	 961 	 1040 
i 313	 391 	 302 
i 62	 738 	 796 
i 579	 401 	 441 
i 836	 796 	 869 
i 823	 778 	 744 
i 461	 437 	 402 
i 607	 228 	 135 
i 807	 689 	 624 
i 516	 279 	 366 
i 472	 692 	 610 
i 787	 599 	 579 
i 493	 649 	 642 
i 819	 463 	 371 
i 590	 196 	 272 
i 341	 968 	 1008 
i 709	 374 	 306 
i 841	 664 	 718 
i 492	 696 	 711 
i 681	 854 	 772 
i 336	 798 	 811 
i 885	 878 	 848 
i 491	 348 	 417 
i 886	 761 	 794 
i 983	 801 	 752 
i 948	 694 	 713 
i 246	 431 	 392 
i 868	 578 	 507 
i 527	 375 	 403 
i 364	 890 	 854 
i 137	 974 	 1005 
i 1	 589 	 597 
i 268	 904 	 810 
i 999	 769 	 853 
i 776	 473 	 553 
i 433	 701 	 771 
i 793	 345 	 264 
i 320	 618 	 711 
i 617	 751 	 749 
i 493	 432 	 503 
i 465	 718 	 816 
i 4	 413 	 511 
i 895	 896 	 848 
i 636	 926 	 878 
i 44	 855 	 762 
i 708	 769 	 762 
i 971	 638 	 590 
i 542	 725 	 741 
i 263	 694 	 633 
i 624	 243 	 281 
i 307	 115 	 46 
i 648	 999 	 930 
i 531	 993 	 904 
i 448	 336 	 374 
i 286	 568 	 614 
i 27	 600 	 588 
i 620	 129 	 111 
i 311	 362 	 453 
i 967	 880 	 823 
i 117	 167 	 235 
i 123	 783 	 712 
i 122	 922 	 981 
i 115	 175 	 140 
i 368	 225 	 280 
i 883	 839 	 751 
i 434	 604 	 521 
i 454	 997 	 1038 
i 737	 476 	 380 
i 602	 437 	 534 
i 666	 631 	 551 
i 422	 491 	 436 
i 335	 624 	 593 
i 408	 444 	 436 
i 536	 736 	 802 
i 357	 538 	 580 
i 911	 593 	 522 
i 908	 672 	 692 
i 320	 413 	 381 
i 687	 431 	 519 
i 273	 420 	 441 
i 701	 514 	 420 
i 280	 716 	 689 
i 654	 137 	 192 
i 358	 549 	 511 
i 838	 400 	 433 
i 381	 146 	 161 
i 13	 278 	 275 
i 354	 814 	 875 
i 714	 228 	 226 
i 63	 177 	 230 
i 516	 719 	 712 
i 198	 747 	 796 
i 228	 184 	 164 
i 721	 873 	 925 
i 47	 261 	 280 
i 87	 855 	 951 
i 275	 481 	 579 
i 67	 915 	 884 
i 200	 744 	 656 
i 275	 295 	 219 
i 959	 977 	 1005 
i 675	 506 	 573 
i 758	 282 	 195 
i 617	 641 	 698 
i 786	 429 	 495 
i 624	 962 	 1046 
i 42	 945 	 884 
i 946	 940 	 892 
i 659	 360 	 352 
i 866	 415 	 462 
i 842	 526 	 565 
i 287	 207 	 181 
i 480	 953 	 878 
i 77	 123 	 172 
i 435	 823 	 829 
i 393	 676 	 607 
i 332	 605 	 544 
i 265	 779 	 708 
i 545	 123 	 184 
i 888	 534 	 568 
i 355	 299 	 301 
i 464	 918 	 978 
i 411	 358 	 314 
i 425	 473 	 444 
i 227	 248 	 306 
i 863	 722 	 658 
i 420	 862 	 865 
i 172	 150 	 206 
i 187	 279 	 244 
i 662	 995 	 937 
i 875	 703 	 717 
i 783	 271 	 177 
i 62	 982 	 970 
i 470	 342 	 415 
i 624	 660 	 579 
i 312	 474 	 565 
i 157	 639 	 614 
i 202	 209 	 219 
i 391	 903 	 950 
i 386	 305 	 284 
i 54	 496 	 450 
i 234	 114 	 25 
i 214	 144 	 67 
i 475	 539 	 556 
i 93	 424 	 366 
i 502	 510 	 514 
i 97	 474 	 510 
i 207	 811 	 887 
i 99	 412 	 366 
i 318	 178 	 210 
i 751	 534 	 576 
i 755	 778 	 867 
i 792	 829 	 761 
i 275	 935 	 962 
i 627	 569 	 614 
i 76	 758 	 704 
i 484	 336 	 301 
i 273	 942 	 948 
i 611	 838 	 864 
i 687	 193 	 282 
i 164	 780 	 820 
i 914	 526 	 517 
i 722	 479 	 428 
i 649	 622 	 626 
i 165	 299 	 228 
i 893	 948 	 892 
i 147	 264 	 305 
i 83	 555 	 651 
i 900	 141 	 159 
i 993	 703 	 659 
i 746	 658 	 646 
i 214	 392 	 363 
i 628	 798 	 713 
i 204	 129 	 174 
i 416	 594 	 672 
i 358	 726 	 783 
i 531	 926 	 1012 
i 31	 668 	 571 
i 65	 652 	 735 
i 731	 290 	 372 
i 348	 539 	 570 
i 665	 934 	 1008 
i 438	 363 	 362 
i 459	 435 	 475 
i 2	 194 	 117 
i 694	 988 	 983 
i 612	 799 	 700 
i 240	 741 	 648 
i 848	 756 	 676 
i 51	 682 	 748 
i 533	 602 	 538 
i 459	 298 	 367 
i 744	 182 	 138 
i 109	 626 	 674 
i 202	 361 	 409 
i 190	 466 	 453 
i 964	 890 	 800 
i 673	 896 	 854 
i 399	 929 	 856 
i 43	 131 	 68 
i 595	 873 	 917 
i 806	 145 	 81 
i 886	 897 	 982 
i 466	 261 	 167 
i 748	 920 	 867 
i 148	 693 	 678 
i 25	 194 	 171 
i 907	 240 	 152 
i 828	 498 	 490 
i 852	 622 	 622 
i 709	 790 	 709 
i 748	 543 	 624 
i 633	 705 	 763 
i 801	 638 	 589 
i 712	 668 	 569 
i 368	 878 	 808 
i 462	 367 	 302 
i 608	 714 	 631 
i 45	 770 	 852 
i 619	 292 	 345 
i 384	 740 	 735 
i 870	 829 	 773 
i 539	 745 	 816 
i 133	 561 	 592 
i 760	 791 	 765 
i 624	 797 	 844 
i 912	 934 	 874 
i 591	 204 	 265 
i 333	 281 	 351 
i 537	 205 	 199 
i 246	 886 	 957 
i 54	 420 	 465 
i 768	 619 	 572 
i 275	 491 	 470 
i 40	 186 	 117 
i 811	 515 	 571 
i 738	 282 	 321 
i 843	 460 	 417 
i 35	 290 	 313 
i 141	 159 	 90 
i 13	 578 	 558 
i 361	 451 	 442 
i 932	 208 	 152 
i 360	 445 	 444 
i 445	 799 	 806 
i 900	 940 	 910 
i 94	 747 	 664 
i 487	 477 	 563 
i 689	 731 	 824 
i 743	 393 	 314 
i 270	 533 	 456 
i 652	 891 	 887 
i 762	 408 	 390 
i 138	 607 	 661 
i 912	 161 	 104 
i 846	 640 	 563 
i 562	 951 	 893 
i 973	 141 	 180 
i 672	 969 	 946 
i 990	 939 	 865 
i 466	 144 	 124 
i 344	 250 	 160 
i 678	 678 	 741 
i 236	 156 	 246 
i 293	 843 	 916 
i 888	 148 	 190 
i 834	 254 	 208 
i 868	 443 	 392 
i 834	 176 	 260 
i 766	 522 	 604 
i 804	 639 	 614 
i 961	 996 	 1040 
i 599	 156 	 135 
i 650	 881 	 907 
i 474	 840 	 925 
i 516	 721 	 784 
i 678	 466 	 496 
i 52	 710 	 713 
i 126	 930 	 900 
i 588	 860 	 783 
i 183	 781 	 865 
i 180	 228 	 305 
i 231	 869 	 865 
i 98	 334 	 260 
i 918	 898 	 919 
i 605	 834 	 758 
i 5	 671 	 731 
i 678	 361 	 431 
i 601	 823 	 918 
i 444	 249 	 262 
i 199	 356 	 406 
i 331	 288 	 374 
i 183	 186 	 118 
i 434	 616 	 567 
i 320	 735 	 670 
i 134	 387 	 443 
i 764	 497 	 554 
i 47	 321 	 313 
i 848	 192 	 104 
i 4	 173 	 174 
i 280	 678 	 719 
i 479	 457 	 364 
i 563	 395 	 339 
i 133	 538 	 569 
i 835	 768 	 863 
i 147	 924 	 845 
i 581	 729 	 803 
i 818	 539 	 623 
i 910	 951 	 1004 
i 980	 120 	 174 
i 620	 572 	 482 
i 10	 312 	 318 
i 330	 345 	 263 
i 811	 542 	 487 
i 550	 236 	 148 
i 465	 214 	 155 
i 162	 311 	 368 
i 643	 200 	 221 
i 588	 129 	 132 
i 599	 813 	 812 
i 118	 610 	 533 
i 344	 656 	 581 
i 608	 239 	 230 
i 94	 323 	 276 
i 234	 524 	 587 
i 351	 578 	 535 
i 576	 763 	 752 
i 677	 576 	 493 
i 698	 227 	 262 
c
c
W 176138
c end of file
