c Instance Type c
c
n 700
c w	 v1	 v2
i 174	 699 	 741 
i 746	 784 	 748 
i 910	 424 	 397 
i 396	 529 	 512 
i 767	 773 	 775 
i 568	 353 	 307 
i 692	 757 	 706 
i 877	 600 	 629 
i 201	 384 	 407 
i 463	 683 	 712 
i 126	 998 	 1062 
i 883	 741 	 754 
i 236	 139 	 134 
i 707	 466 	 541 
i 453	 836 	 864 
i 725	 403 	 345 
i 452	 644 	 724 
i 3	 864 	 920 
i 310	 552 	 648 
i 953	 212 	 200 
i 951	 789 	 802 
i 660	 632 	 622 
i 692	 248 	 285 
i 93	 675 	 654 
i 908	 564 	 633 
i 238	 246 	 260 
i 837	 433 	 337 
i 685	 347 	 252 
i 182	 152 	 119 
i 296	 135 	 92 
i 59	 530 	 478 
i 645	 147 	 227 
i 800	 549 	 567 
i 434	 272 	 308 
i 944	 624 	 642 
i 97	 489 	 555 
i 460	 998 	 1031 
i 726	 131 	 101 
i 772	 155 	 161 
i 800	 455 	 521 
i 272	 712 	 789 
i 313	 926 	 932 
i 805	 838 	 804 
i 987	 476 	 529 
i 565	 196 	 238 
i 990	 723 	 784 
i 988	 573 	 526 
i 13	 278 	 377 
i 63	 592 	 645 
i 450	 178 	 191 
i 127	 916 	 984 
i 45	 818 	 748 
i 863	 403 	 494 
i 274	 700 	 789 
i 371	 493 	 494 
i 60	 237 	 237 
i 580	 957 	 954 
i 768	 307 	 307 
i 310	 304 	 316 
i 386	 987 	 889 
i 292	 604 	 532 
i 88	 461 	 397 
i 417	 597 	 506 
i 80	 560 	 524 
i 510	 511 	 549 
i 653	 965 	 1015 
i 605	 520 	 486 
i 826	 955 	 875 
i 44	 511 	 492 
i 30	 123 	 182 
i 584	 135 	 52 
i 979	 260 	 195 
i 526	 424 	 442 
i 32	 466 	 500 
i 482	 752 	 688 
i 443	 479 	 545 
i 903	 258 	 245 
i 853	 553 	 505 
i 304	 642 	 603 
i 319	 118 	 85 
i 347	 825 	 909 
i 515	 903 	 983 
i 868	 170 	 155 
i 269	 696 	 687 
i 990	 404 	 492 
i 405	 565 	 542 
i 571	 417 	 374 
i 69	 807 	 735 
i 667	 153 	 142 
i 675	 428 	 481 
i 479	 728 	 650 
i 370	 660 	 685 
i 437	 572 	 571 
i 96	 953 	 1005 
i 425	 473 	 523 
i 936	 421 	 352 
i 281	 764 	 810 
i 65	 132 	 191 
i 113	 258 	 251 
i 470	 656 	 584 
i 165	 447 	 470 
i 782	 547 	 644 
i 302	 216 	 201 
i 250	 656 	 660 
i 656	 447 	 536 
i 7	 229 	 305 
i 740	 371 	 303 
i 764	 131 	 76 
i 930	 841 	 809 
i 544	 366 	 428 
i 922	 491 	 586 
i 414	 153 	 204 
i 532	 144 	 56 
i 147	 523 	 485 
i 524	 986 	 1079 
i 657	 940 	 1034 
i 949	 836 	 878 
i 972	 983 	 978 
i 794	 297 	 278 
i 82	 601 	 691 
i 510	 434 	 509 
i 557	 413 	 370 
i 594	 199 	 263 
i 58	 253 	 346 
i 44	 528 	 526 
i 975	 499 	 428 
i 792	 475 	 394 
i 773	 220 	 134 
i 983	 645 	 718 
i 535	 119 	 208 
i 899	 966 	 957 
i 240	 855 	 757 
i 339	 223 	 244 
i 499	 952 	 985 
i 968	 923 	 965 
i 406	 470 	 507 
i 815	 603 	 598 
i 938	 690 	 640 
i 539	 754 	 700 
i 549	 634 	 687 
i 511	 587 	 620 
i 348	 993 	 1074 
i 474	 117 	 66 
i 421	 658 	 707 
i 335	 362 	 404 
i 739	 993 	 916 
i 293	 714 	 800 
i 945	 251 	 325 
i 668	 474 	 456 
i 258	 682 	 774 
i 793	 477 	 471 
i 787	 183 	 246 
i 794	 990 	 948 
i 411	 321 	 364 
i 693	 984 	 894 
i 687	 730 	 787 
i 366	 836 	 752 
i 524	 778 	 683 
i 932	 665 	 704 
i 575	 142 	 232 
i 987	 996 	 1045 
i 69	 526 	 532 
i 59	 366 	 331 
i 295	 628 	 675 
i 277	 375 	 361 
i 973	 420 	 344 
i 789	 233 	 230 
i 540	 306 	 208 
i 164	 331 	 419 
i 199	 951 	 954 
i 195	 910 	 911 
i 663	 686 	 700 
i 950	 273 	 299 
i 532	 565 	 650 
i 829	 334 	 274 
i 178	 720 	 655 
i 315	 827 	 920 
i 535	 370 	 371 
i 783	 380 	 414 
i 728	 329 	 402 
i 628	 789 	 701 
i 275	 350 	 395 
i 458	 861 	 896 
i 969	 535 	 476 
i 221	 470 	 377 
i 906	 652 	 595 
i 712	 810 	 816 
i 5	 781 	 694 
i 307	 343 	 412 
i 553	 938 	 953 
i 317	 822 	 763 
i 586	 879 	 875 
i 430	 636 	 723 
i 906	 349 	 430 
i 312	 536 	 461 
i 920	 571 	 478 
i 708	 763 	 812 
i 462	 347 	 397 
i 723	 406 	 317 
i 654	 273 	 295 
i 455	 787 	 872 
i 320	 970 	 972 
i 911	 509 	 597 
i 181	 455 	 525 
i 658	 373 	 305 
i 177	 489 	 405 
i 910	 521 	 579 
i 177	 297 	 247 
i 509	 966 	 1061 
i 691	 130 	 156 
i 452	 675 	 592 
i 419	 612 	 593 
i 866	 181 	 144 
i 254	 132 	 131 
i 549	 889 	 820 
i 974	 145 	 111 
i 437	 219 	 167 
i 646	 924 	 908 
i 608	 261 	 346 
i 631	 241 	 265 
i 266	 803 	 717 
i 829	 880 	 878 
i 908	 353 	 324 
i 932	 635 	 657 
i 808	 189 	 121 
i 846	 329 	 256 
i 969	 625 	 639 
i 883	 842 	 785 
i 53	 326 	 391 
i 199	 264 	 255 
i 977	 816 	 860 
i 842	 880 	 890 
i 115	 428 	 420 
i 705	 747 	 726 
i 794	 402 	 342 
i 40	 545 	 454 
i 618	 667 	 570 
i 441	 287 	 367 
i 684	 482 	 572 
i 856	 328 	 258 
i 649	 736 	 662 
i 515	 491 	 585 
i 873	 983 	 900 
i 588	 506 	 564 
i 916	 857 	 874 
i 405	 149 	 174 
i 31	 194 	 143 
i 229	 210 	 247 
i 646	 124 	 98 
i 891	 973 	 918 
i 595	 220 	 295 
c
c
W 181637
c end of file
