@RELATION eval

@ATTRIBUTE Type  {A,B,C,D}
@ATTRIBUTE Size  {100,200}
@ATTRIBUTE Instance NUMERIC
@ATTRIBUTE Budget NUMERIC
@ATTRIBUTE PopSize NUMERIC
@ATTRIBUTE Info NUMERIC
@ATTRIBUTE nb_evaluation NUMERIC
@ATTRIBUTE AVG_dist NUMERIC
@ATTRIBUTE MaxMin NUMERIC
@ATTRIBUTE PR NUMERIC
@ATTRIBUTE Diversification {1,0}

@DATA
A,  100,  0,  60,  100,  28.1257,  59.4,  1764.83,  2952.29,  0.555556,  0
A,  100,  0,  60,  100,  11.5757,  36.1,  486.9,  796.018,  10,  0
A,  100,  0,  60,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  60,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  60,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  60,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  100,  2,  90,  74.2333,  1217.81,  4980.79,  2.34667,  0
A,  100,  0,  100,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  100,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  100,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  100,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  100,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  100,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  100,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  100,  8,  90,  100,  2085.55,  6012.04,  0.133333,  0
A,  100,  0,  100,  8,  40.6012,  98.9667,  1114.09,  3181.09,  2.92929,  0
A,  100,  0,  100,  8,  28.1257,  88.2,  687.34,  2227.12,  7.08333,  0
A,  100,  0,  100,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  100,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  100,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  100,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  100,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  100,  20,  90,  100,  4546.31,  6096.42,  0,  0
A,  100,  0,  100,  20,  40.6012,  99.4333,  1632.2,  3055.47,  2.12121,  0
A,  100,  0,  100,  20,  28.1257,  90.6667,  858.976,  2274.48,  5.83333,  0
A,  100,  0,  100,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  100,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  100,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  100,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  100,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  100,  60,  90,  100,  5213.02,  6294.5,  0,  0
A,  100,  0,  100,  60,  40.6012,  99.4333,  1622.93,  2975.56,  2.12121,  0
A,  100,  0,  100,  60,  28.1257,  90.6667,  857.333,  2272.54,  5.83333,  0
A,  100,  0,  100,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  100,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  100,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  100,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  100,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  100,  100,  90,  100,  5219.61,  6298.95,  0,  0
A,  100,  0,  100,  100,  40.6012,  99.4333,  1622.93,  2975.56,  2.12121,  0
A,  100,  0,  100,  100,  28.1257,  90.6667,  857.333,  2272.54,  5.83333,  0
A,  100,  0,  100,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  100,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  100,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  100,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  100,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  140,  2,  90,  75.0667,  1222.07,  4988.87,  2.4,  0
A,  100,  0,  140,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  140,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  140,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  140,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  140,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  140,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  140,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  140,  8,  90,  140,  1436.49,  5524.06,  3.33333,  0
A,  100,  0,  140,  8,  40.6012,  127.033,  727.754,  2777.39,  14.2424,  0
A,  100,  0,  140,  8,  28.1257,  98.1667,  557.812,  2119.18,  14.0278,  0
A,  100,  0,  140,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  140,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  140,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  140,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  140,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  140,  20,  90,  140,  3227.44,  5387.59,  0,  0
A,  100,  0,  140,  20,  40.6012,  136.333,  941.188,  2440.35,  6.86869,  0
A,  100,  0,  140,  20,  28.1257,  106,  615.672,  2087.69,  11.25,  0
A,  100,  0,  140,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  140,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  140,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  140,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  140,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  140,  60,  90,  140,  4286.21,  5512.02,  0,  0
A,  100,  0,  140,  60,  40.6012,  136.333,  987.174,  2478.62,  6.86869,  0
A,  100,  0,  140,  60,  28.1257,  106,  615.655,  2125.66,  11.1111,  0
A,  100,  0,  140,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  140,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  140,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  140,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  140,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  140,  100,  90,  140,  4279.13,  5555.79,  0,  0
A,  100,  0,  140,  100,  40.6012,  136.333,  987.174,  2478.62,  6.86869,  0
A,  100,  0,  140,  100,  28.1257,  106,  615.655,  2125.66,  11.1111,  0
A,  100,  0,  140,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  140,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  140,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  140,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  140,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  220,  2,  90,  75.0667,  1222.07,  4988.87,  2.4,  0
A,  100,  0,  220,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  220,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  220,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  220,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  220,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  220,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  220,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  220,  8,  90,  187.433,  873.051,  4467.45,  9.70667,  0
A,  100,  0,  220,  8,  40.6012,  136.233,  512.394,  2233.13,  21.5152,  0
A,  100,  0,  220,  8,  28.1257,  98.2,  556.089,  2115.06,  14.1667,  0
A,  100,  0,  220,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  220,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  220,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  220,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  220,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  220,  20,  90,  220,  1658.23,  4828.96,  0.613333,  0
A,  100,  0,  220,  20,  40.6012,  182.967,  471.188,  1985.76,  20,  0
A,  100,  0,  220,  20,  28.1257,  115.333,  537.56,  2093.47,  15.6944,  0
A,  100,  0,  220,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  220,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  220,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  220,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  220,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  220,  60,  90,  220,  3014.09,  4496.75,  0,  0
A,  100,  0,  220,  60,  40.6012,  184.1,  491.026,  1873.4,  18.0808,  0
A,  100,  0,  220,  60,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  220,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  220,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  220,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  220,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  220,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  220,  100,  90,  220,  3022.05,  4576.56,  0,  0
A,  100,  0,  220,  100,  40.6012,  184.1,  491.026,  1873.4,  18.0808,  0
A,  100,  0,  220,  100,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  220,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  220,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  220,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  220,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  220,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  420,  2,  90,  75.0667,  1222.07,  4988.87,  2.4,  0
A,  100,  0,  420,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  420,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  420,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  420,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  420,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  420,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  420,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  420,  8,  90,  189.533,  876.072,  4479.26,  10.1067,  0
A,  100,  0,  420,  8,  40.6012,  136.233,  512.394,  2233.13,  21.5152,  0
A,  100,  0,  420,  8,  28.1257,  98.2,  556.089,  2115.06,  14.1667,  0
A,  100,  0,  420,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  420,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  420,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  420,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  420,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  420,  20,  90,  382.667,  544.09,  3600.5,  27.1467,  0
A,  100,  0,  420,  20,  40.6012,  198.833,  383.791,  1971.17,  29.3939,  0
A,  100,  0,  420,  20,  28.1257,  115.333,  537.56,  2093.47,  15.6944,  0
A,  100,  0,  420,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  420,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  420,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  420,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  420,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  420,  60,  90,  417.867,  1296.06,  3274.31,  3.62667,  0
A,  100,  0,  420,  60,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  420,  60,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  420,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  420,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  420,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  420,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  420,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  420,  100,  90,  417.867,  1349.9,  3385.96,  3.57333,  0
A,  100,  0,  420,  100,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  420,  100,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  420,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  420,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  420,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  420,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  420,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  540,  2,  90,  75.0667,  1222.07,  4988.87,  2.4,  0
A,  100,  0,  540,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  540,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  540,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  540,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  540,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  540,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  540,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  540,  8,  90,  189.533,  876.072,  4479.26,  10.1067,  0
A,  100,  0,  540,  8,  40.6012,  136.233,  512.394,  2233.13,  21.5152,  0
A,  100,  0,  540,  8,  28.1257,  98.2,  556.089,  2115.06,  14.1667,  0
A,  100,  0,  540,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  540,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  540,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  540,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  540,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  540,  20,  90,  389.233,  508.212,  3459.67,  28.7733,  0
A,  100,  0,  540,  20,  40.6012,  198.833,  383.791,  1971.17,  29.3939,  0
A,  100,  0,  540,  20,  28.1257,  115.333,  537.56,  2093.47,  15.6944,  0
A,  100,  0,  540,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  540,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  540,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  540,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  540,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  540,  60,  90,  528.933,  781.838,  3033.51,  10.48,  0
A,  100,  0,  540,  60,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  540,  60,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  540,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  540,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  540,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  540,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  540,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  540,  100,  90,  528.933,  834.883,  2907.17,  10.24,  0
A,  100,  0,  540,  100,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  540,  100,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  540,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  540,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  540,  100,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  540,  100,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  540,  100,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  820,  2,  90,  75.0667,  1222.07,  4988.87,  2.4,  0
A,  100,  0,  820,  2,  40.6012,  45.1333,  1021.51,  3369.69,  2.82828,  0
A,  100,  0,  820,  2,  28.1257,  39.7667,  867.228,  2750.01,  1.80556,  0
A,  100,  0,  820,  2,  11.5757,  27.8333,  552.765,  871.844,  4.44444,  0
A,  100,  0,  820,  2,  8.01411,  25.6,  543.423,  873.95,  2.22222,  0
A,  100,  0,  820,  2,  4.2937,  21.7667,  727.6,  727.6,  0,  0
A,  100,  0,  820,  2,  3.73078,  21.5333,  723.856,  723.856,  0,  0
A,  100,  0,  820,  2,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  820,  8,  90,  189.533,  876.072,  4479.26,  10.1067,  0
A,  100,  0,  820,  8,  40.6012,  136.233,  512.394,  2233.13,  21.5152,  0
A,  100,  0,  820,  8,  28.1257,  98.2,  556.089,  2115.06,  14.1667,  0
A,  100,  0,  820,  8,  11.5757,  36.3667,  486.103,  809.435,  12.2222,  0
A,  100,  0,  820,  8,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  820,  8,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  820,  8,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  820,  8,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  820,  20,  90,  389.233,  508.212,  3459.67,  28.7733,  0
A,  100,  0,  820,  20,  40.6012,  198.833,  383.791,  1971.17,  29.3939,  0
A,  100,  0,  820,  20,  28.1257,  115.333,  537.56,  2093.47,  15.6944,  0
A,  100,  0,  820,  20,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  820,  20,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  820,  20,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  820,  20,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  820,  20,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  820,  60,  90,  703.3,  317.823,  2630.74,  42.4533,  0
A,  100,  0,  820,  60,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  820,  60,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  820,  60,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  820,  60,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
A,  100,  0,  820,  60,  4.2937,  22.4,  727.6,  727.6,  0,  0
A,  100,  0,  820,  60,  3.73078,  21.8,  712.705,  712.705,  0,  0
A,  100,  0,  820,  60,  0,  17.5667,  890.92,  890.92,  0,  0
A,  100,  0,  820,  100,  90,  707.967,  378.022,  2550.55,  39.2533,  0
A,  100,  0,  820,  100,  40.6012,  209.633,  350.872,  1838.72,  31.6162,  0
A,  100,  0,  820,  100,  28.1257,  115.333,  536.109,  2093.47,  15.5556,  0
A,  100,  0,  820,  100,  11.5757,  36.4333,  479.543,  801.725,  12.2222,  0
A,  100,  0,  820,  100,  8.01411,  29.3667,  539.659,  871.87,  2.22222,  0
