c Instance Type c
c
n 1000
c w	 v1	 v2
i 245	 918 	 929 
i 815	 340 	 342 
i 524	 370 	 347 
i 714	 185 	 136 
i 366	 345 	 294 
i 592	 273 	 345 
i 452	 924 	 850 
i 312	 383 	 346 
i 686	 878 	 879 
i 126	 658 	 583 
i 35	 276 	 250 
i 292	 773 	 710 
i 584	 341 	 383 
i 667	 685 	 670 
i 931	 915 	 973 
i 115	 248 	 225 
i 29	 126 	 193 
i 336	 243 	 173 
i 199	 526 	 593 
i 814	 979 	 1071 
i 1	 205 	 304 
i 745	 538 	 495 
i 5	 707 	 781 
i 651	 453 	 461 
i 556	 834 	 828 
i 710	 651 	 668 
i 728	 994 	 1016 
i 877	 850 	 940 
i 344	 984 	 913 
i 321	 839 	 931 
i 427	 806 	 898 
i 908	 804 	 845 
i 579	 171 	 213 
i 963	 947 	 919 
i 777	 538 	 622 
i 385	 957 	 983 
i 378	 589 	 560 
i 211	 247 	 194 
i 194	 202 	 218 
i 13	 335 	 415 
i 795	 301 	 266 
i 575	 268 	 215 
i 644	 898 	 961 
i 585	 643 	 698 
i 66	 966 	 977 
i 19	 895 	 982 
i 557	 567 	 530 
i 710	 887 	 892 
i 813	 207 	 251 
i 66	 723 	 769 
i 281	 635 	 641 
i 458	 926 	 847 
i 344	 247 	 296 
i 942	 972 	 938 
i 904	 775 	 754 
i 787	 380 	 363 
i 302	 327 	 422 
i 175	 609 	 646 
i 284	 190 	 189 
i 972	 832 	 844 
i 562	 596 	 664 
i 480	 178 	 138 
i 634	 272 	 301 
i 603	 938 	 955 
i 351	 346 	 344 
i 654	 701 	 657 
i 897	 184 	 200 
i 459	 162 	 213 
i 548	 771 	 679 
i 360	 325 	 227 
i 906	 827 	 842 
i 982	 689 	 600 
i 165	 957 	 994 
i 96	 643 	 601 
i 360	 277 	 305 
i 24	 715 	 674 
i 107	 964 	 903 
i 164	 592 	 622 
i 906	 376 	 316 
i 148	 411 	 423 
i 953	 423 	 416 
i 603	 934 	 924 
i 556	 983 	 1006 
i 155	 707 	 749 
i 342	 967 	 881 
i 22	 651 	 570 
i 981	 916 	 856 
i 524	 201 	 174 
i 822	 783 	 737 
i 160	 964 	 947 
i 511	 575 	 549 
i 437	 993 	 1088 
i 419	 506 	 512 
i 90	 165 	 202 
i 54	 797 	 702 
i 661	 861 	 771 
i 568	 946 	 852 
i 670	 236 	 247 
i 426	 561 	 536 
i 386	 803 	 810 
i 908	 288 	 197 
i 900	 619 	 616 
i 345	 598 	 679 
i 406	 183 	 282 
i 179	 795 	 704 
i 24	 821 	 863 
i 962	 867 	 822 
i 105	 897 	 986 
i 612	 503 	 477 
i 391	 839 	 891 
i 590	 429 	 462 
i 163	 473 	 486 
i 711	 906 	 988 
i 793	 823 	 787 
i 563	 819 	 818 
i 362	 862 	 866 
i 213	 605 	 602 
i 98	 853 	 871 
i 538	 807 	 747 
i 358	 251 	 269 
i 716	 926 	 862 
i 125	 632 	 601 
i 20	 249 	 160 
i 821	 174 	 243 
i 617	 459 	 441 
i 463	 903 	 957 
i 20	 479 	 576 
i 854	 910 	 826 
i 637	 546 	 570 
i 794	 725 	 821 
i 712	 364 	 403 
i 299	 526 	 590 
i 455	 833 	 901 
i 526	 884 	 916 
i 917	 750 	 705 
i 809	 228 	 276 
i 223	 916 	 968 
i 123	 905 	 928 
i 613	 980 	 930 
i 305	 645 	 554 
i 589	 628 	 679 
i 57	 359 	 270 
i 869	 200 	 202 
i 739	 948 	 855 
i 458	 647 	 738 
i 590	 895 	 948 
i 496	 666 	 763 
i 390	 454 	 376 
i 369	 112 	 156 
i 969	 336 	 241 
i 552	 378 	 401 
i 831	 164 	 198 
i 931	 215 	 223 
i 873	 672 	 628 
i 477	 707 	 755 
i 360	 669 	 635 
i 984	 461 	 526 
i 371	 451 	 394 
i 373	 550 	 567 
i 627	 306 	 317 
i 927	 331 	 252 
i 987	 881 	 968 
i 106	 592 	 666 
i 737	 186 	 234 
i 408	 438 	 382 
i 36	 209 	 225 
i 429	 504 	 517 
i 812	 351 	 438 
i 307	 545 	 506 
i 526	 178 	 265 
i 775	 672 	 744 
i 641	 769 	 839 
i 183	 715 	 806 
i 269	 600 	 638 
i 637	 373 	 293 
i 747	 569 	 496 
i 190	 196 	 208 
i 461	 699 	 674 
i 949	 642 	 678 
i 25	 916 	 858 
i 657	 859 	 956 
i 397	 737 	 762 
i 77	 604 	 665 
i 628	 565 	 480 
i 923	 293 	 336 
i 439	 382 	 374 
i 536	 503 	 533 
i 198	 116 	 38 
i 795	 451 	 363 
i 702	 170 	 87 
i 544	 357 	 405 
i 249	 344 	 272 
i 804	 902 	 845 
i 317	 733 	 802 
i 521	 802 	 855 
i 826	 549 	 490 
i 268	 961 	 1009 
i 274	 653 	 741 
i 657	 754 	 801 
i 724	 810 	 797 
i 2	 889 	 985 
i 265	 662 	 608 
i 155	 788 	 695 
i 854	 983 	 953 
i 633	 846 	 920 
i 127	 642 	 682 
i 84	 827 	 920 
i 693	 600 	 548 
i 417	 549 	 628 
i 204	 315 	 339 
i 80	 706 	 730 
i 699	 691 	 768 
i 462	 898 	 806 
i 443	 931 	 1010 
i 270	 356 	 362 
i 867	 245 	 276 
i 673	 869 	 917 
i 225	 841 	 827 
i 717	 168 	 238 
i 947	 967 	 878 
i 617	 632 	 559 
i 271	 298 	 364 
i 156	 199 	 158 
i 79	 238 	 285 
i 356	 148 	 49 
i 507	 620 	 695 
i 360	 316 	 325 
i 182	 975 	 1029 
i 246	 473 	 471 
i 209	 341 	 328 
i 795	 390 	 301 
i 7	 510 	 475 
i 106	 363 	 359 
i 249	 626 	 638 
i 291	 394 	 477 
i 864	 401 	 385 
i 95	 291 	 347 
i 68	 780 	 872 
i 475	 579 	 520 
i 734	 126 	 109 
i 49	 516 	 458 
i 499	 565 	 508 
i 783	 855 	 820 
i 364	 394 	 408 
i 682	 893 	 966 
i 10	 818 	 863 
i 213	 306 	 370 
i 965	 113 	 191 
i 492	 970 	 943 
i 510	 268 	 188 
i 965	 640 	 569 
i 477	 830 	 859 
i 314	 136 	 122 
i 633	 426 	 485 
i 513	 937 	 932 
i 309	 818 	 815 
i 529	 577 	 616 
i 531	 421 	 453 
i 498	 325 	 256 
i 675	 652 	 685 
i 271	 741 	 767 
i 80	 875 	 796 
i 110	 562 	 546 
i 464	 946 	 857 
i 394	 764 	 777 
i 189	 299 	 374 
i 714	 732 	 713 
i 64	 465 	 552 
i 305	 167 	 154 
i 913	 307 	 229 
i 623	 899 	 875 
i 483	 572 	 564 
i 991	 668 	 682 
i 931	 155 	 61 
i 666	 204 	 189 
i 878	 709 	 732 
i 578	 599 	 565 
i 976	 960 	 939 
i 40	 904 	 944 
i 260	 402 	 424 
i 147	 500 	 447 
i 666	 839 	 882 
i 294	 360 	 402 
i 344	 867 	 895 
i 448	 898 	 859 
i 122	 390 	 327 
i 671	 940 	 993 
i 627	 346 	 394 
i 519	 697 	 753 
i 846	 430 	 338 
i 285	 976 	 913 
i 105	 298 	 368 
i 385	 938 	 867 
i 237	 681 	 679 
i 123	 363 	 450 
i 438	 638 	 550 
i 371	 804 	 850 
i 635	 595 	 566 
i 295	 365 	 440 
i 654	 171 	 215 
i 628	 207 	 108 
i 838	 374 	 296 
i 769	 244 	 243 
i 411	 376 	 423 
i 695	 812 	 883 
i 288	 759 	 718 
i 69	 813 	 846 
i 613	 575 	 535 
i 900	 894 	 913 
i 967	 785 	 735 
i 77	 540 	 615 
i 373	 549 	 592 
i 523	 649 	 646 
i 821	 204 	 283 
i 611	 857 	 875 
i 340	 731 	 807 
i 131	 994 	 1083 
i 652	 697 	 709 
i 533	 965 	 957 
i 292	 605 	 591 
i 775	 828 	 829 
i 268	 720 	 795 
i 874	 468 	 448 
i 979	 900 	 844 
i 819	 809 	 876 
i 518	 447 	 382 
i 512	 340 	 301 
i 172	 295 	 386 
i 133	 794 	 792 
i 690	 317 	 373 
i 497	 699 	 710 
i 182	 260 	 325 
i 584	 153 	 193 
i 473	 510 	 546 
i 259	 710 	 710 
i 637	 564 	 467 
i 895	 720 	 726 
i 103	 992 	 1032 
i 872	 955 	 1021 
i 104	 503 	 507 
i 765	 311 	 215 
i 933	 808 	 748 
i 981	 654 	 711 
i 431	 389 	 340 
i 106	 995 	 998 
i 615	 551 	 481 
i 301	 568 	 478 
i 293	 150 	 80 
i 243	 774 	 679 
i 684	 627 	 552 
i 909	 205 	 283 
i 693	 223 	 288 
i 306	 404 	 465 
i 619	 215 	 163 
i 614	 446 	 415 
i 110	 906 	 998 
i 624	 155 	 107 
i 668	 200 	 210 
i 415	 336 	 395 
i 995	 358 	 354 
i 102	 473 	 450 
i 229	 379 	 295 
i 559	 226 	 203 
i 676	 946 	 847 
i 54	 271 	 295 
i 948	 579 	 625 
i 999	 544 	 515 
i 100	 777 	 681 
i 353	 380 	 367 
i 631	 199 	 185 
i 39	 626 	 633 
i 341	 973 	 1026 
i 471	 157 	 121 
i 411	 503 	 403 
i 592	 509 	 419 
i 119	 173 	 73 
i 607	 823 	 723 
i 356	 250 	 170 
i 660	 271 	 261 
i 760	 662 	 579 
i 340	 159 	 84 
i 310	 636 	 629 
i 363	 428 	 515 
i 803	 716 	 685 
i 252	 717 	 805 
i 322	 765 	 676 
i 124	 768 	 801 
i 280	 770 	 674 
i 461	 861 	 897 
i 82	 376 	 364 
i 137	 453 	 509 
i 728	 564 	 482 
i 85	 978 	 968 
i 766	 922 	 873 
i 449	 342 	 344 
i 185	 289 	 355 
i 924	 341 	 432 
i 667	 933 	 880 
i 511	 953 	 992 
i 809	 670 	 725 
i 195	 173 	 255 
i 705	 868 	 896 
i 681	 950 	 995 
i 593	 465 	 463 
i 854	 695 	 783 
i 55	 260 	 185 
i 315	 111 	 21 
i 240	 961 	 1004 
i 187	 281 	 226 
i 816	 901 	 808 
i 886	 704 	 650 
i 739	 627 	 714 
i 683	 309 	 333 
i 83	 955 	 897 
i 740	 505 	 418 
i 907	 453 	 377 
i 908	 566 	 553 
i 864	 613 	 648 
i 57	 363 	 435 
i 945	 567 	 602 
i 613	 603 	 616 
i 195	 811 	 772 
i 418	 757 	 854 
i 368	 420 	 334 
i 812	 610 	 672 
i 198	 670 	 713 
i 710	 779 	 804 
i 275	 279 	 277 
i 559	 880 	 889 
i 73	 759 	 757 
i 626	 474 	 395 
i 414	 977 	 937 
i 142	 360 	 403 
i 490	 350 	 267 
i 52	 413 	 492 
i 681	 244 	 163 
i 433	 883 	 944 
i 622	 551 	 467 
i 488	 988 	 1016 
i 218	 586 	 628 
i 626	 136 	 103 
i 601	 231 	 281 
i 882	 498 	 576 
i 151	 248 	 224 
i 491	 325 	 312 
i 641	 235 	 158 
i 510	 320 	 330 
i 5	 148 	 82 
i 991	 221 	 253 
i 526	 790 	 865 
i 555	 534 	 534 
i 690	 835 	 756 
i 127	 615 	 712 
i 282	 521 	 448 
i 523	 862 	 887 
i 663	 360 	 314 
i 899	 464 	 519 
i 942	 953 	 1009 
i 67	 217 	 272 
i 830	 805 	 765 
i 307	 696 	 767 
i 122	 255 	 264 
i 689	 349 	 383 
i 151	 339 	 430 
i 995	 462 	 458 
i 277	 132 	 60 
i 674	 372 	 280 
i 622	 177 	 274 
i 742	 874 	 784 
i 523	 675 	 751 
i 182	 944 	 881 
i 344	 818 	 780 
i 613	 416 	 316 
i 869	 127 	 57 
i 265	 978 	 907 
i 290	 516 	 500 
i 584	 643 	 562 
i 658	 682 	 725 
i 517	 670 	 662 
i 153	 717 	 813 
i 91	 612 	 545 
i 885	 781 	 782 
i 230	 169 	 93 
i 248	 169 	 267 
i 224	 303 	 254 
i 679	 434 	 443 
i 279	 809 	 735 
i 921	 895 	 952 
i 551	 645 	 606 
i 233	 166 	 157 
i 797	 152 	 161 
i 552	 298 	 284 
i 617	 751 	 783 
i 683	 860 	 942 
i 900	 853 	 780 
i 264	 192 	 254 
i 50	 678 	 596 
i 933	 794 	 696 
i 535	 606 	 619 
i 597	 878 	 937 
i 643	 396 	 415 
i 855	 883 	 812 
i 576	 381 	 433 
i 419	 971 	 960 
i 255	 893 	 862 
i 347	 124 	 146 
i 985	 848 	 880 
i 753	 931 	 950 
i 311	 944 	 870 
i 174	 558 	 603 
i 495	 379 	 353 
i 364	 909 	 854 
i 668	 151 	 211 
i 636	 831 	 775 
i 515	 340 	 335 
i 531	 651 	 715 
i 361	 306 	 367 
i 284	 896 	 908 
i 222	 536 	 610 
i 726	 653 	 562 
i 29	 411 	 419 
i 926	 741 	 821 
i 972	 942 	 956 
i 782	 766 	 707 
i 41	 962 	 1006 
i 648	 496 	 446 
i 869	 338 	 361 
i 752	 167 	 246 
i 232	 665 	 589 
i 841	 551 	 620 
i 179	 592 	 667 
i 887	 183 	 243 
i 822	 987 	 1041 
i 560	 607 	 618 
i 518	 792 	 811 
i 951	 546 	 495 
i 208	 772 	 695 
i 271	 430 	 503 
i 895	 340 	 259 
i 391	 448 	 536 
i 932	 313 	 236 
i 14	 203 	 104 
i 999	 916 	 981 
i 558	 715 	 692 
i 324	 322 	 403 
i 814	 853 	 924 
i 558	 183 	 96 
i 917	 286 	 253 
i 177	 168 	 114 
i 556	 256 	 280 
i 784	 203 	 213 
i 887	 309 	 322 
i 793	 314 	 327 
i 474	 162 	 87 
i 711	 508 	 498 
i 547	 425 	 377 
i 628	 299 	 363 
i 825	 357 	 405 
i 890	 657 	 740 
i 55	 863 	 857 
i 159	 527 	 478 
i 382	 131 	 59 
i 611	 637 	 724 
i 669	 254 	 236 
i 117	 366 	 290 
i 470	 767 	 800 
i 681	 114 	 73 
i 958	 846 	 770 
i 573	 615 	 517 
i 419	 541 	 454 
i 887	 962 	 907 
i 910	 301 	 323 
i 503	 430 	 374 
i 664	 375 	 453 
i 952	 741 	 642 
i 691	 851 	 846 
i 695	 557 	 488 
i 522	 823 	 746 
i 89	 933 	 971 
i 573	 946 	 867 
i 530	 119 	 218 
i 745	 322 	 403 
i 104	 865 	 847 
i 401	 174 	 88 
i 111	 967 	 872 
i 942	 974 	 1017 
i 445	 510 	 492 
i 247	 651 	 737 
i 172	 755 	 659 
i 112	 480 	 499 
i 122	 577 	 502 
i 360	 573 	 647 
i 209	 491 	 586 
i 280	 855 	 830 
i 243	 921 	 918 
i 215	 945 	 931 
i 663	 695 	 770 
i 271	 172 	 96 
i 996	 114 	 72 
i 412	 135 	 115 
i 936	 665 	 670 
i 458	 778 	 855 
i 885	 664 	 582 
i 723	 643 	 617 
i 635	 978 	 1001 
i 574	 522 	 588 
i 231	 905 	 903 
i 301	 794 	 847 
i 305	 902 	 954 
i 332	 274 	 208 
i 956	 633 	 555 
i 707	 212 	 225 
i 330	 999 	 989 
i 928	 194 	 129 
i 904	 526 	 588 
i 368	 186 	 163 
i 261	 925 	 948 
i 30	 476 	 559 
i 919	 268 	 212 
i 104	 945 	 955 
i 691	 212 	 214 
i 806	 311 	 254 
i 805	 817 	 826 
i 899	 332 	 327 
i 367	 490 	 466 
i 452	 323 	 372 
i 368	 666 	 567 
i 779	 326 	 233 
i 955	 253 	 344 
i 895	 451 	 363 
i 10	 944 	 994 
i 235	 509 	 520 
i 31	 703 	 676 
i 280	 302 	 254 
i 706	 726 	 752 
i 945	 176 	 92 
i 571	 842 	 832 
i 813	 850 	 796 
i 973	 885 	 822 
i 357	 849 	 765 
i 294	 904 	 822 
i 742	 685 	 650 
i 409	 294 	 265 
i 624	 618 	 645 
i 316	 853 	 821 
i 389	 526 	 483 
i 212	 600 	 671 
i 44	 112 	 146 
i 915	 317 	 346 
i 745	 483 	 383 
i 638	 555 	 514 
i 284	 636 	 543 
i 490	 925 	 914 
i 62	 353 	 267 
i 897	 918 	 895 
i 364	 334 	 389 
i 913	 590 	 687 
i 915	 465 	 371 
i 148	 174 	 263 
i 566	 748 	 786 
i 66	 751 	 717 
i 657	 126 	 149 
i 573	 161 	 82 
i 846	 560 	 493 
i 754	 624 	 536 
i 6	 969 	 954 
i 544	 771 	 739 
i 942	 762 	 713 
i 14	 791 	 772 
i 731	 746 	 840 
i 451	 474 	 381 
i 469	 769 	 807 
i 526	 427 	 380 
i 32	 522 	 444 
i 609	 671 	 744 
i 575	 729 	 803 
i 319	 221 	 204 
i 51	 525 	 496 
i 817	 755 	 729 
i 531	 226 	 146 
i 939	 200 	 211 
i 680	 233 	 137 
i 37	 850 	 860 
i 500	 199 	 215 
i 131	 299 	 237 
i 826	 181 	 234 
i 950	 957 	 873 
i 417	 438 	 364 
i 142	 758 	 848 
i 271	 201 	 197 
i 372	 293 	 277 
i 510	 787 	 707 
i 342	 808 	 735 
i 441	 408 	 435 
i 653	 925 	 978 
i 733	 205 	 224 
i 685	 886 	 895 
i 54	 960 	 1052 
i 782	 191 	 111 
i 883	 148 	 122 
i 89	 578 	 627 
i 849	 954 	 905 
i 634	 156 	 175 
i 968	 280 	 188 
i 884	 848 	 886 
i 990	 643 	 628 
i 862	 283 	 205 
i 818	 768 	 701 
i 909	 734 	 823 
i 951	 826 	 892 
i 477	 270 	 354 
i 426	 933 	 986 
i 477	 272 	 252 
i 667	 805 	 779 
i 497	 841 	 792 
i 96	 569 	 518 
i 290	 948 	 869 
i 29	 159 	 244 
i 730	 306 	 373 
i 535	 260 	 317 
i 713	 111 	 64 
i 639	 929 	 967 
i 820	 725 	 658 
i 602	 194 	 261 
i 423	 525 	 491 
i 938	 753 	 738 
i 880	 973 	 1016 
i 934	 181 	 230 
i 155	 118 	 113 
i 324	 862 	 764 
i 324	 675 	 720 
i 246	 912 	 884 
i 936	 638 	 574 
i 31	 788 	 845 
i 497	 643 	 584 
i 220	 939 	 868 
i 190	 431 	 336 
i 270	 181 	 273 
i 278	 845 	 768 
i 124	 380 	 368 
i 758	 391 	 444 
i 659	 146 	 48 
i 253	 470 	 559 
i 15	 634 	 729 
i 614	 444 	 438 
i 546	 630 	 668 
i 906	 761 	 837 
i 985	 786 	 716 
i 811	 753 	 739 
i 115	 858 	 869 
i 430	 361 	 323 
i 470	 152 	 246 
i 874	 162 	 107 
i 464	 115 	 63 
i 839	 984 	 1054 
i 424	 517 	 497 
i 157	 245 	 206 
i 916	 143 	 101 
i 639	 280 	 200 
i 480	 665 	 608 
i 761	 270 	 299 
i 808	 549 	 472 
i 865	 525 	 623 
i 870	 725 	 716 
i 852	 939 	 898 
i 309	 810 	 854 
i 461	 276 	 351 
i 497	 549 	 607 
i 687	 808 	 794 
i 311	 900 	 982 
i 490	 205 	 239 
i 982	 781 	 777 
i 449	 886 	 855 
i 141	 880 	 823 
i 73	 397 	 310 
i 859	 660 	 635 
i 47	 411 	 478 
i 539	 302 	 269 
i 324	 117 	 21 
i 212	 501 	 467 
i 318	 423 	 487 
i 73	 132 	 193 
i 944	 559 	 510 
i 810	 867 	 846 
i 133	 171 	 164 
i 751	 232 	 197 
i 90	 568 	 542 
i 304	 425 	 507 
i 312	 723 	 670 
i 751	 744 	 734 
i 103	 151 	 204 
i 127	 883 	 951 
i 631	 711 	 768 
i 482	 938 	 957 
i 550	 402 	 447 
i 686	 819 	 814 
i 202	 222 	 235 
i 555	 555 	 629 
i 245	 479 	 415 
i 956	 691 	 778 
i 3	 202 	 109 
i 871	 885 	 818 
i 548	 743 	 802 
i 479	 553 	 508 
i 806	 193 	 258 
i 603	 840 	 843 
i 728	 376 	 419 
i 229	 881 	 835 
i 643	 768 	 771 
i 296	 931 	 925 
i 399	 874 	 869 
i 271	 909 	 878 
i 982	 167 	 246 
i 480	 876 	 850 
i 572	 235 	 171 
i 393	 971 	 1027 
i 691	 540 	 542 
i 559	 289 	 337 
i 298	 531 	 508 
i 221	 990 	 1026 
i 81	 522 	 438 
i 978	 946 	 916 
i 42	 366 	 332 
i 902	 273 	 335 
i 42	 606 	 583 
i 11	 767 	 822 
i 494	 575 	 569 
i 694	 142 	 47 
i 167	 802 	 767 
i 157	 256 	 265 
i 619	 862 	 887 
i 559	 934 	 955 
i 846	 358 	 387 
i 30	 655 	 665 
i 588	 489 	 507 
i 327	 832 	 852 
i 849	 635 	 554 
c
c
W 249919
c end of file
