c Instance Type k
c
n 300
c w	 v1	 v2
i 856	 597 	 452 
i 358	 561 	 458 
i 291	 112 	 816 
i 349	 114 	 847 
i 419	 162 	 809 
i 279	 78 	 971 
i 551	 834 	 92 
i 307	 443 	 512 
i 306	 67 	 953 
i 306	 586 	 501 
i 804	 442 	 564 
i 552	 800 	 118 
i 150	 91 	 847 
c
c
W 79322
c end of file
