c Instance Type k
c
n 300
c w	 v1	 v2
i 947	 706 	 361 
i 989	 634 	 422 
i 666	 654 	 251 
i 327	 403 	 511 
i 201	 283 	 778 
i 200	 629 	 385 
i 699	 415 	 623 
i 605	 308 	 667 
i 734	 423 	 656 
i 13	 401 	 506 
i 702	 348 	 701 
i 538	 337 	 638 
i 321	 4 	 898 
i 353	 331 	 656 
i 432	 531 	 512 
i 241	 731 	 238 
i 813	 431 	 621 
i 509	 36 	 872 
i 890	 770 	 228 
i 787	 782 	 297 
i 828	 485 	 462 
i 576	 23 	 948 
i 957	 344 	 672 
i 992	 696 	 386 
i 431	 129 	 859 
i 152	 369 	 565 
i 502	 183 	 838 
i 267	 691 	 337 
i 339	 581 	 401 
i 834	 369 	 569 
i 730	 198 	 838 
i 973	 773 	 267 
i 555	 730 	 178 
i 140	 723 	 325 
i 55	 154 	 920 
i 502	 306 	 641 
i 680	 807 	 177 
i 289	 74 	 845 
i 933	 412 	 627 
i 349	 247 	 665 
i 546	 976 	 32 
i 229	 950 	 5 
i 933	 505 	 548 
i 981	 645 	 352 
i 727	 699 	 329 
i 600	 202 	 887 
i 842	 881 	 169 
i 267	 171 	 894 
i 383	 104 	 843 
i 80	 453 	 544 
i 146	 999 	 46 
i 409	 228 	 754 
i 446	 162 	 921 
i 213	 143 	 869 
i 703	 870 	 82 
i 347	 470 	 522 
i 296	 313 	 655 
i 53	 580 	 422 
i 881	 962 	 85 
i 124	 42 	 867 
i 611	 188 	 725 
i 77	 596 	 363 
i 491	 43 	 922 
i 411	 255 	 765 
i 976	 958 	 67 
i 241	 305 	 784 
i 706	 601 	 350 
i 54	 653 	 414 
i 571	 535 	 525 
i 192	 659 	 409 
i 266	 271 	 634 
i 340	 347 	 678 
i 641	 837 	 196 
i 104	 249 	 835 
i 709	 226 	 850 
i 185	 466 	 470 
i 131	 173 	 884 
c
c
W 76404
c end of file
