c Instance Type o
c
n 250
c w	 v1	 v2
i 1204	 951 	 70 
i 1205	 955 	 138 
i 984	 127 	 967 
i 921	 533 	 376 
i 1098	 302 	 675 
i 982	 4 	 999 
i 992	 457 	 585 
i 866	 921 	 10 
i 858	 147 	 890 
i 1000	 878 	 40 
i 779	 454 	 454 
i 751	 414 	 485 
i 764	 196 	 728 
i 893	 422 	 609 
i 1111	 953 	 141 
i 1108	 758 	 335 
i 885	 206 	 778 
i 892	 582 	 386 
i 807	 919 	 88 
i 857	 973 	 46 
i 921	 680 	 384 
i 803	 858 	 88 
i 946	 990 	 47 
i 1237	 93 	 971 
i 1220	 248 	 813 
i 1158	 791 	 222 
i 969	 331 	 723 
i 1022	 586 	 384 
i 803	 898 	 56 
i 946	 899 	 50 
i 1018	 995 	 97 
i 1079	 138 	 919 
i 1250	 283 	 772 
i 1211	 556 	 518 
i 984	 491 	 432 
i 970	 389 	 693 
i 1145	 254 	 693 
i 1005	 541 	 524 
i 1095	 174 	 871 
i 1174	 297 	 727 
i 1146	 790 	 234 
i 1088	 108 	 943 
i 856	 663 	 244 
i 917	 652 	 367 
i 863	 497 	 420 
i 905	 151 	 844 
i 1054	 373 	 673 
i 893	 368 	 586 
i 819	 719 	 270 
i 1129	 346 	 702 
i 936	 222 	 784 
i 815	 28 	 953 
i 811	 622 	 338 
i 1186	 995 	 100 
i 1117	 241 	 749 
i 939	 606 	 414 
i 907	 884 	 211 
i 890	 404 	 564 
i 1012	 754 	 157 
i 980	 830 	 151 
i 839	 534 	 492 
i 1101	 860 	 171 
i 1181	 945 	 43 
i 1122	 74 	 873 
i 960	 801 	 202 
i 1123	 619 	 305 
i 1108	 917 	 1 
i 938	 948 	 62 
i 886	 255 	 677 
i 1126	 9 	 999 
i 976	 508 	 497 
i 811	 542 	 435 
i 913	 220 	 746 
i 1039	 202 	 779 
i 806	 142 	 799 
i 981	 536 	 530 
i 967	 534 	 515 
i 1123	 510 	 529 
i 1240	 831 	 259 
i 1242	 217 	 875 
i 914	 13 	 939 
i 1020	 440 	 461 
i 799	 528 	 417 
i 1004	 896 	 89 
i 1117	 543 	 471 
i 957	 707 	 214 
i 999	 996 	 67 
i 745	 294 	 636 
i 1199	 5 	 998 
i 1119	 881 	 58 
i 909	 756 	 186 
c
c
W 124301
c end of file
