c Instance Type o
c
n 250
c w	 v1	 v2
i 1079	 592 	 423 
i 1194	 707 	 300 
i 736	 701 	 215 
i 901	 910 	 40 
i 976	 3 	 944 
i 1107	 379 	 529 
i 953	 924 	 157 
i 953	 651 	 432 
i 956	 465 	 517 
i 934	 748 	 217 
i 886	 431 	 653 
i 1040	 94 	 927 
i 1007	 63 	 890 
i 1086	 114 	 833 
i 874	 493 	 454 
i 947	 67 	 936 
i 893	 66 	 924 
i 809	 247 	 691 
i 1070	 423 	 609 
i 1151	 860 	 121 
i 1207	 285 	 783 
i 1076	 291 	 795 
i 1222	 838 	 261 
i 740	 475 	 446 
i 936	 324 	 696 
i 1198	 641 	 392 
i 959	 4 	 972 
i 1158	 262 	 834 
i 907	 440 	 540 
i 1026	 37 	 898 
i 1066	 962 	 76 
i 1070	 811 	 257 
i 1037	 288 	 748 
i 974	 96 	 833 
i 882	 145 	 850 
i 1079	 435 	 488 
i 974	 348 	 576 
i 1020	 807 	 169 
i 871	 464 	 601 
i 986	 783 	 289 
i 1200	 513 	 552 
i 1088	 84 	 932 
i 1030	 590 	 495 
i 911	 94 	 809 
i 732	 708 	 224 
i 879	 927 	 104 
i 987	 817 	 272 
i 1104	 445 	 606 
i 917	 55 	 878 
i 828	 73 	 826 
i 863	 358 	 645 
i 1134	 196 	 823 
i 1022	 877 	 60 
i 1050	 241 	 715 
i 1259	 761 	 337 
i 1085	 762 	 322 
i 1028	 884 	 163 
i 819	 131 	 804 
i 918	 765 	 181 
i 935	 226 	 735 
i 1214	 550 	 483 
i 1094	 701 	 371 
i 1145	 490 	 557 
i 908	 205 	 891 
i 869	 941 	 118 
i 1178	 844 	 156 
i 1050	 349 	 628 
i 1150	 802 	 201 
i 773	 13 	 918 
i 967	 444 	 557 
i 744	 880 	 31 
i 1230	 834 	 218 
i 1023	 390 	 559 
i 1057	 137 	 853 
i 942	 170 	 809 
i 1112	 195 	 752 
i 937	 142 	 875 
i 1106	 826 	 152 
i 822	 694 	 286 
i 1115	 799 	 270 
i 1115	 216 	 829 
i 986	 299 	 713 
i 1166	 246 	 845 
i 805	 932 	 15 
i 969	 600 	 351 
i 1065	 11 	 939 
i 981	 924 	 105 
c
c
W 124147
c end of file
