c Instance Type k
c
n 500
c w	 v1	 v2
i 253	 458 	 529 
i 334	 657 	 372 
i 910	 964 	 6 
i 36	 417 	 659 
i 121	 340 	 709 
i 850	 909 	 63 
i 767	 227 	 774 
i 708	 102 	 866 
i 279	 819 	 170 
i 612	 469 	 575 
i 676	 721 	 214 
i 117	 55 	 974 
i 767	 965 	 108 
i 816	 2 	 919 
i 698	 122 	 889 
i 446	 971 	 60 
i 778	 738 	 300 
i 288	 447 	 612 
i 634	 725 	 297 
i 86	 337 	 579 
i 808	 13 	 977 
i 989	 130 	 941 
i 828	 896 	 168 
i 630	 713 	 352 
i 850	 412 	 677 
i 411	 857 	 226 
i 879	 636 	 395 
i 575	 923 	 18 
i 373	 558 	 507 
i 988	 644 	 288 
i 74	 453 	 482 
i 879	 442 	 519 
i 739	 270 	 670 
i 564	 900 	 184 
i 391	 751 	 214 
i 339	 162 	 775 
i 258	 42 	 975 
i 916	 617 	 432 
i 22	 989 	 34 
i 851	 978 	 115 
i 20	 52 	 908 
i 200	 930 	 143 
i 510	 669 	 253 
i 716	 234 	 668 
i 637	 625 	 428 
i 968	 963 	 127 
i 159	 222 	 872 
i 984	 138 	 879 
i 733	 159 	 855 
i 41	 11 	 950 
i 990	 30 	 948 
i 394	 229 	 777 
i 239	 739 	 201 
i 354	 456 	 531 
i 370	 93 	 818 
i 138	 61 	 842 
i 67	 220 	 729 
i 38	 204 	 773 
i 625	 937 	 89 
i 202	 977 	 68 
i 757	 967 	 78 
i 363	 361 	 701 
i 900	 600 	 410 
i 107	 954 	 1 
i 547	 325 	 594 
i 613	 462 	 469 
i 642	 529 	 446 
i 893	 566 	 450 
i 282	 191 	 813 
i 829	 393 	 606 
i 387	 150 	 843 
i 973	 513 	 552 
i 788	 413 	 572 
i 343	 519 	 457 
i 353	 67 	 950 
i 455	 679 	 254 
i 618	 322 	 717 
i 2	 215 	 737 
i 587	 497 	 493 
i 111	 326 	 743 
i 611	 712 	 387 
i 80	 685 	 316 
i 908	 474 	 610 
i 338	 817 	 171 
i 721	 171 	 830 
i 429	 626 	 311 
i 599	 245 	 756 
i 298	 246 	 799 
i 562	 833 	 110 
i 18	 943 	 86 
i 866	 555 	 396 
i 864	 634 	 455 
i 376	 543 	 440 
i 300	 880 	 67 
i 743	 602 	 379 
i 253	 31 	 872 
i 443	 630 	 325 
i 953	 927 	 91 
i 680	 489 	 482 
i 903	 507 	 453 
i 453	 374 	 697 
i 715	 239 	 759 
i 663	 614 	 292 
i 85	 913 	 171 
i 325	 657 	 346 
i 735	 910 	 104 
i 772	 353 	 582 
i 54	 307 	 613 
i 581	 986 	 68 
i 941	 890 	 29 
i 246	 344 	 651 
i 106	 59 	 954 
i 599	 721 	 244 
i 636	 806 	 142 
i 553	 131 	 949 
i 73	 866 	 196 
i 623	 638 	 293 
i 803	 691 	 302 
i 910	 273 	 717 
i 507	 214 	 754 
i 611	 460 	 577 
i 89	 565 	 484 
i 804	 164 	 829 
i 135	 799 	 155 
i 379	 353 	 628 
i 280	 425 	 529 
i 92	 48 	 986 
i 255	 850 	 170 
i 725	 761 	 314 
i 182	 268 	 649 
i 529	 879 	 130 
i 221	 967 	 15 
i 970	 772 	 183 
i 443	 907 	 15 
i 720	 287 	 698 
i 130	 567 	 504 
i 404	 658 	 422 
i 317	 912 	 142 
i 921	 638 	 364 
i 797	 819 	 237 
i 888	 349 	 683 
i 438	 570 	 455 
i 553	 541 	 439 
i 832	 983 	 36 
i 911	 703 	 316 
i 344	 833 	 98 
i 201	 238 	 826 
i 106	 554 	 492 
i 861	 476 	 497 
i 378	 274 	 663 
i 162	 162 	 845 
i 824	 599 	 322 
i 456	 153 	 877 
i 859	 985 	 73 
i 170	 897 	 70 
i 767	 242 	 691 
i 931	 442 	 539 
i 753	 548 	 544 
i 488	 409 	 578 
i 860	 786 	 256 
i 53	 948 	 132 
i 594	 772 	 222 
i 706	 228 	 796 
i 358	 87 	 927 
i 992	 257 	 744 
i 332	 24 	 968 
i 503	 955 	 27 
i 913	 708 	 339 
i 877	 197 	 732 
i 317	 58 	 989 
i 30	 111 	 965 
i 903	 705 	 326 
i 377	 411 	 665 
i 4	 768 	 326 
i 616	 761 	 183 
i 126	 93 	 855 
i 876	 596 	 344 
i 70	 509 	 574 
i 810	 386 	 535 
i 959	 703 	 230 
i 896	 732 	 223 
i 780	 636 	 461 
i 437	 14 	 930 
i 322	 18 	 900 
i 294	 633 	 452 
i 523	 758 	 145 
i 775	 634 	 389 
i 983	 703 	 221 
i 900	 513 	 489 
i 14	 473 	 469 
i 185	 369 	 720 
i 466	 150 	 866 
i 453	 586 	 433 
i 851	 908 	 117 
i 18	 203 	 745 
i 945	 725 	 175 
i 965	 500 	 527 
i 583	 484 	 484 
i 709	 384 	 687 
i 222	 397 	 568 
i 438	 582 	 457 
i 386	 49 	 977 
i 969	 501 	 485 
i 567	 352 	 616 
i 182	 370 	 638 
i 429	 315 	 638 
i 435	 280 	 774 
i 75	 863 	 87 
i 419	 572 	 455 
i 276	 794 	 112 
i 606	 232 	 791 
i 306	 617 	 416 
i 156	 587 	 345 
i 591	 154 	 849 
i 934	 335 	 742 
i 481	 764 	 176 
i 752	 199 	 797 
i 524	 274 	 694 
i 779	 692 	 391 
i 418	 968 	 94 
i 455	 575 	 514 
i 74	 881 	 131 
i 740	 37 	 882 
i 908	 627 	 333 
i 429	 562 	 465 
i 320	 43 	 914 
i 524	 794 	 226 
i 9	 318 	 757 
i 357	 98 	 914 
i 276	 515 	 491 
i 990	 970 	 14 
i 935	 44 	 998 
i 499	 784 	 120 
i 649	 693 	 337 
i 953	 123 	 819 
i 592	 442 	 509 
i 995	 966 	 7 
i 598	 974 	 46 
i 474	 331 	 662 
i 42	 607 	 489 
i 578	 597 	 493 
i 688	 533 	 566 
i 680	 33 	 970 
i 708	 681 	 313 
i 363	 634 	 385 
i 580	 227 	 680 
i 839	 223 	 677 
i 892	 820 	 276 
i 265	 295 	 666 
i 733	 337 	 746 
i 718	 914 	 96 
i 673	 603 	 306 
i 672	 283 	 632 
i 455	 990 	 84 
i 930	 354 	 625 
i 529	 933 	 104 
i 569	 772 	 297 
i 576	 665 	 368 
c
c
W 130007
c end of file
