c Instance Type k
c
n 500
c w	 v1	 v2
i 271	 812 	 275 
i 489	 307 	 654 
i 76	 526 	 561 
i 632	 775 	 297 
i 740	 641 	 428 
i 680	 183 	 908 
i 551	 269 	 769 
i 295	 637 	 282 
i 516	 747 	 179 
i 97	 190 	 822 
i 662	 461 	 513 
i 598	 949 	 103 
i 906	 25 	 900 
i 842	 657 	 440 
i 705	 397 	 628 
i 556	 77 	 966 
i 512	 628 	 286 
i 205	 923 	 126 
i 305	 439 	 553 
i 441	 536 	 494 
i 7	 198 	 723 
i 383	 795 	 116 
i 68	 702 	 214 
i 278	 544 	 504 
i 263	 249 	 678 
i 890	 804 	 138 
i 700	 317 	 752 
i 778	 521 	 532 
i 494	 826 	 114 
i 956	 268 	 780 
i 610	 274 	 814 
i 723	 657 	 390 
i 787	 724 	 263 
i 875	 2 	 998 
i 620	 265 	 680 
i 762	 155 	 751 
i 980	 854 	 116 
i 827	 633 	 441 
i 597	 127 	 912 
i 806	 84 	 994 
i 551	 693 	 254 
i 493	 417 	 662 
i 231	 204 	 820 
i 670	 80 	 932 
i 653	 699 	 378 
i 885	 462 	 445 
i 923	 443 	 636 
i 277	 270 	 735 
i 152	 867 	 164 
i 852	 673 	 375 
i 821	 225 	 761 
i 65	 717 	 353 
i 963	 947 	 8 
i 586	 617 	 309 
i 211	 271 	 795 
i 100	 156 	 802 
i 144	 79 	 952 
i 42	 356 	 544 
i 573	 507 	 568 
i 231	 360 	 649 
i 972	 182 	 872 
i 407	 246 	 751 
i 259	 209 	 778 
i 315	 795 	 115 
i 450	 7 	 927 
i 285	 106 	 889 
i 580	 249 	 762 
i 319	 291 	 792 
i 327	 864 	 120 
i 204	 95 	 957 
i 753	 68 	 993 
i 527	 475 	 466 
i 18	 734 	 249 
i 456	 49 	 882 
i 511	 499 	 444 
i 837	 783 	 181 
i 319	 364 	 650 
i 880	 682 	 390 
i 796	 10 	 969 
i 220	 213 	 851 
i 3	 965 	 120 
i 967	 492 	 480 
i 177	 510 	 409 
i 595	 965 	 20 
i 809	 477 	 552 
i 30	 314 	 671 
i 355	 633 	 425 
i 929	 513 	 481 
i 795	 309 	 687 
i 525	 529 	 510 
i 350	 531 	 501 
i 242	 498 	 432 
i 608	 675 	 357 
i 709	 271 	 755 
i 859	 80 	 838 
i 508	 110 	 873 
i 940	 464 	 446 
i 735	 394 	 619 
i 213	 189 	 886 
i 699	 714 	 266 
i 399	 64 	 989 
i 64	 305 	 681 
i 221	 913 	 20 
i 887	 623 	 352 
i 519	 483 	 508 
i 627	 991 	 62 
i 50	 931 	 5 
i 105	 666 	 319 
i 673	 878 	 145 
i 550	 578 	 387 
i 955	 976 	 49 
i 892	 40 	 957 
i 328	 260 	 762 
i 438	 147 	 799 
i 819	 666 	 377 
i 281	 294 	 747 
i 851	 344 	 684 
i 886	 448 	 513 
i 315	 122 	 814 
i 932	 671 	 381 
i 265	 627 	 420 
i 660	 519 	 536 
i 360	 846 	 61 
i 973	 285 	 651 
i 211	 105 	 965 
i 930	 385 	 543 
i 642	 237 	 760 
i 284	 123 	 964 
i 593	 438 	 473 
i 780	 371 	 675 
i 545	 635 	 336 
i 287	 295 	 780 
i 68	 654 	 390 
i 109	 628 	 272 
i 297	 838 	 83 
i 151	 769 	 230 
i 299	 411 	 635 
i 789	 695 	 376 
i 729	 288 	 670 
i 790	 69 	 943 
i 522	 613 	 346 
i 881	 900 	 119 
i 759	 967 	 33 
i 483	 77 	 978 
i 493	 373 	 670 
i 606	 523 	 473 
i 105	 821 	 258 
i 840	 611 	 407 
i 698	 340 	 735 
i 993	 131 	 958 
i 660	 652 	 359 
i 961	 533 	 458 
i 557	 292 	 693 
i 807	 775 	 225 
i 685	 268 	 807 
i 402	 874 	 105 
i 888	 979 	 27 
i 786	 819 	 247 
i 378	 518 	 416 
i 259	 512 	 448 
i 208	 172 	 919 
i 769	 133 	 864 
i 232	 690 	 366 
i 662	 497 	 514 
i 169	 182 	 883 
i 48	 584 	 456 
i 450	 473 	 562 
i 674	 259 	 740 
i 510	 637 	 265 
i 685	 895 	 110 
c
c
W 134072
c end of file
