c Instance Type o
c
n 250
c w	 v1	 v2
i 1037	 75 	 973 
i 1177	 997 	 69 
i 954	 586 	 393 
i 932	 999 	 6 
i 752	 787 	 138 
i 1196	 888 	 132 
i 1066	 856 	 188 
i 1272	 908 	 186 
i 855	 256 	 706 
i 996	 766 	 168 
i 951	 750 	 199 
i 819	 224 	 724 
i 1015	 3 	 982 
i 1121	 440 	 626 
i 1132	 759 	 264 
i 951	 827 	 174 
i 811	 769 	 203 
i 780	 326 	 627 
i 960	 271 	 734 
i 981	 504 	 453 
i 1031	 162 	 745 
i 775	 668 	 284 
i 1109	 847 	 106 
i 1129	 424 	 617 
i 912	 64 	 912 
i 1097	 836 	 122 
i 797	 213 	 699 
i 971	 312 	 665 
i 837	 381 	 651 
i 854	 769 	 163 
i 905	 331 	 634 
i 1146	 142 	 957 
i 1223	 200 	 868 
i 989	 90 	 860 
i 792	 812 	 153 
i 877	 154 	 778 
i 911	 4 	 935 
i 1167	 217 	 821 
i 907	 702 	 211 
i 1129	 715 	 353 
i 1112	 22 	 898 
i 1154	 371 	 591 
i 1176	 989 	 57 
i 857	 876 	 144 
i 952	 474 	 508 
i 1050	 542 	 471 
i 1207	 906 	 111 
i 1125	 338 	 720 
i 1095	 161 	 837 
i 975	 646 	 295 
i 1049	 300 	 645 
i 850	 282 	 738 
i 1053	 262 	 755 
i 864	 87 	 899 
i 1133	 182 	 906 
i 869	 608 	 388 
i 1080	 203 	 774 
i 1065	 179 	 866 
i 895	 847 	 230 
i 907	 591 	 415 
i 1060	 178 	 888 
i 790	 938 	 18 
i 1013	 15 	 927 
i 850	 606 	 386 
i 864	 802 	 227 
i 978	 415 	 535 
i 1175	 599 	 391 
i 1102	 358 	 668 
i 1033	 909 	 92 
i 811	 954 	 11 
i 1129	 209 	 740 
i 764	 693 	 244 
i 918	 780 	 160 
i 1227	 459 	 603 
i 1045	 605 	 417 
i 1029	 693 	 211 
i 933	 266 	 759 
i 1260	 229 	 868 
i 1038	 921 	 160 
i 1056	 503 	 566 
i 998	 619 	 291 
i 1213	 571 	 478 
i 852	 640 	 365 
i 1257	 88 	 998 
i 976	 1 	 958 
i 985	 560 	 397 
i 889	 375 	 635 
i 929	 646 	 410 
i 871	 555 	 485 
i 1149	 948 	 31 
i 1258	 416 	 649 
i 1071	 138 	 840 
i 810	 51 	 853 
i 826	 168 	 756 
i 1063	 98 	 825 
i 892	 640 	 396 
i 987	 211 	 699 
i 1031	 409 	 631 
i 823	 593 	 358 
i 896	 672 	 269 
i 910	 599 	 425 
i 1097	 583 	 469 
i 1122	 319 	 743 
i 1206	 585 	 511 
i 1074	 841 	 73 
i 1077	 693 	 350 
i 1143	 834 	 251 
i 907	 529 	 438 
i 1045	 8 	 992 
i 1149	 190 	 830 
i 918	 578 	 361 
i 941	 793 	 264 
i 730	 406 	 514 
i 810	 57 	 951 
i 839	 833 	 172 
i 1065	 734 	 210 
i 1003	 321 	 589 
i 873	 966 	 78 
i 820	 319 	 699 
i 1108	 932 	 132 
i 1098	 754 	 218 
i 970	 203 	 727 
i 1095	 415 	 597 
i 982	 440 	 583 
i 1161	 447 	 543 
i 797	 532 	 404 
i 886	 337 	 664 
i 1102	 72 	 909 
i 1017	 147 	 911 
i 918	 154 	 890 
i 1014	 765 	 230 
i 1118	 581 	 455 
i 826	 183 	 735 
i 1163	 891 	 116 
i 1034	 289 	 807 
i 1015	 219 	 783 
i 886	 373 	 697 
i 1091	 587 	 498 
i 837	 390 	 523 
i 758	 788 	 156 
i 1104	 973 	 125 
i 892	 523 	 490 
i 968	 230 	 820 
i 1161	 501 	 527 
i 1213	 393 	 693 
i 863	 739 	 190 
i 880	 273 	 731 
i 767	 315 	 606 
c
c
W 125011
c end of file
