c Instance Type o
c
n 250
c w	 v1	 v2
i 747	 308 	 637 
i 809	 826 	 121 
i 1160	 815 	 190 
i 918	 432 	 538 
i 887	 401 	 514 
i 1157	 497 	 532 
i 1106	 562 	 529 
i 1201	 308 	 728 
i 1197	 853 	 238 
i 904	 172 	 780 
i 1058	 757 	 256 
i 1119	 764 	 214 
i 911	 919 	 38 
i 1124	 808 	 220 
i 1037	 180 	 728 
i 997	 611 	 397 
i 891	 434 	 485 
i 870	 971 	 53 
i 781	 885 	 67 
i 920	 651 	 335 
i 1088	 33 	 892 
i 1013	 646 	 445 
i 1082	 502 	 573 
i 902	 886 	 151 
i 956	 629 	 444 
i 1095	 453 	 542 
i 1226	 925 	 159 
i 983	 357 	 719 
i 1066	 473 	 580 
i 1171	 546 	 437 
i 856	 882 	 108 
i 769	 790 	 129 
i 819	 97 	 921 
i 1073	 615 	 382 
i 945	 778 	 144 
i 866	 986 	 65 
i 1178	 738 	 260 
i 1204	 594 	 476 
i 1006	 862 	 102 
i 884	 396 	 678 
i 1042	 368 	 682 
i 1040	 533 	 475 
i 900	 658 	 369 
i 1019	 662 	 288 
i 1022	 355 	 550 
i 861	 913 	 3 
i 1208	 952 	 112 
i 1057	 903 	 69 
i 757	 739 	 202 
i 1186	 345 	 676 
i 1162	 372 	 723 
i 885	 853 	 148 
i 1074	 436 	 497 
i 909	 620 	 446 
i 792	 295 	 641 
i 781	 88 	 829 
i 1077	 452 	 457 
i 999	 313 	 778 
i 982	 28 	 960 
i 743	 69 	 836 
i 859	 982 	 48 
i 986	 650 	 302 
i 1140	 862 	 177 
i 997	 715 	 248 
i 1131	 823 	 199 
i 1208	 965 	 94 
i 1099	 128 	 801 
i 1121	 49 	 920 
i 1028	 321 	 677 
i 1058	 807 	 205 
i 820	 903 	 107 
i 916	 977 	 23 
i 1106	 562 	 348 
i 978	 317 	 737 
i 1189	 903 	 117 
i 1061	 676 	 335 
i 1149	 549 	 488 
i 946	 475 	 572 
i 1006	 357 	 553 
i 998	 932 	 145 
i 1192	 548 	 505 
i 865	 574 	 474 
i 800	 864 	 96 
i 1172	 854 	 170 
i 991	 165 	 839 
i 748	 90 	 847 
i 1136	 717 	 333 
i 925	 498 	 446 
i 1020	 746 	 270 
i 952	 488 	 514 
i 768	 792 	 119 
i 1182	 641 	 386 
i 878	 684 	 316 
i 1097	 784 	 186 
i 942	 657 	 347 
i 1042	 125 	 897 
i 886	 154 	 811 
i 1077	 870 	 195 
i 859	 325 	 689 
i 963	 836 	 75 
i 1149	 212 	 859 
i 931	 355 	 643 
i 1070	 243 	 692 
i 971	 438 	 655 
i 1111	 258 	 766 
i 981	 604 	 445 
i 1144	 155 	 925 
i 1050	 457 	 597 
i 823	 987 	 10 
i 937	 103 	 983 
i 1120	 734 	 193 
i 991	 430 	 569 
i 1113	 764 	 284 
i 987	 602 	 333 
i 888	 798 	 189 
i 707	 516 	 391 
i 1099	 848 	 90 
i 1100	 510 	 520 
i 1072	 1 	 963 
i 1104	 66 	 957 
i 1134	 194 	 801 
i 1019	 179 	 902 
i 869	 661 	 373 
i 861	 325 	 629 
i 1048	 956 	 10 
i 1116	 211 	 806 
i 1165	 213 	 774 
i 1128	 117 	 972 
i 985	 791 	 298 
i 1095	 563 	 338 
i 925	 267 	 673 
i 925	 115 	 861 
i 726	 461 	 447 
i 902	 550 	 423 
i 923	 818 	 147 
i 1202	 525 	 482 
i 1020	 274 	 776 
i 1022	 220 	 853 
i 959	 818 	 213 
i 868	 60 	 874 
i 987	 46 	 924 
i 1192	 510 	 510 
i 1103	 883 	 29 
i 974	 930 	 104 
i 1058	 254 	 732 
i 978	 651 	 440 
i 1133	 639 	 306 
i 1108	 65 	 908 
i 952	 439 	 514 
i 1053	 761 	 204 
i 857	 97 	 876 
i 1201	 640 	 436 
i 1204	 571 	 482 
i 1036	 549 	 490 
i 1260	 900 	 190 
i 1173	 580 	 440 
i 793	 800 	 147 
i 987	 771 	 189 
i 1183	 611 	 437 
i 866	 110 	 890 
i 1036	 830 	 190 
i 903	 41 	 892 
i 939	 854 	 208 
c
c
W 125689
c end of file
