c Instance Type o
c
n 250
c w	 v1	 v2
i 978	 482 	 514 
i 1071	 348 	 698 
i 1262	 752 	 332 
i 1157	 739 	 249 
i 975	 22 	 960 
i 1167	 97 	 979 
i 863	 611 	 309 
i 1084	 733 	 233 
i 926	 615 	 421 
i 886	 219 	 683 
i 1178	 325 	 674 
i 1142	 781 	 288 
i 1062	 344 	 675 
i 788	 290 	 677 
i 1063	 213 	 758 
i 1041	 696 	 295 
i 1007	 425 	 488 
i 888	 784 	 276 
i 1085	 579 	 404 
i 1136	 804 	 223 
i 1001	 267 	 825 
i 896	 215 	 833 
i 1004	 898 	 18 
i 798	 506 	 468 
i 986	 560 	 457 
i 1108	 290 	 666 
i 1227	 917 	 130 
i 1100	 653 	 345 
i 783	 723 	 191 
i 1199	 479 	 596 
i 1038	 253 	 675 
i 978	 525 	 446 
i 993	 646 	 305 
i 1245	 368 	 684 
i 993	 429 	 535 
i 1165	 852 	 170 
i 1032	 734 	 271 
i 762	 686 	 250 
i 936	 442 	 639 
i 783	 616 	 360 
i 893	 428 	 599 
i 942	 203 	 729 
i 1176	 722 	 340 
i 954	 328 	 607 
i 1170	 312 	 709 
i 986	 885 	 106 
i 746	 744 	 194 
i 958	 315 	 761 
i 808	 380 	 583 
i 1087	 519 	 568 
i 828	 539 	 433 
i 935	 704 	 309 
i 804	 230 	 727 
i 889	 15 	 955 
i 1248	 565 	 521 
i 1010	 440 	 623 
i 1049	 928 	 96 
i 1058	 949 	 132 
i 1057	 156 	 794 
i 1136	 270 	 784 
i 791	 772 	 190 
i 974	 914 	 3 
i 1121	 222 	 726 
i 972	 341 	 610 
i 1059	 639 	 426 
i 873	 546 	 406 
i 1095	 913 	 36 
i 1024	 477 	 451 
i 1173	 922 	 53 
i 1121	 690 	 323 
i 802	 396 	 572 
i 790	 469 	 481 
i 934	 112 	 883 
i 1064	 47 	 973 
i 966	 601 	 390 
i 981	 89 	 810 
i 1243	 392 	 691 
i 796	 257 	 721 
i 968	 998 	 32 
i 1162	 995 	 0 
i 884	 766 	 214 
i 1082	 851 	 223 
i 1296	 954 	 143 
i 1033	 304 	 601 
i 943	 915 	 117 
i 957	 354 	 690 
i 798	 60 	 857 
i 1051	 961 	 51 
i 1106	 8 	 931 
i 1142	 355 	 617 
i 856	 273 	 652 
i 977	 535 	 561 
i 921	 56 	 990 
i 824	 55 	 881 
i 1071	 875 	 55 
i 1031	 155 	 846 
i 1089	 438 	 575 
i 829	 641 	 364 
i 979	 241 	 766 
i 1195	 159 	 919 
i 1099	 84 	 845 
i 1202	 414 	 625 
i 1188	 617 	 433 
i 896	 805 	 257 
i 882	 27 	 959 
i 1167	 880 	 187 
i 883	 457 	 498 
i 1223	 147 	 936 
i 887	 208 	 723 
i 876	 638 	 325 
i 958	 433 	 546 
c
c
W 125591
c end of file
