c Instance Type o
c
n 250
c w	 v1	 v2
i 832	 745 	 212 
i 1101	 259 	 757 
i 1004	 647 	 386 
i 1203	 905 	 181 
i 875	 155 	 766 
i 1037	 18 	 884 
i 826	 149 	 817 
i 1072	 467 	 471 
i 1261	 976 	 100 
i 1097	 107 	 792 
i 963	 481 	 567 
i 1048	 670 	 229 
i 1045	 385 	 644 
i 998	 813 	 197 
i 1075	 607 	 434 
i 1115	 993 	 77 
i 1255	 832 	 243 
i 881	 982 	 40 
i 1148	 819 	 144 
i 1169	 782 	 202 
i 1164	 779 	 302 
i 1082	 69 	 928 
i 1039	 941 	 153 
i 1223	 481 	 574 
i 1060	 952 	 56 
i 918	 538 	 437 
i 835	 153 	 788 
i 969	 104 	 833 
i 1061	 252 	 649 
i 989	 215 	 843 
i 908	 178 	 836 
i 1154	 885 	 143 
i 1127	 598 	 418 
i 993	 962 	 9 
i 1077	 883 	 19 
i 937	 514 	 496 
i 1052	 873 	 168 
i 1150	 109 	 953 
i 1005	 689 	 223 
i 967	 590 	 365 
i 842	 917 	 83 
i 1067	 154 	 814 
i 1025	 969 	 123 
i 1039	 747 	 333 
i 1024	 303 	 754 
i 1149	 243 	 716 
i 1008	 561 	 373 
i 952	 90 	 863 
i 1119	 811 	 283 
i 1149	 546 	 466 
i 905	 77 	 907 
i 1084	 182 	 844 
i 1067	 930 	 102 
i 966	 265 	 704 
i 942	 664 	 366 
i 1096	 83 	 981 
i 1073	 58 	 913 
i 825	 742 	 267 
i 776	 242 	 729 
i 1111	 805 	 276 
i 918	 650 	 446 
i 1051	 952 	 24 
i 835	 599 	 319 
i 1028	 187 	 784 
i 822	 680 	 223 
i 852	 960 	 14 
i 992	 542 	 389 
i 962	 298 	 783 
i 953	 338 	 590 
i 1077	 351 	 739 
i 1011	 926 	 105 
i 1093	 981 	 66 
i 1014	 671 	 259 
i 838	 964 	 46 
i 741	 608 	 295 
i 976	 906 	 190 
c
c
W 124999
c end of file
